#Xaxis_B4     YlengthB4     discharge_B4   dischargeEFF_B4  dischargeINEFF_B4  rech_Moulins_B4  rech_meltR_B4  P_B4
3.484375e+01  2.000000e+04  3.642766e+01   4.305325e-01     3.599713e+01       3.610411e+01     2.944288e-01   2.222094e+00
3.515625e+01  2.000000e+04  3.642325e+01   4.305441e-01     3.599271e+01       3.610309e+01     2.913501e-01   2.222985e+00
3.546875e+01  2.000000e+04  3.641884e+01   4.317495e-01     3.598709e+01       3.610207e+01     2.882659e-01   2.223647e+00
3.578125e+01  2.000000e+04  3.636075e+01   4.277057e-01     3.593304e+01       3.604737e+01     2.851792e-01   2.224220e+00
3.609375e+01  2.000000e+04  3.573251e+01   4.042056e-01     3.532831e+01       3.542246e+01     2.821472e-01   2.225379e+00
3.640625e+01  2.000000e+04  3.479815e+01   3.778933e-01     3.442025e+01       3.449129e+01     2.792432e-01   2.227348e+00
3.671875e+01  2.000000e+04  3.460881e+01   3.686553e-01     3.424015e+01       3.430503e+01     2.764344e-01   2.229282e+00
3.703125e+01  2.000000e+04  3.460083e+01   3.676554e-01     3.423317e+01       3.430013e+01     2.736398e-01   2.230907e+00
3.734375e+01  2.000000e+04  3.459724e+01   3.685119e-01     3.422873e+01       3.429962e+01     2.708379e-01   2.232213e+00
3.765625e+01  2.000000e+04  3.459366e+01   3.695456e-01     3.422411e+01       3.429912e+01     2.680266e-01   2.233227e+00
3.796875e+01  2.000000e+04  3.459007e+01   3.704286e-01     3.421964e+01       3.429863e+01     2.652072e-01   2.233984e+00
3.828125e+01  2.000000e+04  3.458647e+01   3.710891e-01     3.421538e+01       3.429813e+01     2.623816e-01   2.234516e+00
3.859375e+01  2.000000e+04  3.458286e+01   3.715212e-01     3.421134e+01       3.429764e+01     2.595517e-01   2.234852e+00
3.890625e+01  2.000000e+04  3.457925e+01   3.717396e-01     3.420751e+01       3.429714e+01     2.567192e-01   2.235018e+00
3.921875e+01  2.000000e+04  3.457564e+01   3.717658e-01     3.420388e+01       3.429665e+01     2.538859e-01   2.235037e+00
3.953125e+01  2.000000e+04  3.457203e+01   3.716222e-01     3.420041e+01       3.429615e+01     2.510531e-01   2.234931e+00
3.984375e+01  2.000000e+04  3.456843e+01   3.713306e-01     3.419710e+01       3.429566e+01     2.482220e-01   2.234715e+00
4.015625e+01  2.000000e+04  3.456482e+01   3.709109e-01     3.419391e+01       3.429516e+01     2.453938e-01   2.234407e+00
4.046875e+01  2.000000e+04  3.456122e+01   3.703811e-01     3.419084e+01       3.429466e+01     2.425693e-01   2.234020e+00
4.078125e+01  2.000000e+04  3.455763e+01   3.697573e-01     3.418787e+01       3.429417e+01     2.397494e-01   2.233564e+00
4.109375e+01  2.000000e+04  3.455404e+01   3.690536e-01     3.418499e+01       3.429367e+01     2.369347e-01   2.233051e+00
4.140625e+01  2.000000e+04  3.455046e+01   3.682824e-01     3.418218e+01       3.429318e+01     2.341258e-01   2.232489e+00
4.171875e+01  2.000000e+04  3.454688e+01   3.674545e-01     3.417943e+01       3.429268e+01     2.313232e-01   2.231886e+00
4.203125e+01  2.000000e+04  3.454332e+01   3.665794e-01     3.417674e+01       3.429219e+01     2.285273e-01   2.231248e+00
4.234375e+01  2.000000e+04  3.453975e+01   3.656651e-01     3.417409e+01       3.429169e+01     2.257385e-01   2.230581e+00
4.265625e+01  2.000000e+04  3.453620e+01   3.647189e-01     3.417148e+01       3.429119e+01     2.229570e-01   2.229890e+00
4.296875e+01  2.000000e+04  3.453266e+01   3.637467e-01     3.416891e+01       3.429070e+01     2.201830e-01   2.229178e+00
4.328125e+01  2.000000e+04  3.452912e+01   3.627540e-01     3.416637e+01       3.429020e+01     2.174168e-01   2.228450e+00
4.359375e+01  2.000000e+04  3.452560e+01   3.617451e-01     3.416385e+01       3.428971e+01     2.146584e-01   2.227708e+00
4.390625e+01  2.000000e+04  3.452208e+01   3.607240e-01     3.416135e+01       3.428921e+01     2.119080e-01   2.226955e+00
4.421875e+01  2.000000e+04  3.451857e+01   3.596942e-01     3.415888e+01       3.428872e+01     2.091658e-01   2.226194e+00
4.453125e+01  2.000000e+04  3.451507e+01   3.586586e-01     3.415641e+01       3.428822e+01     2.064316e-01   2.225426e+00
4.484375e+01  2.000000e+04  3.451158e+01   3.576196e-01     3.415396e+01       3.428773e+01     2.037057e-01   2.224654e+00
4.515625e+01  2.000000e+04  3.450810e+01   3.565796e-01     3.415152e+01       3.428723e+01     2.009880e-01   2.223878e+00
4.546875e+01  2.000000e+04  3.450462e+01   3.555405e-01     3.414908e+01       3.428673e+01     1.982786e-01   2.223099e+00
4.578125e+01  2.000000e+04  3.450116e+01   3.545041e-01     3.414665e+01       3.428624e+01     1.955773e-01   2.222320e+00
4.609375e+01  2.000000e+04  3.449770e+01   3.534721e-01     3.414423e+01       3.428574e+01     1.928843e-01   2.221540e+00
4.640625e+01  2.000000e+04  3.449426e+01   3.524462e-01     3.414181e+01       3.428525e+01     1.901995e-01   2.220762e+00
4.671875e+01  2.000000e+04  3.449082e+01   3.514279e-01     3.413939e+01       3.428475e+01     1.875229e-01   2.219984e+00
4.703125e+01  2.000000e+04  3.448739e+01   3.504194e-01     3.413697e+01       3.428426e+01     1.848543e-01   2.219208e+00
4.734375e+01  2.000000e+04  3.448397e+01   3.494227e-01     3.413455e+01       3.428376e+01     1.821939e-01   2.218435e+00
4.765625e+01  2.000000e+04  3.448056e+01   3.484411e-01     3.413212e+01       3.428326e+01     1.795414e-01   2.217664e+00
4.796875e+01  2.000000e+04  3.447716e+01   3.474785e-01     3.412968e+01       3.428277e+01     1.768969e-01   2.216897e+00
4.828125e+01  2.000000e+04  3.447377e+01   3.465410e-01     3.412723e+01       3.428227e+01     1.742602e-01   2.216133e+00
4.859375e+01  2.000000e+04  3.447038e+01   3.456377e-01     3.412475e+01       3.428178e+01     1.716312e-01   2.215374e+00
4.890625e+01  2.000000e+04  3.446701e+01   3.447828e-01     3.412222e+01       3.428128e+01     1.690097e-01   2.214618e+00
4.921875e+01  2.000000e+04  3.446364e+01   3.440004e-01     3.411964e+01       3.428079e+01     1.663956e-01   2.213867e+00
4.953125e+01  2.000000e+04  3.446028e+01   3.433330e-01     3.411695e+01       3.428029e+01     1.637885e-01   2.213121e+00
4.984375e+01  2.000000e+04  3.445693e+01   3.428628e-01     3.411406e+01       3.427980e+01     1.611877e-01   2.212380e+00
5.015625e+01  2.000000e+04  3.445358e+01   3.427527e-01     3.411082e+01       3.427930e+01     1.585926e-01   2.211645e+00
5.046875e+01  2.000000e+04  3.444971e+01   3.429354e-01     3.410677e+01       3.427828e+01     1.560013e-01   2.210925e+00
5.078125e+01  2.000000e+04  3.439217e+01   3.389953e-01     3.405317e+01       3.422358e+01     1.534168e-01   2.210330e+00
5.109375e+01  2.000000e+04  3.376448e+01   3.196864e-01     3.344479e+01       3.359867e+01     1.508874e-01   2.210489e+00
5.140625e+01  2.000000e+04  3.283050e+01   2.988476e-01     3.253165e+01       3.266734e+01     1.484745e-01   2.211600e+00
5.171875e+01  2.000000e+04  3.261600e+01   2.893217e-01     3.232668e+01       3.245540e+01     1.461498e-01   2.212916e+00
5.203125e+01  2.000000e+04  3.215573e+01   2.742309e-01     3.188150e+01       3.199762e+01     1.438775e-01   2.214702e+00
5.234375e+01  2.000000e+04  3.114517e+01   2.542087e-01     3.089096e+01       3.098945e+01     1.417041e-01   2.217423e+00
5.265625e+01  2.000000e+04  3.083995e+01   2.464347e-01     3.059351e+01       3.068651e+01     1.396233e-01   2.220253e+00
5.296875e+01  2.000000e+04  3.082605e+01   2.455160e-01     3.058053e+01       3.067488e+01     1.375606e-01   2.222798e+00
5.328125e+01  2.000000e+04  3.082323e+01   2.465589e-01     3.057667e+01       3.067434e+01     1.354898e-01   2.225016e+00
5.359375e+01  2.000000e+04  3.082045e+01   2.480285e-01     3.057242e+01       3.067385e+01     1.334066e-01   2.226925e+00
5.390625e+01  2.000000e+04  3.081765e+01   2.496277e-01     3.056802e+01       3.067335e+01     1.313107e-01   2.228552e+00
5.421875e+01  2.000000e+04  3.081484e+01   2.513970e-01     3.056344e+01       3.067285e+01     1.292025e-01   2.229926e+00
5.453125e+01  2.000000e+04  3.081041e+01   2.529663e-01     3.055745e+01       3.067076e+01     1.270823e-01   2.231088e+00
5.484375e+01  2.000000e+04  3.070281e+01   2.489777e-01     3.045383e+01       3.056549e+01     1.249584e-01   2.232238e+00
5.515625e+01  2.000000e+04  2.990641e+01   2.305498e-01     2.967586e+01       2.977137e+01     1.228881e-01   2.234115e+00
5.546875e+01  2.000000e+04  2.911013e+01   2.156635e-01     2.889447e+01       2.897725e+01     1.209209e-01   2.236628e+00
5.578125e+01  2.000000e+04  2.900276e+01   2.114642e-01     2.879129e+01       2.887198e+01     1.190122e-01   2.239042e+00
5.609375e+01  2.000000e+04  2.899857e+01   2.116668e-01     2.878691e+01       2.886989e+01     1.171067e-01   2.241183e+00
5.640625e+01  2.000000e+04  2.899581e+01   2.131246e-01     2.878269e+01       2.886923e+01     1.151911e-01   2.243048e+00
5.671875e+01  2.000000e+04  2.896751e+01   2.129556e-01     2.875456e+01       2.884305e+01     1.132638e-01   2.244729e+00
5.703125e+01  2.000000e+04  2.851205e+01   2.030510e-01     2.830900e+01       2.838968e+01     1.113569e-01   2.246818e+00
5.734375e+01  2.000000e+04  2.750189e+01   1.882269e-01     2.731366e+01       2.738152e+01     1.095314e-01   2.249872e+00
5.765625e+01  2.000000e+04  2.719703e+01   1.827743e-01     2.701426e+01       2.707858e+01     1.077864e-01   2.253043e+00
5.796875e+01  2.000000e+04  2.718350e+01   1.821590e-01     2.700134e+01       2.706695e+01     1.060571e-01   2.255932e+00
5.828125e+01  2.000000e+04  2.718105e+01   1.829129e-01     2.699814e+01       2.706641e+01     1.043206e-01   2.258495e+00
5.859375e+01  2.000000e+04  2.717864e+01   1.839401e-01     2.699470e+01       2.706592e+01     1.025733e-01   2.260747e+00
5.890625e+01  2.000000e+04  2.717621e+01   1.849852e-01     2.699122e+01       2.706542e+01     1.008149e-01   2.262710e+00
5.921875e+01  2.000000e+04  2.717377e+01   1.859819e-01     2.698779e+01       2.706493e+01     9.904622e-02   2.264411e+00
5.953125e+01  2.000000e+04  2.717132e+01   1.869177e-01     2.698440e+01       2.706443e+01     9.726830e-02   2.265876e+00
5.984375e+01  2.000000e+04  2.716886e+01   1.878020e-01     2.698106e+01       2.706394e+01     9.548209e-02   2.267128e+00
6.015625e+01  2.000000e+04  2.716639e+01   1.886588e-01     2.697774e+01       2.706344e+01     9.368847e-02   2.268189e+00
6.046875e+01  2.000000e+04  2.716392e+01   1.895292e-01     2.697439e+01       2.706294e+01     9.188817e-02   2.269080e+00
6.078125e+01  2.000000e+04  2.716144e+01   1.904827e-01     2.697096e+01       2.706245e+01     9.008160e-02   2.269820e+00
6.109375e+01  2.000000e+04  2.715895e+01   1.916475e-01     2.696730e+01       2.706195e+01     8.826879e-02   2.270426e+00
6.140625e+01  2.000000e+04  2.715630e+01   1.931273e-01     2.696317e+01       2.706130e+01     8.644904e-02   2.270919e+00
6.171875e+01  2.000000e+04  2.712811e+01   1.926740e-01     2.693544e+01       2.703512e+01     8.462301e-02   2.271387e+00
6.203125e+01  2.000000e+04  2.667277e+01   1.820284e-01     2.649074e+01       2.658175e+01     8.282355e-02   2.272388e+00
6.234375e+01  2.000000e+04  2.566268e+01   1.665278e-01     2.549616e+01       2.557355e+01     8.111104e-02   2.274441e+00
6.265625e+01  2.000000e+04  2.534682e+01   1.604396e-01     2.518638e+01       2.525947e+01     7.948132e-02   2.276757e+00
6.296875e+01  2.000000e+04  2.503099e+01   1.533146e-01     2.487767e+01       2.494540e+01     7.788531e-02   2.279346e+00
6.328125e+01  2.000000e+04  2.402109e+01   1.411942e-01     2.387990e+01       2.393719e+01     7.635232e-02   2.282882e+00
6.359375e+01  2.000000e+04  2.356171e+01   1.370305e-01     2.342468e+01       2.347941e+01     7.489224e-02   2.286723e+00
6.390625e+01  2.000000e+04  2.334819e+01   1.318236e-01     2.321637e+01       2.326747e+01     7.345738e-02   2.290659e+00
6.421875e+01  2.000000e+04  2.241535e+01   1.150874e-01     2.230026e+01       2.233614e+01     7.208215e-02   2.295484e+00
6.453125e+01  2.000000e+04  2.178744e+01   1.046145e-01     2.168283e+01       2.170964e+01     7.080339e-02   2.300737e+00
6.484375e+01  2.000000e+04  2.162660e+01   1.006072e-01     2.152599e+01       2.155016e+01     6.956613e-02   2.305860e+00
6.515625e+01  2.000000e+04  2.083063e+01   9.259091e-02     2.073804e+01       2.075551e+01     6.836212e-02   2.311538e+00
6.546875e+01  2.000000e+04  2.003527e+01   8.609561e-02     1.994917e+01       1.996139e+01     6.722539e-02   2.317730e+00
6.578125e+01  2.000000e+04  1.992879e+01   8.395220e-02     1.984484e+01       1.985612e+01     6.613202e-02   2.323666e+00
6.609375e+01  2.000000e+04  1.992550e+01   8.378611e-02     1.984171e+01       1.985403e+01     6.504274e-02   2.329152e+00
6.640625e+01  2.000000e+04  1.992380e+01   8.437349e-02     1.983942e+01       1.985353e+01     6.394479e-02   2.334162e+00
6.671875e+01  2.000000e+04  1.992208e+01   8.523364e-02     1.983685e+01       1.985303e+01     6.283436e-02   2.338707e+00
6.703125e+01  2.000000e+04  1.992035e+01   8.618212e-02     1.983417e+01       1.985254e+01     6.171040e-02   2.342810e+00
6.734375e+01  2.000000e+04  1.991860e+01   8.713636e-02     1.983147e+01       1.985204e+01     6.057303e-02   2.346498e+00
