#Xaxis_E3     YlengthE3     discharge_E3  dischargeEFF_E3  dischargeINEFF_E3  rech_Moulins_E3  rech_meltR_E3  P_E3
9.023438e-01  8.437500e+02  5.929793e+00  3.242479e+00     2.687314e+00       5.889092e+00     3.692269e-02   1.499809e+00
9.257812e-01  8.437500e+02  5.906671e+00  3.304143e+00     2.602529e+00       5.866192e+00     3.671577e-02   1.506524e+00
9.492188e-01  8.437500e+02  5.883532e+00  3.376362e+00     2.507171e+00       5.843292e+00     3.649458e-02   1.514133e+00
9.726562e-01  8.437500e+02  5.860376e+00  3.451651e+00     2.408724e+00       5.820392e+00     3.625608e-02   1.522669e+00
9.960938e-01  8.437500e+02  5.837193e+00  3.533402e+00     2.303791e+00       5.797492e+00     3.599519e-02   1.532087e+00
1.019531e+00  8.906250e+02  5.795786e+00  3.596713e+00     2.199074e+00       5.774592e+00     3.570401e-02   1.553733e+00
1.042969e+00  8.906250e+02  5.789416e+00  3.604049e+00     2.185368e+00       5.750420e+00     3.536534e-02   1.564826e+00
1.066406e+00  8.906250e+02  5.764829e+00  3.569317e+00     2.195512e+00       5.726248e+00     3.501157e-02   1.575043e+00
1.089844e+00  8.906250e+02  5.740175e+00  3.532556e+00     2.207619e+00       5.702076e+00     3.461970e-02   1.584206e+00
1.113281e+00  8.906250e+02  5.715464e+00  3.471179e+00     2.244285e+00       5.677904e+00     3.420004e-02   1.591622e+00
1.136719e+00  8.906250e+02  5.690782e+00  3.347305e+00     2.343477e+00       5.653731e+00     3.380410e-02   1.596347e+00
1.160156e+00  8.906250e+02  5.666268e+00  3.198394e+00     2.467874e+00       5.629559e+00     3.349916e-02   1.597423e+00
1.183594e+00  8.906250e+02  5.641888e+00  3.084728e+00     2.557159e+00       5.605387e+00     3.325390e-02   1.594873e+00
1.207031e+00  8.906250e+02  5.617530e+00  3.041128e+00     2.576402e+00       5.581215e+00     3.303185e-02   1.590425e+00
1.230469e+00  8.906250e+02  5.593159e+00  3.030395e+00     2.562764e+00       5.557043e+00     3.281722e-02   1.585732e+00
1.253906e+00  8.906250e+02  5.568773e+00  3.030819e+00     2.537954e+00       5.532871e+00     3.260551e-02   1.581810e+00
1.277344e+00  8.906250e+02  5.544378e+00  3.055830e+00     2.488547e+00       5.508699e+00     3.239396e-02   1.579190e+00
1.300781e+00  8.906250e+02  5.519973e+00  3.103450e+00     2.416523e+00       5.484527e+00     3.217739e-02   1.578157e+00
1.324219e+00  8.906250e+02  5.495555e+00  3.146559e+00     2.348996e+00       5.460354e+00     3.195223e-02   1.578595e+00
1.347656e+00  9.375000e+02  5.442353e+00  3.147524e+00     2.294829e+00       5.436182e+00     3.171687e-02   1.592572e+00
1.371094e+00  9.375000e+02  5.445385e+00  3.094408e+00     2.350978e+00       5.410738e+00     3.145293e-02   1.595165e+00
1.394531e+00  9.375000e+02  5.419696e+00  3.024894e+00     2.394803e+00       5.385294e+00     3.123339e-02   1.596441e+00
1.417969e+00  9.375000e+02  5.394007e+00  3.029569e+00     2.364438e+00       5.359849e+00     3.101179e-02   1.597841e+00
1.441406e+00  9.375000e+02  5.368314e+00  3.043230e+00     2.325084e+00       5.334405e+00     3.078540e-02   1.599733e+00
1.464844e+00  9.375000e+02  5.342615e+00  3.053939e+00     2.288676e+00       5.308961e+00     3.055287e-02   1.602105e+00
1.488281e+00  9.375000e+02  5.316910e+00  3.057274e+00     2.259637e+00       5.283516e+00     3.031430e-02   1.604794e+00
1.511719e+00  9.375000e+02  5.291201e+00  3.055636e+00     2.235565e+00       5.258072e+00     3.006955e-02   1.607701e+00
1.535156e+00  9.375000e+02  5.265488e+00  3.057710e+00     2.207778e+00       5.232628e+00     2.981794e-02   1.610811e+00
1.558594e+00  9.375000e+02  5.239765e+00  3.070184e+00     2.169581e+00       5.207183e+00     2.955646e-02   1.614247e+00
1.582031e+00  9.375000e+02  5.214029e+00  3.086614e+00     2.127415e+00       5.181739e+00     2.928138e-02   1.618072e+00
1.605469e+00  9.375000e+02  5.188266e+00  3.098652e+00     2.089614e+00       5.156295e+00     2.898914e-02   1.622226e+00
1.628906e+00  9.375000e+02  5.162466e+00  3.101157e+00     2.061308e+00       5.130850e+00     2.867482e-02   1.626630e+00
1.652344e+00  9.375000e+02  5.136626e+00  3.095391e+00     2.041235e+00       5.105406e+00     2.833460e-02   1.631137e+00
1.675781e+00  9.375000e+02  5.110747e+00  3.076399e+00     2.034348e+00       5.079962e+00     2.796151e-02   1.635477e+00
1.699219e+00  9.375000e+02  5.084812e+00  3.027434e+00     2.057378e+00       5.054517e+00     2.755030e-02   1.639172e+00
1.722656e+00  9.375000e+02  5.058820e+00  2.939417e+00     2.119404e+00       5.029073e+00     2.710745e-02   1.641450e+00
1.746094e+00  9.375000e+02  5.032863e+00  2.798419e+00     2.234445e+00       5.003629e+00     2.669135e-02   1.641385e+00
1.769531e+00  9.843750e+02  4.981825e+00  2.625184e+00     2.356641e+00       4.978184e+00     2.637549e-02   1.654687e+00
1.792969e+00  9.843750e+02  4.980118e+00  2.489741e+00     2.490377e+00       4.951468e+00     2.608965e-02   1.649837e+00
1.816406e+00  9.843750e+02  4.953227e+00  2.407196e+00     2.546030e+00       4.924751e+00     2.588818e-02   1.642331e+00
1.839844e+00  9.843750e+02  4.926318e+00  2.399293e+00     2.527025e+00       4.898035e+00     2.569490e-02   1.635248e+00
1.863281e+00  9.843750e+02  4.899401e+00  2.401749e+00     2.497652e+00       4.871318e+00     2.550354e-02   1.629398e+00
1.886719e+00  9.843750e+02  4.872479e+00  2.416783e+00     2.455695e+00       4.844602e+00     2.531132e-02   1.624969e+00
1.910156e+00  9.843750e+02  4.845551e+00  2.440315e+00     2.405236e+00       4.817885e+00     2.511558e-02   1.621930e+00
1.933594e+00  9.843750e+02  4.818617e+00  2.466291e+00     2.352326e+00       4.791168e+00     2.491486e-02   1.620170e+00
1.957031e+00  9.843750e+02  4.791676e+00  2.493339e+00     2.298337e+00       4.764452e+00     2.470783e-02   1.619547e+00
1.980469e+00  9.843750e+02  4.764727e+00  2.520552e+00     2.244176e+00       4.737735e+00     2.449324e-02   1.619898e+00
2.003906e+00  9.843750e+02  4.737769e+00  2.548924e+00     2.188845e+00       4.711019e+00     2.426946e-02   1.621119e+00
2.027344e+00  9.843750e+02  4.710798e+00  2.578849e+00     2.131948e+00       4.684302e+00     2.403398e-02   1.623126e+00
2.050781e+00  9.843750e+02  4.683809e+00  2.606666e+00     2.077143e+00       4.657586e+00     2.378445e-02   1.625829e+00
2.074219e+00  9.843750e+02  4.656797e+00  2.630171e+00     2.026626e+00       4.630869e+00     2.351709e-02   1.629169e+00
2.097656e+00  9.843750e+02  4.629758e+00  2.644915e+00     1.984843e+00       4.604153e+00     2.322800e-02   1.633013e+00
2.121094e+00  9.843750e+02  4.602688e+00  2.645828e+00     1.956860e+00       4.577436e+00     2.291346e-02   1.637154e+00
2.144531e+00  9.843750e+02  4.575575e+00  2.630024e+00     1.945551e+00       4.550719e+00     2.256709e-02   1.641330e+00
2.167969e+00  9.843750e+02  4.548411e+00  2.602169e+00     1.946242e+00       4.524003e+00     2.218419e-02   1.645238e+00
2.191406e+00  9.843750e+02  4.521192e+00  2.548424e+00     1.972768e+00       4.497286e+00     2.176255e-02   1.648449e+00
2.214844e+00  9.843750e+02  4.493938e+00  2.431739e+00     2.062199e+00       4.470570e+00     2.131981e-02   1.650159e+00
2.238281e+00  9.843750e+02  4.466762e+00  2.289963e+00     2.176799e+00       4.443853e+00     2.093335e-02   1.649609e+00
2.261719e+00  9.843750e+02  4.439753e+00  2.166083e+00     2.273670e+00       4.417137e+00     2.064799e-02   1.646374e+00
2.285156e+00  9.843750e+02  4.412830e+00  2.080329e+00     2.332501e+00       4.390420e+00     2.041670e-02   1.641207e+00
2.308594e+00  1.031250e+03  4.350768e+00  2.018394e+00     2.332374e+00       4.363704e+00     2.020656e-02   1.651859e+00
2.332031e+00  1.031250e+03  4.357695e+00  1.971712e+00     2.385983e+00       4.335715e+00     1.997386e-02   1.647422e+00
2.355469e+00  1.031250e+03  4.329517e+00  1.911679e+00     2.417838e+00       4.307726e+00     1.979395e-02   1.642094e+00
2.378906e+00  1.031250e+03  4.301332e+00  1.922567e+00     2.378765e+00       4.279737e+00     1.961354e-02   1.637693e+00
2.402344e+00  1.031250e+03  4.273139e+00  1.948413e+00     2.324726e+00       4.251749e+00     1.942819e-02   1.634668e+00
2.425781e+00  1.031250e+03  4.244937e+00  1.981400e+00     2.263537e+00       4.223760e+00     1.923512e-02   1.633001e+00
2.449219e+00  1.031250e+03  4.216724e+00  2.016986e+00     2.199738e+00       4.195771e+00     1.903220e-02   1.632538e+00
2.472656e+00  1.031250e+03  4.188495e+00  2.051648e+00     2.136847e+00       4.167782e+00     1.881683e-02   1.633122e+00
2.496094e+00  1.031250e+03  4.160248e+00  2.079429e+00     2.080819e+00       4.139793e+00     1.858662e-02   1.634596e+00
2.519531e+00  1.031250e+03  4.131980e+00  2.097412e+00     2.034568e+00       4.111805e+00     1.833992e-02   1.636771e+00
2.542969e+00  1.031250e+03  4.103691e+00  2.102869e+00     2.000823e+00       4.083816e+00     1.807429e-02   1.639402e+00
2.566406e+00  1.031250e+03  4.075375e+00  2.092728e+00     1.982647e+00       4.055827e+00     1.778845e-02   1.642198e+00
2.589844e+00  1.031250e+03  4.047034e+00  2.052536e+00     1.994498e+00       4.027838e+00     1.748588e-02   1.644678e+00
2.613281e+00  1.031250e+03  4.018700e+00  1.969448e+00     2.049251e+00       3.999850e+00     1.718771e-02   1.646050e+00
2.636719e+00  1.031250e+03  3.990436e+00  1.857454e+00     2.132982e+00       3.971861e+00     1.693157e-02   1.645644e+00
2.660156e+00  1.031250e+03  3.962241e+00  1.768695e+00     2.193546e+00       3.943872e+00     1.672129e-02   1.643683e+00
2.683594e+00  1.031250e+03  3.934069e+00  1.726248e+00     2.207821e+00       3.915883e+00     1.653250e-02   1.641284e+00
2.707031e+00  1.031250e+03  3.905897e+00  1.719780e+00     2.186117e+00       3.887895e+00     1.635001e-02   1.639233e+00
2.730469e+00  1.031250e+03  3.877714e+00  1.741620e+00     2.136094e+00       3.859906e+00     1.616461e-02   1.638049e+00
2.753906e+00  1.031250e+03  3.849517e+00  1.781372e+00     2.068145e+00       3.831917e+00     1.597009e-02   1.637981e+00
2.777344e+00  1.031250e+03  3.821300e+00  1.828561e+00     1.992739e+00       3.803928e+00     1.576127e-02   1.639089e+00
2.800781e+00  1.031250e+03  3.793058e+00  1.874832e+00     1.918225e+00       3.775939e+00     1.553319e-02   1.641317e+00
2.824219e+00  1.031250e+03  3.764785e+00  1.911190e+00     1.853595e+00       3.747951e+00     1.528137e-02   1.644467e+00
2.847656e+00  1.031250e+03  3.736476e+00  1.929390e+00     1.807086e+00       3.719962e+00     1.500162e-02   1.648236e+00
2.871094e+00  1.031250e+03  3.708129e+00  1.924453e+00     1.783676e+00       3.691973e+00     1.468927e-02   1.652279e+00
2.894531e+00  1.031250e+03  3.679736e+00  1.894578e+00     1.785158e+00       3.663984e+00     1.434221e-02   1.656083e+00
2.917969e+00  1.031250e+03  3.651302e+00  1.815470e+00     1.835832e+00       3.635996e+00     1.397306e-02   1.658883e+00
2.941406e+00  1.031250e+03  3.622916e+00  1.687428e+00     1.935487e+00       3.608007e+00     1.363994e-02   1.659785e+00
2.964844e+00  1.031250e+03  3.594666e+00  1.556659e+00     2.038007e+00       3.580018e+00     1.339278e-02   1.658188e+00
2.988281e+00  1.031250e+03  3.566494e+00  1.471314e+00     2.095180e+00       3.552029e+00     1.319647e-02   1.654577e+00
3.011719e+00  1.031250e+03  3.538338e+00  1.442014e+00     2.096324e+00       3.524041e+00     1.301898e-02   1.650463e+00
3.035156e+00  1.031250e+03  3.510173e+00  1.448660e+00     2.061513e+00       3.496052e+00     1.284493e-02   1.646957e+00
3.058594e+00  1.031250e+03  3.481996e+00  1.476471e+00     2.005525e+00       3.468063e+00     1.266735e-02   1.644535e+00
3.082031e+00  1.031250e+03  3.453805e+00  1.511727e+00     1.942078e+00       3.440074e+00     1.248129e-02   1.643304e+00
3.105469e+00  1.078125e+03  3.403682e+00  1.522598e+00     1.881083e+00       3.412085e+00     1.228494e-02   1.655302e+00
3.128906e+00  1.078125e+03  3.396091e+00  1.490544e+00     1.905547e+00       3.382824e+00     1.206125e-02   1.655996e+00
3.152344e+00  1.078125e+03  3.366622e+00  1.442118e+00     1.924504e+00       3.353563e+00     1.187348e-02   1.656216e+00
3.175781e+00  1.078125e+03  3.337150e+00  1.447538e+00     1.889612e+00       3.324302e+00     1.168361e-02   1.656721e+00
3.199219e+00  1.078125e+03  3.307673e+00  1.453569e+00     1.854104e+00       3.295042e+00     1.148885e-02   1.657635e+00
3.222656e+00  1.078125e+03  3.278193e+00  1.447233e+00     1.830959e+00       3.265781e+00     1.129105e-02   1.658804e+00
3.246094e+00  1.078125e+03  3.248712e+00  1.429836e+00     1.818877e+00       3.236520e+00     1.109306e-02   1.660064e+00
3.269531e+00  1.078125e+03  3.219235e+00  1.406815e+00     1.812421e+00       3.207259e+00     1.089702e-02   1.661319e+00
3.292969e+00  1.078125e+03  3.189762e+00  1.383061e+00     1.806700e+00       3.177998e+00     1.070362e-02   1.662550e+00
3.316406e+00  1.078125e+03  3.160291e+00  1.360852e+00     1.799438e+00       3.148737e+00     1.051259e-02   1.663774e+00
3.339844e+00  1.078125e+03  3.130822e+00  1.340389e+00     1.790433e+00       3.119476e+00     1.032345e-02   1.665016e+00
3.363281e+00  1.078125e+03  3.101355e+00  1.321002e+00     1.780353e+00       3.090215e+00     1.013584e-02   1.666293e+00
3.386719e+00  1.078125e+03  3.071889e+00  1.301980e+00     1.769910e+00       3.060954e+00     9.949627e-03   1.667616e+00
3.410156e+00  1.078125e+03  3.042425e+00  1.282898e+00     1.759527e+00       3.031693e+00     9.764808e-03   1.668986e+00
3.433594e+00  1.078125e+03  3.012963e+00  1.263598e+00     1.749365e+00       3.002432e+00     9.581460e-03   1.670403e+00
3.457031e+00  1.078125e+03  2.983502e+00  1.244091e+00     1.739410e+00       2.973171e+00     9.399673e-03   1.671866e+00
3.480469e+00  1.078125e+03  2.954043e+00  1.224452e+00     1.729591e+00       2.943910e+00     9.219522e-03   1.673377e+00
3.503906e+00  1.078125e+03  2.924586e+00  1.204749e+00     1.719837e+00       2.914649e+00     9.041060e-03   1.674938e+00
3.527344e+00  1.078125e+03  2.895130e+00  1.185018e+00     1.710112e+00       2.885388e+00     8.864329e-03   1.676554e+00
3.550781e+00  1.078125e+03  2.865677e+00  1.165232e+00     1.700445e+00       2.856127e+00     8.689366e-03   1.678232e+00
3.574219e+00  1.078125e+03  2.836226e+00  1.145368e+00     1.690858e+00       2.826866e+00     8.516226e-03   1.679986e+00
3.597656e+00  1.078125e+03  2.806777e+00  1.125502e+00     1.681275e+00       2.797605e+00     8.344969e-03   1.681830e+00
3.621094e+00  1.078125e+03  2.777330e+00  1.105781e+00     1.671549e+00       2.768344e+00     8.175611e-03   1.683770e+00
3.644531e+00  1.078125e+03  2.747884e+00  1.086303e+00     1.661581e+00       2.739083e+00     8.008125e-03   1.685807e+00
3.667969e+00  1.078125e+03  2.718441e+00  1.067083e+00     1.651358e+00       2.709822e+00     7.842473e-03   1.687941e+00
3.691406e+00  1.078125e+03  2.689000e+00  1.048108e+00     1.640893e+00       2.680561e+00     7.678621e-03   1.690172e+00
3.714844e+00  1.078125e+03  2.659561e+00  1.029361e+00     1.630200e+00       2.651300e+00     7.516537e-03   1.692503e+00
3.738281e+00  1.078125e+03  2.630124e+00  1.010827e+00     1.619297e+00       2.622039e+00     7.356192e-03   1.694932e+00
3.761719e+00  1.078125e+03  2.600689e+00  9.924909e-01     1.608198e+00       2.592778e+00     7.197562e-03   1.697459e+00
3.785156e+00  1.078125e+03  2.571255e+00  9.743382e-01     1.596917e+00       2.563517e+00     7.040626e-03   1.700086e+00
3.808594e+00  1.078125e+03  2.541824e+00  9.563563e-01     1.585467e+00       2.534256e+00     6.885367e-03   1.702811e+00
3.832031e+00  1.078125e+03  2.512394e+00  9.385336e-01     1.573860e+00       2.504995e+00     6.731769e-03   1.705635e+00
3.855469e+00  1.078125e+03  2.482966e+00  9.208601e-01     1.562106e+00       2.475734e+00     6.579821e-03   1.708557e+00
3.878906e+00  1.078125e+03  2.453540e+00  9.033274e-01     1.550212e+00       2.446473e+00     6.429514e-03   1.711578e+00
3.902344e+00  1.078125e+03  2.424115e+00  8.859281e-01     1.538187e+00       2.417212e+00     6.280841e-03   1.714696e+00
3.925781e+00  1.078125e+03  2.394693e+00  8.686562e-01     1.526036e+00       2.387951e+00     6.133795e-03   1.717913e+00
3.949219e+00  1.078125e+03  2.365272e+00  8.515068e-01     1.513765e+00       2.358690e+00     5.988375e-03   1.721227e+00
3.972656e+00  1.078125e+03  2.335853e+00  8.344759e-01     1.501377e+00       2.329429e+00     5.844577e-03   1.724639e+00
3.996094e+00  1.078125e+03  2.306436e+00  8.175602e-01     1.488875e+00       2.300168e+00     5.702401e-03   1.728147e+00
4.019531e+00  1.078125e+03  2.277020e+00  8.007572e-01     1.476263e+00       2.270907e+00     5.561848e-03   1.731754e+00
4.042969e+00  1.078125e+03  2.247606e+00  7.840649e-01     1.463542e+00       2.241646e+00     5.422918e-03   1.735457e+00
4.066406e+00  1.078125e+03  2.218195e+00  7.674818e-01     1.450713e+00       2.212385e+00     5.285614e-03   1.739257e+00
4.089844e+00  1.078125e+03  2.188784e+00  7.510069e-01     1.437778e+00       2.183124e+00     5.149939e-03   1.743155e+00
4.113281e+00  1.078125e+03  2.159376e+00  7.346395e-01     1.424737e+00       2.153863e+00     5.015896e-03   1.747151e+00
4.136719e+00  1.078125e+03  2.129970e+00  7.183792e-01     1.411590e+00       2.124602e+00     4.883491e-03   1.751244e+00
4.160156e+00  1.078125e+03  2.100565e+00  7.022258e-01     1.398339e+00       2.095341e+00     4.752727e-03   1.755434e+00
4.183594e+00  1.078125e+03  2.071162e+00  6.861794e-01     1.384983e+00       2.066080e+00     4.623610e-03   1.759724e+00
4.207031e+00  1.078125e+03  2.041761e+00  6.702402e-01     1.371521e+00       2.036819e+00     4.496147e-03   1.764111e+00
4.230469e+00  1.078125e+03  2.012362e+00  6.544088e-01     1.357953e+00       2.007558e+00     4.370343e-03   1.768598e+00
4.253906e+00  1.078125e+03  1.982964e+00  6.386856e-01     1.344279e+00       1.978297e+00     4.246207e-03   1.773185e+00
4.277344e+00  1.078125e+03  1.953569e+00  6.230713e-01     1.330497e+00       1.949036e+00     4.123744e-03   1.777872e+00
4.300781e+00  1.078125e+03  1.924175e+00  6.075668e-01     1.316608e+00       1.919775e+00     4.002963e-03   1.782660e+00
4.324219e+00  1.078125e+03  1.894783e+00  5.921730e-01     1.302610e+00       1.890514e+00     3.883873e-03   1.787550e+00
4.347656e+00  1.078125e+03  1.865393e+00  5.768907e-01     1.288502e+00       1.861253e+00     3.766482e-03   1.792543e+00
4.371094e+00  1.078125e+03  1.836005e+00  5.617210e-01     1.274284e+00       1.831992e+00     3.650799e-03   1.797639e+00
4.394531e+00  1.078125e+03  1.806619e+00  5.466650e-01     1.259954e+00       1.802731e+00     3.536835e-03   1.802840e+00
4.417969e+00  1.078125e+03  1.777234e+00  5.317237e-01     1.245511e+00       1.773470e+00     3.424599e-03   1.808146e+00
4.441406e+00  1.078125e+03  1.747852e+00  5.168980e-01     1.230954e+00       1.744209e+00     3.314102e-03   1.813559e+00
4.464844e+00  1.078125e+03  1.718472e+00  5.021890e-01     1.216283e+00       1.714948e+00     3.205357e-03   1.819079e+00
4.488281e+00  1.078125e+03  1.689093e+00  4.875976e-01     1.201495e+00       1.685687e+00     3.098375e-03   1.824709e+00
4.511719e+00  1.078125e+03  1.659716e+00  4.731245e-01     1.186592e+00       1.656426e+00     2.993169e-03   1.830450e+00
4.535156e+00  1.078125e+03  1.630342e+00  4.587703e-01     1.171571e+00       1.627165e+00     2.889753e-03   1.836302e+00
4.558594e+00  1.078125e+03  1.600969e+00  4.445352e-01     1.156434e+00       1.597904e+00     2.788142e-03   1.842267e+00
4.582031e+00  1.078125e+03  1.571598e+00  4.304191e-01     1.141179e+00       1.568643e+00     2.688353e-03   1.848347e+00
4.605469e+00  1.078125e+03  1.542230e+00  4.164214e-01     1.125808e+00       1.539382e+00     2.590403e-03   1.854544e+00
4.628906e+00  1.078125e+03  1.512863e+00  4.025408e-01     1.110322e+00       1.510121e+00     2.494312e-03   1.860858e+00
4.652344e+00  1.078125e+03  1.483499e+00  3.887751e-01     1.094724e+00       1.480860e+00     2.400103e-03   1.867292e+00
4.675781e+00  1.078125e+03  1.454136e+00  3.751207e-01     1.079016e+00       1.451599e+00     2.307800e-03   1.873846e+00
4.699219e+00  1.078125e+03  1.424776e+00  3.615723e-01     1.063204e+00       1.422338e+00     2.217431e-03   1.880524e+00
4.722656e+00  1.078125e+03  1.395418e+00  3.481222e-01     1.047296e+00       1.393077e+00     2.129031e-03   1.887326e+00
4.746094e+00  1.078125e+03  1.366062e+00  3.347591e-01     1.031303e+00       1.363816e+00     2.042639e-03   1.894254e+00
4.769531e+00  1.078125e+03  1.336708e+00  3.214668e-01     1.015241e+00       1.334555e+00     1.958302e-03   1.901308e+00
4.792969e+00  1.078125e+03  1.307357e+00  3.082218e-01     9.991351e-01       1.305294e+00     1.876082e-03   1.908491e+00
4.816406e+00  1.078125e+03  1.278008e+00  2.949890e-01     9.830189e-01       1.276033e+00     1.796052e-03   1.915803e+00
4.839844e+00  1.078125e+03  1.248662e+00  2.817156e-01     9.669460e-01       1.246772e+00     1.718312e-03   1.923243e+00
4.863281e+00  1.078125e+03  1.219318e+00  2.683180e-01     9.509998e-01       1.217511e+00     1.642994e-03   1.930809e+00
4.886719e+00  1.078125e+03  1.189977e+00  2.546509e-01     9.353259e-01       1.188250e+00     1.570287e-03   1.938498e+00
4.910156e+00  1.078125e+03  1.160639e+00  2.403534e-01     9.202858e-01       1.158990e+00     1.500476e-03   1.946303e+00
4.933594e+00  1.078125e+03  1.131305e+00  2.282217e-01     9.030835e-01       1.129729e+00     1.434097e-03   1.954239e+00
4.957031e+00  1.031250e+03  1.095840e+00  2.233615e-01     8.724786e-01       1.100468e+00     1.369497e-03   1.955124e+00
4.980469e+00  1.031250e+03  1.073912e+00  2.204653e-01     8.534463e-01       1.072479e+00     1.303473e-03   1.963123e+00
5.003906e+00  1.031250e+03  1.045850e+00  2.130519e-01     8.327985e-01       1.044490e+00     1.237621e-03   1.971331e+00
5.027344e+00  1.031250e+03  1.017791e+00  2.039776e-01     8.138129e-01       1.016501e+00     1.172898e-03   1.979729e+00
5.050781e+00  1.031250e+03  9.897322e-01  1.943857e-01     7.953465e-01       9.885125e-01     1.109664e-03   1.988308e+00
5.074219e+00  1.031250e+03  9.616758e-01  1.846380e-01     7.770378e-01       9.605237e-01     1.048095e-03   1.997066e+00
5.097656e+00  1.031250e+03  9.336213e-01  1.748854e-01     7.587359e-01       9.325349e-01     9.882989e-04   2.006001e+00
5.121094e+00  1.031250e+03  9.055689e-01  1.651972e-01     7.403717e-01       9.045461e-01     9.303499e-04   2.015115e+00
5.144531e+00  1.031250e+03  8.775185e-01  1.556068e-01     7.219118e-01       8.765574e-01     8.743120e-04   2.024410e+00
5.167969e+00  1.031250e+03  8.494703e-01  1.461263e-01     7.033440e-01       8.485686e-01     8.202479e-04   2.033887e+00
5.191406e+00  1.031250e+03  8.214244e-01  1.367512e-01     6.846732e-01       8.205798e-01     7.682276e-04   2.043549e+00
5.214844e+00  1.031250e+03  7.933808e-01  1.274560e-01     6.659248e-01       7.925911e-01     7.183389e-04   2.053398e+00
5.238281e+00  1.031250e+03  7.653397e-01  1.181809e-01     6.471588e-01       7.646023e-01     6.707044e-04   2.063432e+00
5.261719e+00  1.031250e+03  7.373012e-01  1.087873e-01     6.285139e-01       7.366135e-01     6.255166e-04   2.073651e+00
