#Xaxis_E4     YlengthE4     discharge_E4   dischargeEFF_E4  dischargeINEFF_E4  rech_Moulins_E4  rech_meltR_E4  P_E4
1.652344e+00  9.375000e+02  5.126231e+00   8.500317e-01     4.276199e+00       5.105406e+00     1.895043e-02   2.213726e+00
1.675781e+00  9.375000e+02  5.100617e+00   8.534494e-01     4.247167e+00       5.079962e+00     1.879612e-02   2.222137e+00
1.699219e+00  9.375000e+02  5.075001e+00   8.561692e-01     4.218831e+00       5.054517e+00     1.863982e-02   2.230268e+00
1.722656e+00  9.375000e+02  5.049382e+00   8.581705e-01     4.191212e+00       5.029073e+00     1.848161e-02   2.238125e+00
1.746094e+00  9.375000e+02  5.023762e+00   8.592540e-01     4.164508e+00       5.003629e+00     1.832157e-02   2.245707e+00
1.769531e+00  9.843750e+02  4.990756e+00   8.584726e-01     4.132283e+00       4.978184e+00     1.816004e-02   2.281090e+00
1.792969e+00  9.843750e+02  4.971245e+00   8.556798e-01     4.115565e+00       4.951468e+00     1.799710e-02   2.288596e+00
1.816406e+00  9.843750e+02  4.944349e+00   8.535527e-01     4.090796e+00       4.924751e+00     1.783383e-02   2.295814e+00
1.839844e+00  9.843750e+02  4.917452e+00   8.520500e-01     4.065402e+00       4.898035e+00     1.766938e-02   2.302776e+00
1.863281e+00  9.843750e+02  4.890553e+00   8.505224e-01     4.040031e+00       4.871318e+00     1.750375e-02   2.309504e+00
1.886719e+00  9.843750e+02  4.863653e+00   8.488153e-01     4.014838e+00       4.844602e+00     1.733697e-02   2.316013e+00
1.910156e+00  9.843750e+02  4.836752e+00   8.468649e-01     3.989887e+00       4.817885e+00     1.716914e-02   2.322317e+00
1.933594e+00  9.843750e+02  4.809850e+00   8.446383e-01     3.965212e+00       4.791168e+00     1.700034e-02   2.328427e+00
1.957031e+00  9.843750e+02  4.782947e+00   8.421186e-01     3.940829e+00       4.764452e+00     1.683064e-02   2.334351e+00
1.980469e+00  9.843750e+02  4.756043e+00   8.392975e-01     3.916746e+00       4.737735e+00     1.666015e-02   2.340100e+00
2.003906e+00  9.843750e+02  4.729138e+00   8.361723e-01     3.892966e+00       4.711019e+00     1.648892e-02   2.345680e+00
2.027344e+00  9.843750e+02  4.702233e+00   8.327440e-01     3.869489e+00       4.684302e+00     1.631705e-02   2.351099e+00
2.050781e+00  9.843750e+02  4.675327e+00   8.290157e-01     3.846311e+00       4.657586e+00     1.614460e-02   2.356364e+00
2.074219e+00  9.843750e+02  4.648420e+00   8.249914e-01     3.823429e+00       4.630869e+00     1.597165e-02   2.361481e+00
2.097656e+00  9.843750e+02  4.621513e+00   8.206758e-01     3.800837e+00       4.604153e+00     1.579827e-02   2.366456e+00
2.121094e+00  9.843750e+02  4.594606e+00   8.160733e-01     3.778532e+00       4.577436e+00     1.562452e-02   2.371296e+00
2.144531e+00  9.843750e+02  4.567698e+00   8.111874e-01     3.756511e+00       4.550719e+00     1.545046e-02   2.376004e+00
2.167969e+00  9.843750e+02  4.540790e+00   8.060199e-01     3.734770e+00       4.524003e+00     1.527616e-02   2.380585e+00
2.191406e+00  9.843750e+02  4.513882e+00   8.005705e-01     3.713311e+00       4.497286e+00     1.510168e-02   2.385043e+00
2.214844e+00  9.843750e+02  4.486973e+00   7.948360e-01     3.692137e+00       4.470570e+00     1.492706e-02   2.389381e+00
2.238281e+00  9.843750e+02  4.460065e+00   7.888087e-01     3.671256e+00       4.443853e+00     1.475236e-02   2.393599e+00
2.261719e+00  9.843750e+02  4.433156e+00   7.824764e-01     3.650680e+00       4.417137e+00     1.457762e-02   2.397696e+00
2.285156e+00  9.843750e+02  4.406247e+00   7.757210e-01     3.630527e+00       4.390420e+00     1.440287e-02   2.401669e+00
2.308594e+00  1.031250e+03  4.374321e+00   7.679585e-01     3.606362e+00       4.363704e+00     1.422834e-02   2.435255e+00
2.332031e+00  1.031250e+03  4.351159e+00   7.590230e-01     3.592136e+00       4.335715e+00     1.405405e-02   2.439453e+00
2.355469e+00  1.031250e+03  4.322980e+00   7.506353e-01     3.572345e+00       4.307726e+00     1.388096e-02   2.443493e+00
2.378906e+00  1.031250e+03  4.294801e+00   7.428084e-01     3.551993e+00       4.279737e+00     1.370831e-02   2.447410e+00
2.402344e+00  1.031250e+03  4.266623e+00   7.351401e-01     3.531483e+00       4.251749e+00     1.353605e-02   2.451225e+00
2.425781e+00  1.031250e+03  4.238446e+00   7.275322e-01     3.510913e+00       4.223760e+00     1.336419e-02   2.454951e+00
2.449219e+00  1.031250e+03  4.210269e+00   7.199412e-01     3.490327e+00       4.195771e+00     1.319276e-02   2.458598e+00
2.472656e+00  1.031250e+03  4.182092e+00   7.123431e-01     3.469749e+00       4.167782e+00     1.302179e-02   2.462175e+00
2.496094e+00  1.031250e+03  4.153916e+00   7.047234e-01     3.449192e+00       4.139793e+00     1.285132e-02   2.465687e+00
2.519531e+00  1.031250e+03  4.125740e+00   6.970737e-01     3.428667e+00       4.111805e+00     1.268138e-02   2.469141e+00
2.542969e+00  1.031250e+03  4.097565e+00   6.893889e-01     3.408176e+00       4.083816e+00     1.251201e-02   2.472541e+00
2.566406e+00  1.031250e+03  4.069391e+00   6.816670e-01     3.387724e+00       4.055827e+00     1.234323e-02   2.475892e+00
2.589844e+00  1.031250e+03  4.041218e+00   6.739073e-01     3.367310e+00       4.027838e+00     1.217507e-02   2.479198e+00
2.613281e+00  1.031250e+03  4.013045e+00   6.661107e-01     3.346934e+00       3.999850e+00     1.200757e-02   2.482461e+00
2.636719e+00  1.031250e+03  3.984873e+00   6.582787e-01     3.326594e+00       3.971861e+00     1.184075e-02   2.485687e+00
2.660156e+00  1.031250e+03  3.956701e+00   6.504133e-01     3.306288e+00       3.943872e+00     1.167464e-02   2.488878e+00
2.683594e+00  1.031250e+03  3.928531e+00   6.425172e-01     3.286014e+00       3.915883e+00     1.150927e-02   2.492037e+00
2.707031e+00  1.031250e+03  3.900361e+00   6.345928e-01     3.265768e+00       3.887895e+00     1.134464e-02   2.495166e+00
2.730469e+00  1.031250e+03  3.872192e+00   6.266428e-01     3.245550e+00       3.859906e+00     1.118080e-02   2.498269e+00
2.753906e+00  1.031250e+03  3.844024e+00   6.186698e-01     3.225355e+00       3.831917e+00     1.101775e-02   2.501348e+00
2.777344e+00  1.031250e+03  3.815857e+00   6.106763e-01     3.205181e+00       3.803928e+00     1.085553e-02   2.504406e+00
2.800781e+00  1.031250e+03  3.787691e+00   6.026643e-01     3.185027e+00       3.775939e+00     1.069414e-02   2.507444e+00
2.824219e+00  1.031250e+03  3.759526e+00   5.946358e-01     3.164890e+00       3.747951e+00     1.053360e-02   2.510464e+00
2.847656e+00  1.031250e+03  3.731362e+00   5.865921e-01     3.144770e+00       3.719962e+00     1.037394e-02   2.513469e+00
2.871094e+00  1.031250e+03  3.703199e+00   5.785342e-01     3.124664e+00       3.691973e+00     1.021516e-02   2.516459e+00
2.894531e+00  1.031250e+03  3.675036e+00   5.704624e-01     3.104574e+00       3.663984e+00     1.005728e-02   2.519437e+00
2.917969e+00  1.031250e+03  3.646875e+00   5.623761e-01     3.084499e+00       3.635996e+00     9.900319e-03   2.522403e+00
2.941406e+00  1.031250e+03  3.618715e+00   5.542739e-01     3.064441e+00       3.608007e+00     9.744283e-03   2.525359e+00
2.964844e+00  1.031250e+03  3.590556e+00   5.461533e-01     3.044402e+00       3.580018e+00     9.589184e-03   2.528304e+00
2.988281e+00  1.031250e+03  3.562397e+00   5.380100e-01     3.024388e+00       3.552029e+00     9.435031e-03   2.531238e+00
3.011719e+00  1.031250e+03  3.534240e+00   5.298380e-01     3.004402e+00       3.524041e+00     9.281833e-03   2.534161e+00
3.035156e+00  1.031250e+03  3.506084e+00   5.216291e-01     2.984455e+00       3.496052e+00     9.129594e-03   2.537069e+00
3.058594e+00  1.031250e+03  3.477929e+00   5.133726e-01     2.964557e+00       3.468063e+00     8.978316e-03   2.539958e+00
3.082031e+00  1.031250e+03  3.449775e+00   5.049971e-01     2.944778e+00       3.440074e+00     8.827992e-03   2.542821e+00
3.105469e+00  1.078125e+03  3.417992e+00   4.961460e-01     2.921847e+00       3.412085e+00     8.678767e-03   2.574756e+00
3.128906e+00  1.078125e+03  3.392199e+00   4.866728e-01     2.905526e+00       3.382824e+00     8.530587e-03   2.577989e+00
3.152344e+00  1.078125e+03  3.362777e+00   4.776263e-01     2.885151e+00       3.353563e+00     8.384295e-03   2.581159e+00
3.175781e+00  1.078125e+03  3.333357e+00   4.690350e-01     2.864322e+00       3.324302e+00     8.239259e-03   2.584295e+00
3.199219e+00  1.078125e+03  3.303938e+00   4.606567e-01     2.843281e+00       3.295042e+00     8.095395e-03   2.587416e+00
3.222656e+00  1.078125e+03  3.274520e+00   4.524301e-01     2.822090e+00       3.265781e+00     7.952686e-03   2.590532e+00
3.246094e+00  1.078125e+03  3.245103e+00   4.443263e-01     2.800777e+00       3.236520e+00     7.811130e-03   2.593650e+00
3.269531e+00  1.078125e+03  3.215688e+00   4.363279e-01     2.779360e+00       3.207259e+00     7.670728e-03   2.596777e+00
3.292969e+00  1.078125e+03  3.186274e+00   4.284228e-01     2.757851e+00       3.177998e+00     7.531487e-03   2.599915e+00
3.316406e+00  1.078125e+03  3.156861e+00   4.206028e-01     2.736258e+00       3.148737e+00     7.393410e-03   2.603068e+00
3.339844e+00  1.078125e+03  3.127450e+00   4.128616e-01     2.714588e+00       3.119476e+00     7.256504e-03   2.606239e+00
3.363281e+00  1.078125e+03  3.098040e+00   4.051948e-01     2.692845e+00       3.090215e+00     7.120774e-03   2.609431e+00
3.386719e+00  1.078125e+03  3.068631e+00   3.975993e-01     2.671032e+00       3.060954e+00     6.986226e-03   2.612645e+00
3.410156e+00  1.078125e+03  3.039223e+00   3.900726e-01     2.649151e+00       3.031693e+00     6.852865e-03   2.615883e+00
3.433594e+00  1.078125e+03  3.009817e+00   3.826132e-01     2.627204e+00       3.002432e+00     6.720697e-03   2.619146e+00
3.457031e+00  1.078125e+03  2.980412e+00   3.752199e-01     2.605192e+00       2.973171e+00     6.589726e-03   2.622438e+00
3.480469e+00  1.078125e+03  2.951009e+00   3.678920e-01     2.583116e+00       2.943910e+00     6.459958e-03   2.625757e+00
3.503906e+00  1.078125e+03  2.921606e+00   3.606290e-01     2.560977e+00       2.914649e+00     6.331398e-03   2.629107e+00
3.527344e+00  1.078125e+03  2.892205e+00   3.534307e-01     2.538775e+00       2.885388e+00     6.204050e-03   2.632489e+00
3.550781e+00  1.078125e+03  2.862806e+00   3.462969e-01     2.516509e+00       2.856127e+00     6.077919e-03   2.635903e+00
3.574219e+00  1.078125e+03  2.833407e+00   3.392278e-01     2.494180e+00       2.826866e+00     5.953010e-03   2.639351e+00
3.597656e+00  1.078125e+03  2.804011e+00   3.322234e-01     2.471787e+00       2.797605e+00     5.829327e-03   2.642834e+00
3.621094e+00  1.078125e+03  2.774615e+00   3.252841e-01     2.449331e+00       2.768344e+00     5.706874e-03   2.646353e+00
3.644531e+00  1.078125e+03  2.745221e+00   3.184099e-01     2.426811e+00       2.739083e+00     5.585655e-03   2.649909e+00
3.667969e+00  1.078125e+03  2.715828e+00   3.116013e-01     2.404227e+00       2.709822e+00     5.465675e-03   2.653504e+00
3.691406e+00  1.078125e+03  2.686437e+00   3.048585e-01     2.381578e+00       2.680561e+00     5.346938e-03   2.657139e+00
3.714844e+00  1.078125e+03  2.657046e+00   2.981819e-01     2.358865e+00       2.651300e+00     5.229448e-03   2.660814e+00
3.738281e+00  1.078125e+03  2.627658e+00   2.915718e-01     2.336086e+00       2.622039e+00     5.113208e-03   2.664532e+00
3.761719e+00  1.078125e+03  2.598270e+00   2.850286e-01     2.313242e+00       2.592778e+00     4.998223e-03   2.668292e+00
3.785156e+00  1.078125e+03  2.568884e+00   2.785526e-01     2.290332e+00       2.563517e+00     4.884496e-03   2.672096e+00
3.808594e+00  1.078125e+03  2.539500e+00   2.721441e-01     2.267356e+00       2.534256e+00     4.772032e-03   2.675945e+00
3.832031e+00  1.078125e+03  2.510117e+00   2.658035e-01     2.244313e+00       2.504995e+00     4.660833e-03   2.679840e+00
3.855469e+00  1.078125e+03  2.480735e+00   2.595311e-01     2.221204e+00       2.475734e+00     4.550905e-03   2.683783e+00
3.878906e+00  1.078125e+03  2.451354e+00   2.533273e-01     2.198027e+00       2.446473e+00     4.442250e-03   2.687774e+00
3.902344e+00  1.078125e+03  2.421976e+00   2.471924e-01     2.174783e+00       2.417212e+00     4.334872e-03   2.691815e+00
3.925781e+00  1.078125e+03  2.392598e+00   2.411267e-01     2.151471e+00       2.387951e+00     4.228775e-03   2.695906e+00
3.949219e+00  1.078125e+03  2.363222e+00   2.351305e-01     2.128091e+00       2.358690e+00     4.123963e-03   2.700049e+00
3.972656e+00  1.078125e+03  2.333847e+00   2.292041e-01     2.104643e+00       2.329429e+00     4.020439e-03   2.704245e+00
3.996094e+00  1.078125e+03  2.304474e+00   2.233479e-01     2.081126e+00       2.300168e+00     3.918207e-03   2.708496e+00
4.019531e+00  1.078125e+03  2.275102e+00   2.175621e-01     2.057540e+00       2.270907e+00     3.817272e-03   2.712802e+00
4.042969e+00  1.078125e+03  2.245731e+00   2.118469e-01     2.033884e+00       2.241646e+00     3.717635e-03   2.717164e+00
4.066406e+00  1.078125e+03  2.216362e+00   2.062028e-01     2.010159e+00       2.212385e+00     3.619301e-03   2.721585e+00
4.089844e+00  1.078125e+03  2.186995e+00   2.006300e-01     1.986365e+00       2.183124e+00     3.522275e-03   2.726065e+00
4.113281e+00  1.078125e+03  2.157628e+00   1.951287e-01     1.962500e+00       2.153863e+00     3.426559e-03   2.730605e+00
4.136719e+00  1.078125e+03  2.128264e+00   1.896994e-01     1.938564e+00       2.124602e+00     3.332157e-03   2.735207e+00
4.160156e+00  1.078125e+03  2.098900e+00   1.843421e-01     1.914558e+00       2.095341e+00     3.239073e-03   2.739873e+00
4.183594e+00  1.078125e+03  2.069539e+00   1.790573e-01     1.890481e+00       2.066080e+00     3.147310e-03   2.744603e+00
4.207031e+00  1.078125e+03  2.040178e+00   1.738452e-01     1.866333e+00       2.036819e+00     3.056873e-03   2.749399e+00
4.230469e+00  1.078125e+03  2.010819e+00   1.687060e-01     1.842113e+00       2.007558e+00     2.967764e-03   2.754263e+00
4.253906e+00  1.078125e+03  1.981462e+00   1.636402e-01     1.817822e+00       1.978297e+00     2.879989e-03   2.759196e+00
4.277344e+00  1.078125e+03  1.952106e+00   1.586479e-01     1.793458e+00       1.949036e+00     2.793549e-03   2.764199e+00
4.300781e+00  1.078125e+03  1.922751e+00   1.537295e-01     1.769022e+00       1.919775e+00     2.708450e-03   2.769275e+00
4.324219e+00  1.078125e+03  1.893398e+00   1.488852e-01     1.744513e+00       1.890514e+00     2.624695e-03   2.774426e+00
4.347656e+00  1.078125e+03  1.864047e+00   1.441155e-01     1.719931e+00       1.861253e+00     2.542287e-03   2.779651e+00
4.371094e+00  1.078125e+03  1.834697e+00   1.394205e-01     1.695276e+00       1.831992e+00     2.461230e-03   2.784955e+00
4.394531e+00  1.078125e+03  1.805348e+00   1.348006e-01     1.670548e+00       1.802731e+00     2.381528e-03   2.790338e+00
4.417969e+00  1.078125e+03  1.776001e+00   1.302562e-01     1.645745e+00       1.773470e+00     2.303184e-03   2.795802e+00
4.441406e+00  1.078125e+03  1.746656e+00   1.257875e-01     1.620868e+00       1.744209e+00     2.226203e-03   2.801350e+00
4.464844e+00  1.078125e+03  1.717312e+00   1.213950e-01     1.595917e+00       1.714948e+00     2.150587e-03   2.806983e+00
4.488281e+00  1.078125e+03  1.687969e+00   1.170789e-01     1.570890e+00       1.685687e+00     2.076340e-03   2.812704e+00
4.511719e+00  1.078125e+03  1.658628e+00   1.128398e-01     1.545788e+00       1.656426e+00     2.003467e-03   2.818515e+00
4.535156e+00  1.078125e+03  1.629288e+00   1.086779e-01     1.520610e+00       1.627165e+00     1.931969e-03   2.824419e+00
4.558594e+00  1.078125e+03  1.599950e+00   1.045938e-01     1.495356e+00       1.597904e+00     1.861852e-03   2.830417e+00
4.582031e+00  1.078125e+03  1.570614e+00   1.005879e-01     1.470026e+00       1.568643e+00     1.793118e-03   2.836513e+00
4.605469e+00  1.078125e+03  1.541279e+00   9.666057e-02     1.444618e+00       1.539382e+00     1.725770e-03   2.842709e+00
4.628906e+00  1.078125e+03  1.511945e+00   9.281247e-02     1.419133e+00       1.510121e+00     1.659813e-03   2.849008e+00
4.652344e+00  1.078125e+03  1.482613e+00   8.904415e-02     1.393569e+00       1.480860e+00     1.595249e-03   2.855414e+00
4.675781e+00  1.078125e+03  1.453283e+00   8.535623e-02     1.367927e+00       1.451599e+00     1.532082e-03   2.861929e+00
4.699219e+00  1.078125e+03  1.423954e+00   8.174946e-02     1.342205e+00       1.422338e+00     1.470314e-03   2.868557e+00
4.722656e+00  1.078125e+03  1.394627e+00   7.822466e-02     1.316402e+00       1.393077e+00     1.409950e-03   2.875303e+00
4.746094e+00  1.078125e+03  1.365301e+00   7.478281e-02     1.290518e+00       1.363816e+00     1.350991e-03   2.882169e+00
4.769531e+00  1.078125e+03  1.335977e+00   7.142509e-02     1.264552e+00       1.334555e+00     1.293441e-03   2.889161e+00
4.792969e+00  1.078125e+03  1.306654e+00   6.815298e-02     1.238501e+00       1.305294e+00     1.237303e-03   2.896284e+00
4.816406e+00  1.078125e+03  1.277333e+00   6.496843e-02     1.212365e+00       1.276033e+00     1.182578e-03   2.903543e+00
4.839844e+00  1.078125e+03  1.248013e+00   6.187422e-02     1.186139e+00       1.246772e+00     1.129268e-03   2.910945e+00
4.863281e+00  1.078125e+03  1.218695e+00   5.887471e-02     1.159821e+00       1.217511e+00     1.077375e-03   2.918497e+00
4.886719e+00  1.078125e+03  1.189379e+00   5.597814e-02     1.133401e+00       1.188250e+00     1.026895e-03   2.926209e+00
4.910156e+00  1.078125e+03  1.160064e+00   5.320592e-02     1.106858e+00       1.158990e+00     9.778172e-04   2.934095e+00
4.933594e+00  1.078125e+03  1.130751e+00   5.065222e-02     1.080098e+00       1.129729e+00     9.300872e-04   2.942173e+00
4.957031e+00  1.031250e+03  1.099200e+00   4.834322e-02     1.050856e+00       1.100468e+00     8.833371e-04   2.933224e+00
4.980469e+00  1.031250e+03  1.073400e+00   4.595408e-02     1.027446e+00       1.072479e+00     8.379473e-04   2.941322e+00
5.003906e+00  1.031250e+03  1.045362e+00   4.347571e-02     1.001887e+00       1.044490e+00     7.938148e-04   2.949588e+00
5.027344e+00  1.031250e+03  1.017327e+00   4.103615e-02     9.762904e-01       1.016501e+00     7.510305e-04   2.958024e+00
5.050781e+00  1.031250e+03  9.892922e-01   3.866107e-02     9.506312e-01       9.885125e-01     7.095936e-04   2.966632e+00
