#T_hrs_F3  T_days_F3  avgN_F3    N_LB_F3    N_MB_F3    N_HB_F3    rech_F3      dis_F3
1656.0     69.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385928
1680.0     70.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385931
1704.0     71.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385934
1728.0     72.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385937
1752.0     73.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138594
1776.0     74.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385943
1800.0     75.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385945
1824.0     76.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385948
1848.0     77.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385951
1872.0     78.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385954
1896.0     79.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385957
1920.0     80.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138596
1944.0     81.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385963
1968.0     82.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385966
1992.0     83.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385969
2016.0     84.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385972
2040.0     85.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385975
2064.0     86.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385978
2088.0     87.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385981
2112.0     88.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385984
2136.0     89.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385987
2160.0     90.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138599
2184.0     91.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385993
2208.0     92.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385996
2232.0     93.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001385999
2256.0     94.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386002
2280.0     95.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386005
2304.0     96.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386008
2328.0     97.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386011
2352.0     98.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386014
2376.0     99.0       3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386017
2400.0     100.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138602
2424.0     101.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386022
2448.0     102.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386025
2472.0     103.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386028
2496.0     104.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386031
2520.0     105.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386034
2544.0     106.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386037
2568.0     107.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138604
2592.0     108.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386043
2616.0     109.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386046
2640.0     110.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001386049
2664.0     111.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001701645  0.001750417
2688.0     112.0      3953585.0  1788080.0  4168586.0  5550732.0  0.00345549   0.003468364
2712.0     113.0      3953585.0  1788080.0  4168586.0  5550732.0  0.007288237  0.007219819
2736.0     114.0      3953585.0  1788080.0  4168586.0  5550731.0  0.01392964   0.01371689
2760.0     115.0      3953584.0  1788080.0  4168586.0  5550731.0  0.02417007   0.02372909
2784.0     116.0      3953583.0  1788079.0  4168584.0  5550730.0  0.03885905   0.03808
2808.0     117.0      3953579.0  1788076.0  4168580.0  5550726.0  0.05887561   0.05761632
2832.0     118.0      3953564.0  1788071.0  4168563.0  5550711.0  0.08515807   0.08323458
2856.0     119.0      3953512.0  1788064.0  4168500.0  5550654.0  0.1186306    0.1158074
2880.0     120.0      3953343.0  1788055.0  4168286.0  5550462.0  0.1602095    0.1561882
2904.0     121.0      3952845.0  1788041.0  4167623.0  5549861.0  0.2108364    0.2052411
2928.0     122.0      3951496.0  1788023.0  4165707.0  5548117.0  0.2714439    0.2638013
2952.0     123.0      3948180.0  1788000.0  4160635.0  5543467.0  0.3427927    0.3325191
2976.0     124.0      3940619.0  1787971.0  4149263.0  5531815.0  0.4257507    0.413002
3000.0     125.0      3924998.0  1787933.0  4130443.0  5504946.0  0.520983     0.5043235
3024.0     126.0      3896056.0  1787886.0  4104055.0  5448351.0  0.6288989    0.6073977
3048.0     127.0      3848801.0  1787828.0  4070155.0  5341326.0  0.7498135    0.7225205
3072.0     128.0      3783300.0  1787758.0  4029278.0  5171219.0  0.8834062    0.8495985
3096.0     129.0      3710001.0  1787673.0  3983424.0  4979658.0  1.026983     0.98668
3120.0     130.0      3649020.0  1787580.0  3938735.0  4831396.0  1.170843     1.12498
3144.0     131.0      3599013.0  1787481.0  3896947.0  4717519.0  1.312806     1.261441
3168.0     132.0      3556299.0  1787375.0  3857876.0  4625128.0  1.452822     1.39589
3192.0     133.0      3518903.0  1787264.0  3821324.0  4547586.0  1.590844     1.528316
3216.0     134.0      3485615.0  1787148.0  3787116.0  4480966.0  1.726828     1.658705
3240.0     135.0      3455626.0  1787026.0  3755089.0  4422726.0  1.860731     1.787034
3264.0     136.0      3428360.0  1786900.0  3725084.0  4371123.0  1.99251      1.913277
3288.0     137.0      3403390.0  1786770.0  3696951.0  4324913.0  2.122126     2.037406
3312.0     138.0      3380393.0  1786635.0  3670552.0  4283174.0  2.249537     2.15939
3336.0     139.0      3359112.0  1786498.0  3645756.0  4245207.0  2.374705     2.279199
3360.0     140.0      3339343.0  1786357.0  3622447.0  4210465.0  2.497591     2.396801
3384.0     141.0      3320919.0  1786214.0  3600514.0  4178517.0  2.618159     2.512165
3408.0     142.0      3303703.0  1786068.0  3579861.0  4149015.0  2.736371     2.625259
3432.0     143.0      3287577.0  1785920.0  3560397.0  4121673.0  2.852191     2.736052
3456.0     144.0      3272443.0  1785771.0  3542040.0  4096256.0  2.965584     2.844513
3480.0     145.0      3258218.0  1785621.0  3524718.0  4072566.0  3.076517     2.950611
3504.0     146.0      3244827.0  1785469.0  3508362.0  4050436.0  3.184955     3.054317
3528.0     147.0      3232209.0  1785318.0  3492911.0  4029723.0  3.290867     3.1556
3552.0     148.0      3220306.0  1785166.0  3478310.0  4010305.0  3.394219     3.254432
3576.0     149.0      3209070.0  1785014.0  3464509.0  3992077.0  3.494981     3.350784
3600.0     150.0      3198458.0  1784864.0  3451460.0  3974945.0  3.593123     3.444629
3624.0     151.0      3188430.0  1784714.0  3439122.0  3958830.0  3.688614     3.535938
3648.0     152.0      3178952.0  1784565.0  3427456.0  3943660.0  3.781428     3.624687
3672.0     153.0      3169992.0  1784418.0  3416427.0  3929372.0  3.871534     3.710847
3696.0     154.0      3161514.0  1784273.0  3405999.0  3915882.0  3.958908     3.794195
3720.0     155.0      3153479.0  1784130.0  3396116.0  3903136.0  4.043522     3.875096
3744.0     156.0      3145917.0  1783989.0  3386809.0  3891192.0  4.12535      3.953352
3768.0     157.0      3138903.0  1783854.0  3378174.0  3880147.0  4.204367     4.026903
3792.0     158.0      3132126.0  1783719.0  3369860.0  3869457.0  4.280554     4.099589
3816.0     159.0      3125759.0  1783588.0  3362035.0  3859463.0  4.353884     4.169808
3840.0     160.0      3119774.0  1783460.0  3354687.0  3850084.0  4.424336     4.237284
3864.0     161.0      3114143.0  1783337.0  3347783.0  3841270.0  4.49189      4.301994
3888.0     162.0      3108855.0  1783217.0  3341303.0  3833000.0  4.556524     4.36392
3912.0     163.0      3103895.0  1783101.0  3335233.0  3825254.0  4.61822      4.423041
3936.0     164.0      3099254.0  1782991.0  3329559.0  3818011.0  4.676959     4.479342
3960.0     165.0      3094922.0  1782884.0  3324267.0  3811255.0  4.732723     4.532806
3984.0     166.0      3090889.0  1782783.0  3319345.0  3804969.0  4.785496     4.583416
4008.0     167.0      3087146.0  1782687.0  3314784.0  3799138.0  4.835262     4.631158
4032.0     168.0      3083686.0  1782596.0  3310573.0  3793749.0  4.882007     4.676018
4056.0     169.0      3080502.0  1782511.0  3306702.0  3788789.0  4.925716     4.717982
4080.0     170.0      3077587.0  1782431.0  3303165.0  3784248.0  4.966376     4.757037
4104.0     171.0      3074936.0  1782357.0  3299952.0  3780117.0  5.003975     4.793173
4128.0     172.0      3072543.0  1782289.0  3297058.0  3776386.0  5.038503     4.826378
4152.0     173.0      3070404.0  1782227.0  3294476.0  3773047.0  5.069947     4.856642
4176.0     174.0      3068514.0  1782170.0  3292202.0  3770093.0  5.0983       4.883957
4200.0     175.0      3066870.0  1782120.0  3290229.0  3767519.0  5.123553     4.908315
4224.0     176.0      3065469.0  1782076.0  3288554.0  3765319.0  5.145698     4.929707
4248.0     177.0      3064307.0  1782039.0  3287174.0  3763488.0  5.164728     4.948128
4272.0     178.0      3063383.0  1782007.0  3286084.0  3762023.0  5.180639     4.963572
4296.0     179.0      3062694.0  1781983.0  3285283.0  3760921.0  5.193425     4.976034
4320.0     180.0      3062238.0  1781964.0  3284769.0  3760179.0  5.203082     4.985511
4344.0     181.0      3062016.0  1781952.0  3284539.0  3759794.0  5.209607     4.991999
4368.0     182.0      3062025.0  1781946.0  3284594.0  3759768.0  5.212999     4.995498
4392.0     183.0      3062266.0  1781947.0  3284932.0  3760097.0  5.213257     4.996005
4416.0     184.0      3062738.0  1781955.0  3285553.0  3760784.0  5.21038      4.99352
4440.0     185.0      3063442.0  1781968.0  3286458.0  3761829.0  5.20437      4.988044
4464.0     186.0      3064379.0  1781988.0  3287649.0  3763233.0  5.195228     4.979578
4488.0     187.0      3065550.0  1782015.0  3289125.0  3764998.0  5.182956     4.968125
4512.0     188.0      3066956.0  1782048.0  3290891.0  3767128.0  5.16756      4.953689
4536.0     189.0      3068600.0  1782087.0  3292947.0  3769625.0  5.149042     4.936272
4560.0     190.0      3070483.0  1782132.0  3295297.0  3772495.0  5.127409     4.915881
4584.0     191.0      3072610.0  1782183.0  3297945.0  3775742.0  5.102667     4.892521
4608.0     192.0      3074982.0  1782241.0  3300895.0  3779372.0  5.074824     4.8662
4632.0     193.0      3077603.0  1782304.0  3304151.0  3783391.0  5.043887     4.836923
4656.0     194.0      3080479.0  1782373.0  3307719.0  3787807.0  5.009867     4.804701
4680.0     195.0      3083613.0  1782447.0  3311605.0  3792628.0  4.972773     4.769543
4704.0     196.0      3087011.0  1782528.0  3315815.0  3797864.0  4.932617     4.731459
4728.0     197.0      3090678.0  1782613.0  3320357.0  3803525.0  4.889409     4.690459
4752.0     198.0      3094621.0  1782704.0  3325238.0  3809622.0  4.843164     4.646557
4776.0     199.0      3098847.0  1782800.0  3330468.0  3816167.0  4.793895     4.599764
4800.0     200.0      3103363.0  1782901.0  3336056.0  3823176.0  4.741617     4.550095
4824.0     201.0      3108178.0  1783007.0  3342011.0  3830662.0  4.686345     4.497565
4848.0     202.0      3113301.0  1783117.0  3348347.0  3838644.0  4.628096     4.442187
4872.0     203.0      3118743.0  1783231.0  3355074.0  3847139.0  4.566888     4.38398
4896.0     204.0      3124513.0  1783350.0  3362206.0  3856167.0  4.502738     4.322959
4920.0     205.0      3130624.0  1783473.0  3369757.0  3865752.0  4.435666     4.259143
4944.0     206.0      3137088.0  1783599.0  3377743.0  3875917.0  4.365692     4.19255
4968.0     207.0      3143921.0  1783729.0  3386192.0  3886670.0  4.292837     4.122468
4992.0     208.0      3151219.0  1783864.0  3395193.0  3898218.0  4.217121     4.048816
5016.0     209.0      3158836.0  1784000.0  3404585.0  3910308.0  4.13857      3.973937
5040.0     210.0      3166874.0  1784139.0  3414495.0  3923104.0  4.057205     3.896365
5064.0     211.0      3175316.0  1784280.0  3424913.0  3936561.0  3.973053     3.815908
5088.0     212.0      3184245.0  1784423.0  3435898.0  3950885.0  3.886136     3.733014
5112.0     213.0      3193669.0  1784569.0  3447482.0  3966065.0  3.796482     3.6475
5136.0     214.0      3203605.0  1784715.0  3459681.0  3982144.0  3.704118     3.55939
5160.0     215.0      3214085.0  1784863.0  3472526.0  3999186.0  3.609071     3.468708
5184.0     216.0      3225141.0  1785012.0  3486050.0  4017264.0  3.511369     3.375482
5208.0     217.0      3236811.0  1785161.0  3500290.0  4036460.0  3.411043     3.279739
5232.0     218.0      3249137.0  1785311.0  3515286.0  4056866.0  3.308122     3.181505
5256.0     219.0      3262164.0  1785461.0  3531081.0  4078588.0  3.202637     3.080811
5280.0     220.0      3275946.0  1785610.0  3547722.0  4101748.0  3.094621     2.977685
5304.0     221.0      3290543.0  1785759.0  3565261.0  4126487.0  2.984105     2.872156
5328.0     222.0      3306023.0  1785906.0  3583752.0  4152971.0  2.871123     2.764255
5352.0     223.0      3322466.0  1786052.0  3603255.0  4181393.0  2.755709     2.654012
5376.0     224.0      3339962.0  1786197.0  3623836.0  4211983.0  2.637899     2.54146
5400.0     225.0      3358618.0  1786339.0  3645566.0  4245017.0  2.517727     2.426629
5424.0     226.0      3378562.0  1786478.0  3668519.0  4280829.0  2.395231     2.309552
5448.0     227.0      3399944.0  1786615.0  3692779.0  4319830.0  2.270448     2.190262
5472.0     228.0      3422948.0  1786748.0  3718433.0  4362528.0  2.143416     2.068792
5496.0     229.0      3447800.0  1786878.0  3745574.0  4409569.0  2.014174     1.945175
5520.0     230.0      3474782.0  1787004.0  3774303.0  4461787.0  1.882762     1.819445
5544.0     231.0      3504258.0  1787125.0  3804721.0  4520280.0  1.74922      1.691635
5568.0     232.0      3536704.0  1787242.0  3836933.0  4586539.0  1.613592     1.561781
5592.0     233.0      3572766.0  1787353.0  3871043.0  4662650.0  1.475918     1.429918
5616.0     234.0      3613358.0  1787459.0  3907147.0  4751661.0  1.336244     1.296082
5640.0     235.0      3659836.0  1787559.0  3945327.0  4858254.0  1.194616     1.160314
5664.0     236.0      3714358.0  1787653.0  3985632.0  4990134.0  1.051081     1.022661
5688.0     237.0      3778801.0  1787739.0  4027557.0  5155521.0  0.906814     0.8840222
5712.0     238.0      3839763.0  1787814.0  4066431.0  5313636.0  0.77122      0.7525224
5736.0     239.0      3887203.0  1787875.0  4099713.0  5424293.0  0.648142     0.6325982
5760.0     240.0      3918769.0  1787925.0  4126480.0  5489483.0  0.538076     0.5251554
5784.0     241.0      3937068.0  1787964.0  4146282.0  5523606.0  0.4407574    0.4301479
5808.0     242.0      3946452.0  1787995.0  4158925.0  5539689.0  0.3557856    0.3472432
5832.0     243.0      3950746.0  1788020.0  4164978.0  5546549.0  0.2825756    0.2763432
5856.0     244.0      3952549.0  1788038.0  4167345.0  5549266.0  0.2202141    0.2153831
5880.0     245.0      3953236.0  1788053.0  4168188.0  5550253.0  0.1680022    0.1643614
5904.0     246.0      3953477.0  1788063.0  4168468.0  5550587.0  0.1249709    0.1223139
5928.0     247.0      3953553.0  1788070.0  4168553.0  5550690.0  0.0902105    0.08834309
5952.0     248.0      3953576.0  1788075.0  4168577.0  5550720.0  0.06280222   0.06154943
5976.0     249.0      3953582.0  1788078.0  4168584.0  5550728.0  0.04180649   0.04101676
6000.0     250.0      3953584.0  1788080.0  4168585.0  5550731.0  0.02629311   0.02583923
6024.0     251.0      3953584.0  1788080.0  4168586.0  5550731.0  0.01536842   0.01514646
6048.0     252.0      3953585.0  1788080.0  4168586.0  5550731.0  0.008178701  0.008106187
6072.0     253.0      3953585.0  1788080.0  4168586.0  5550732.0  0.003926384  0.003940022
6096.0     254.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001880199  0.001933529
6120.0     255.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392886
6144.0     256.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001392125
6168.0     257.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001391518
6192.0     258.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001391018
6216.0     259.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001390599
6240.0     260.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001390243
6264.0     261.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001389938
6288.0     262.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001389674
6312.0     263.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001389443
6336.0     264.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001389239
6360.0     265.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138906
6384.0     266.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.0013889
6408.0     267.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001388756
6432.0     268.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001388628
6456.0     269.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001388512
6480.0     270.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001388407
6504.0     271.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001388312
6528.0     272.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001388226
6552.0     273.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001388147
6576.0     274.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001388074
6600.0     275.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001388008
6624.0     276.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387948
6648.0     277.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387892
6672.0     278.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138784
6696.0     279.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387793
6720.0     280.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387749
6744.0     281.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387709
6768.0     282.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387671
6792.0     283.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387637
6816.0     284.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387604
6840.0     285.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387574
6864.0     286.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387547
6888.0     287.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387521
6912.0     288.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387497
6936.0     289.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387475
6960.0     290.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387454
6984.0     291.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387434
7008.0     292.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387416
7032.0     293.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.0013874
7056.0     294.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387384
7080.0     295.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387369
7104.0     296.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387356
7128.0     297.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387343
7152.0     298.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387331
7176.0     299.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138732
7200.0     300.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.00138731
7224.0     301.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.0013873
7248.0     302.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387291
7272.0     303.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387282
7296.0     304.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387275
7320.0     305.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387267
7344.0     306.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387261
7368.0     307.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387254
7392.0     308.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387248
7416.0     309.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387243
7440.0     310.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387238
7464.0     311.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387233
7488.0     312.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387229
7512.0     313.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387225
7536.0     314.0      3953585.0  1788080.0  4168586.0  5550732.0  0.001330206  0.001387221
