#Xaxis_B3     YlengthB3     discharge_B3   dischargeEFF_B3  dischargeINEFF_B3  rech_Moulins_B3  rech_meltR_B3  P_B3
6.093750e+00  2.000000e+04  7.303139e+01   8.739741e-01     7.215741e+01       7.214921e+01     8.027846e-01   1.783266e+00
6.406250e+00  2.000000e+04  7.302733e+01   1.081923e+00     7.194541e+01       7.214869e+01     7.995649e-01   1.838274e+00
6.718750e+00  2.000000e+04  7.302243e+01   1.307014e+00     7.171541e+01       7.214819e+01     7.955527e-01   1.886686e+00
7.031250e+00  2.000000e+04  7.301660e+01   1.537083e+00     7.147951e+01       7.214770e+01     7.906990e-01   1.928364e+00
7.343750e+00  2.000000e+04  7.300984e+01   1.760885e+00     7.124895e+01       7.214720e+01     7.849980e-01   1.963451e+00
7.656250e+00  2.000000e+04  7.300218e+01   1.968953e+00     7.103323e+01       7.214670e+01     7.784845e-01   1.992346e+00
7.968750e+00  2.000000e+04  7.299371e+01   2.154609e+00     7.083910e+01       7.214621e+01     7.712268e-01   2.015638e+00
8.281250e+00  2.000000e+04  7.298452e+01   2.314388e+00     7.067013e+01       7.214571e+01     7.633156e-01   2.034025e+00
8.593750e+00  2.000000e+04  7.297473e+01   2.447861e+00     7.052686e+01       7.214522e+01     7.548516e-01   2.048240e+00
8.906250e+00  2.000000e+04  7.296443e+01   2.557195e+00     7.040724e+01       7.214472e+01     7.459353e-01   2.058993e+00
9.218750e+00  2.000000e+04  7.295374e+01   2.646828e+00     7.030691e+01       7.214422e+01     7.366588e-01   2.066938e+00
9.531250e+00  2.000000e+04  7.293875e+01   2.717717e+00     7.022103e+01       7.213974e+01     7.271004e-01   2.072678e+00
9.843750e+00  2.000000e+04  7.266560e+01   2.721661e+00     6.994394e+01       7.187729e+01     7.173625e-01   2.077051e+00
1.015625e+01  2.000000e+04  7.067050e+01   2.570962e+00     6.809954e+01       6.989274e+01     7.077602e-01   2.081942e+00
1.046875e+01  2.000000e+04  6.867584e+01   2.450596e+00     6.622524e+01       6.790819e+01     6.985654e-01   2.087364e+00
1.078125e+01  2.000000e+04  6.840354e+01   2.427310e+00     6.597623e+01       6.764574e+01     6.895983e-01   2.091852e+00
1.109375e+01  2.000000e+04  6.838919e+01   2.442630e+00     6.594656e+01       6.764126e+01     6.806182e-01   2.095141e+00
1.140625e+01  2.000000e+04  6.837836e+01   2.468661e+00     6.590970e+01       6.764036e+01     6.715754e-01   2.097386e+00
1.171875e+01  2.000000e+04  6.830365e+01   2.467865e+00     6.583579e+01       6.757565e+01     6.624802e-01   2.098909e+00
1.203125e+01  2.000000e+04  6.716112e+01   2.318952e+00     6.484217e+01       6.644298e+01     6.535099e-01   2.100766e+00
1.234375e+01  2.000000e+04  6.463200e+01   2.083274e+00     6.254873e+01       6.392322e+01     6.449887e-01   2.103888e+00
1.265625e+01  2.000000e+04  6.383866e+01   1.983906e+00     6.185476e+01       6.313877e+01     6.368994e-01   2.106953e+00
1.296875e+01  2.000000e+04  6.304552e+01   1.883907e+00     6.116161e+01       6.235433e+01     6.289854e-01   2.109996e+00
1.328125e+01  2.000000e+04  6.051743e+01   1.704326e+00     5.881310e+01       5.983457e+01     6.214006e-01   2.114231e+00
1.359375e+01  2.000000e+04  5.937687e+01   1.616488e+00     5.776038e+01       5.870190e+01     6.142238e-01   2.118562e+00
1.390625e+01  2.000000e+04  5.930442e+01   1.597204e+00     5.770721e+01       5.863719e+01     6.071785e-01   2.122068e+00
1.421875e+01  2.000000e+04  5.929577e+01   1.600324e+00     5.769545e+01       5.863630e+01     6.001222e-01   2.124650e+00
1.453125e+01  2.000000e+04  5.928748e+01   1.607437e+00     5.768005e+01       5.863580e+01     5.930307e-01   2.126404e+00
1.484375e+01  2.000000e+04  5.927916e+01   1.613744e+00     5.766542e+01       5.863531e+01     5.859085e-01   2.127461e+00
1.515625e+01  2.000000e+04  5.927082e+01   1.618105e+00     5.765271e+01       5.863481e+01     5.787663e-01   2.127947e+00
1.546875e+01  2.000000e+04  5.926246e+01   1.620440e+00     5.764202e+01       5.863431e+01     5.716155e-01   2.127974e+00
1.578125e+01  2.000000e+04  5.925411e+01   1.621020e+00     5.763309e+01       5.863382e+01     5.644663e-01   2.127634e+00
1.609375e+01  2.000000e+04  5.924577e+01   1.620230e+00     5.762554e+01       5.863332e+01     5.573273e-01   2.127006e+00
1.640625e+01  2.000000e+04  5.923745e+01   1.618478e+00     5.761897e+01       5.863283e+01     5.502054e-01   2.126157e+00
1.671875e+01  2.000000e+04  5.922915e+01   1.616179e+00     5.761297e+01       5.863233e+01     5.431057e-01   2.125138e+00
1.703125e+01  2.000000e+04  5.922088e+01   1.613757e+00     5.760713e+01       5.863184e+01     5.360320e-01   2.123993e+00
1.734375e+01  2.000000e+04  5.921264e+01   1.611688e+00     5.760096e+01       5.863134e+01     5.289866e-01   2.122759e+00
1.765625e+01  2.000000e+04  5.920444e+01   1.610582e+00     5.759386e+01       5.863084e+01     5.219705e-01   2.121466e+00
1.796875e+01  2.000000e+04  5.919626e+01   1.611391e+00     5.758487e+01       5.863035e+01     5.149832e-01   2.120140e+00
1.828125e+01  2.000000e+04  5.918809e+01   1.615599e+00     5.757249e+01       5.862983e+01     5.080219e-01   2.118810e+00
1.859375e+01  2.000000e+04  5.916894e+01   1.616253e+00     5.755269e+01       5.861830e+01     5.010825e-01   2.117546e+00
1.890625e+01  2.000000e+04  5.869652e+01   1.553505e+00     5.714301e+01       5.815342e+01     4.942215e-01   2.116856e+00
1.921875e+01  2.000000e+04  5.636214e+01   1.378417e+00     5.498372e+01       5.582622e+01     4.876883e-01   2.118083e+00
1.953125e+01  2.000000e+04  5.478995e+01   1.277782e+00     5.351217e+01       5.426071e+01     4.816126e-01   2.120407e+00
1.984375e+01  2.000000e+04  5.438556e+01   1.218506e+00     5.316706e+01       5.386275e+01     4.757610e-01   2.122917e+00
2.015625e+01  2.000000e+04  5.239353e+01   1.085389e+00     5.130814e+01       5.187688e+01     4.701508e-01   2.126722e+00
2.046875e+01  2.000000e+04  5.040323e+01   9.884572e-01     4.941477e+01       4.989233e+01     4.649215e-01   2.131572e+00
2.078125e+01  2.000000e+04  5.013528e+01   9.589656e-01     4.917632e+01       4.962988e+01     4.599145e-01   2.136054e+00
2.109375e+01  2.000000e+04  5.012533e+01   9.552895e-01     4.917004e+01       4.962540e+01     4.549362e-01   2.139794e+00
2.140625e+01  2.000000e+04  5.011933e+01   9.587665e-01     4.916056e+01       4.962490e+01     4.499347e-01   2.142778e+00
2.171875e+01  2.000000e+04  5.011330e+01   9.636008e-01     4.914970e+01       4.962440e+01     4.449013e-01   2.145074e+00
2.203125e+01  2.000000e+04  5.010725e+01   9.680517e-01     4.913919e+01       4.962391e+01     4.398383e-01   2.146767e+00
2.234375e+01  2.000000e+04  5.010116e+01   9.715475e-01     4.912961e+01       4.962341e+01     4.347517e-01   2.147944e+00
2.265625e+01  2.000000e+04  5.009506e+01   9.739397e-01     4.912112e+01       4.962291e+01     4.296480e-01   2.148683e+00
2.296875e+01  2.000000e+04  5.008894e+01   9.752547e-01     4.911369e+01       4.962242e+01     4.245337e-01   2.149057e+00
2.328125e+01  2.000000e+04  5.008282e+01   9.755924e-01     4.910723e+01       4.962192e+01     4.194149e-01   2.149126e+00
2.359375e+01  2.000000e+04  5.007670e+01   9.750783e-01     4.910162e+01       4.962143e+01     4.142965e-01   2.148943e+00
2.390625e+01  2.000000e+04  5.007058e+01   9.738412e-01     4.909674e+01       4.962093e+01     4.091832e-01   2.148554e+00
2.421875e+01  2.000000e+04  5.006448e+01   9.720017e-01     4.909248e+01       4.962044e+01     4.040784e-01   2.147995e+00
2.453125e+01  2.000000e+04  5.005839e+01   9.696684e-01     4.908872e+01       4.961994e+01     3.989853e-01   2.147297e+00
2.484375e+01  2.000000e+04  5.005231e+01   9.669362e-01     4.908537e+01       4.961945e+01     3.939063e-01   2.146488e+00
2.515625e+01  2.000000e+04  5.004625e+01   9.638870e-01     4.908236e+01       4.961895e+01     3.888434e-01   2.145589e+00
2.546875e+01  2.000000e+04  5.004021e+01   9.605905e-01     4.907962e+01       4.961845e+01     3.837983e-01   2.144617e+00
2.578125e+01  2.000000e+04  5.003419e+01   9.571065e-01     4.907709e+01       4.961796e+01     3.787722e-01   2.143588e+00
2.609375e+01  2.000000e+04  5.002820e+01   9.534856e-01     4.907471e+01       4.961746e+01     3.737660e-01   2.142515e+00
2.640625e+01  2.000000e+04  5.002222e+01   9.497713e-01     4.907245e+01       4.961697e+01     3.687805e-01   2.141406e+00
2.671875e+01  2.000000e+04  5.001627e+01   9.460014e-01     4.907027e+01       4.961647e+01     3.638162e-01   2.140272e+00
2.703125e+01  2.000000e+04  5.001034e+01   9.422093e-01     4.906813e+01       4.961598e+01     3.588734e-01   2.139119e+00
2.734375e+01  2.000000e+04  5.000444e+01   9.384252e-01     4.906601e+01       4.961548e+01     3.539523e-01   2.137953e+00
2.765625e+01  2.000000e+04  4.999856e+01   9.346775e-01     4.906388e+01       4.961498e+01     3.490531e-01   2.136778e+00
2.796875e+01  2.000000e+04  4.999270e+01   9.309938e-01     4.906171e+01       4.961449e+01     3.441756e-01   2.135600e+00
2.828125e+01  2.000000e+04  4.998687e+01   9.274020e-01     4.905947e+01       4.961399e+01     3.393199e-01   2.134421e+00
2.859375e+01  2.000000e+04  4.998106e+01   9.239321e-01     4.905713e+01       4.961350e+01     3.344856e-01   2.133244e+00
2.890625e+01  2.000000e+04  4.997528e+01   9.206169e-01     4.905466e+01       4.961300e+01     3.296724e-01   2.132073e+00
2.921875e+01  2.000000e+04  4.996952e+01   9.174944e-01     4.905202e+01       4.961251e+01     3.248801e-01   2.130910e+00
2.953125e+01  2.000000e+04  4.996378e+01   9.146093e-01     4.904917e+01       4.961201e+01     3.201080e-01   2.129757e+00
2.984375e+01  2.000000e+04  4.995806e+01   9.120163e-01     4.904604e+01       4.961152e+01     3.153556e-01   2.128616e+00
3.015625e+01  2.000000e+04  4.995236e+01   9.097829e-01     4.904258e+01       4.961102e+01     3.106222e-01   2.127489e+00
3.046875e+01  2.000000e+04  4.994669e+01   9.079955e-01     4.903869e+01       4.961052e+01     3.059069e-01   2.126380e+00
3.078125e+01  2.000000e+04  4.994103e+01   9.067684e-01     4.903426e+01       4.961003e+01     3.012087e-01   2.125290e+00
3.109375e+01  2.000000e+04  4.993539e+01   9.062640e-01     4.902912e+01       4.960953e+01     2.965261e-01   2.124222e+00
3.140625e+01  2.000000e+04  4.992976e+01   9.067430e-01     4.902302e+01       4.960904e+01     2.918574e-01   2.123181e+00
3.171875e+01  2.000000e+04  4.992415e+01   9.087150e-01     4.901543e+01       4.960854e+01     2.872002e-01   2.122169e+00
3.203125e+01  2.000000e+04  4.991854e+01   9.133926e-01     4.900515e+01       4.960805e+01     2.825504e-01   2.121193e+00
3.234375e+01  2.000000e+04  4.991272e+01   9.231638e-01     4.898956e+01       4.960733e+01     2.779000e-01   2.120272e+00
3.265625e+01  2.000000e+04  4.985143e+01   9.229801e-01     4.892845e+01       4.955116e+01     2.732400e-01   2.119578e+00
3.296875e+01  2.000000e+04  4.833372e+01   8.225312e-01     4.751119e+01       4.803844e+01     2.687073e-01   2.120577e+00
3.328125e+01  2.000000e+04  4.329049e+01   6.197192e-01     4.267078e+01       4.299964e+01     2.646820e-01   2.125677e+00
3.359375e+01  2.000000e+04  4.102192e+01   5.328140e-01     4.048910e+01       4.073479e+01     2.612864e-01   2.132413e+00
3.390625e+01  2.000000e+04  4.088950e+01   5.104080e-01     4.037910e+01       4.060586e+01     2.581137e-01   2.138914e+00
3.421875e+01  2.000000e+04  4.088475e+01   5.112796e-01     4.037347e+01       4.060457e+01     2.549646e-01   2.144774e+00
3.453125e+01  2.000000e+04  4.087677e+01   5.205675e-01     4.035620e+01       4.060009e+01     2.517802e-01   2.149961e+00
3.484375e+01  2.000000e+04  4.061079e+01   5.114405e-01     4.009935e+01       4.033764e+01     2.485605e-01   2.154890e+00
3.515625e+01  2.000000e+04  3.862282e+01   4.423168e-01     3.818051e+01       3.835309e+01     2.454568e-01   2.161173e+00
3.546875e+01  2.000000e+04  3.663514e+01   3.986607e-01     3.623648e+01       3.636854e+01     2.426109e-01   2.168553e+00
3.578125e+01  2.000000e+04  3.636973e+01   3.904106e-01     3.597932e+01       3.610609e+01     2.399087e-01   2.175588e+00
3.609375e+01  2.000000e+04  3.636228e+01   3.949533e-01     3.596733e+01       3.610161e+01     2.372110e-01   2.181910e+00
3.640625e+01  2.000000e+04  3.635837e+01   4.065409e-01     3.595183e+01       3.610071e+01     2.344704e-01   2.187486e+00
3.671875e+01  2.000000e+04  3.629058e+01   4.129298e-01     3.587765e+01       3.603600e+01     2.316707e-01   2.192514e+00
3.703125e+01  2.000000e+04  3.515487e+01   3.705666e-01     3.478431e+01       3.490333e+01     2.289049e-01   2.198198e+00
3.734375e+01  2.000000e+04  3.263242e+01   3.058731e-01     3.232654e+01       3.238368e+01     2.263501e-01   2.205582e+00
3.765625e+01  2.000000e+04  3.187326e+01   2.841126e-01     3.158915e+01       3.162707e+01     2.240329e-01   2.213093e+00
3.796875e+01  2.000000e+04  3.184245e+01   2.784741e-01     3.156398e+01       3.159874e+01     2.217799e-01   2.219998e+00
3.828125e+01  2.000000e+04  3.183937e+01   2.790496e-01     3.156032e+01       3.159813e+01     2.195218e-01   2.226148e+00
3.859375e+01  2.000000e+04  3.183636e+01   2.819156e-01     3.155444e+01       3.159764e+01     2.172370e-01   2.231541e+00
3.890625e+01  2.000000e+04  3.183332e+01   2.855120e-01     3.154781e+01       3.159714e+01     2.149197e-01   2.236221e+00
3.921875e+01  2.000000e+04  3.183024e+01   2.892197e-01     3.154102e+01       3.159665e+01     2.125697e-01   2.240248e+00
3.953125e+01  2.000000e+04  3.182713e+01   2.927848e-01     3.153434e+01       3.159615e+01     2.101891e-01   2.243688e+00
3.984375e+01  2.000000e+04  3.182399e+01   2.961128e-01     3.152787e+01       3.159566e+01     2.077808e-01   2.246605e+00
4.015625e+01  2.000000e+04  3.182082e+01   2.991868e-01     3.152163e+01       3.159516e+01     2.053480e-01   2.249059e+00
4.046875e+01  2.000000e+04  3.181762e+01   3.020312e-01     3.151559e+01       3.159466e+01     2.028937e-01   2.251107e+00
4.078125e+01  2.000000e+04  3.181441e+01   3.046956e-01     3.150972e+01       3.159417e+01     2.004207e-01   2.252802e+00
4.109375e+01  2.000000e+04  3.181118e+01   3.072486e-01     3.150393e+01       3.159367e+01     1.979316e-01   2.254191e+00
4.140625e+01  2.000000e+04  3.180793e+01   3.097779e-01     3.149816e+01       3.159318e+01     1.954282e-01   2.255315e+00
4.171875e+01  2.000000e+04  3.180467e+01   3.123976e-01     3.149228e+01       3.159268e+01     1.929121e-01   2.256214e+00
4.203125e+01  2.000000e+04  3.180140e+01   3.152650e-01     3.148613e+01       3.159219e+01     1.903842e-01   2.256923e+00
4.234375e+01  2.000000e+04  3.179811e+01   3.186179e-01     3.147950e+01       3.159169e+01     1.878449e-01   2.257472e+00
4.265625e+01  2.000000e+04  3.179481e+01   3.228618e-01     3.147195e+01       3.159119e+01     1.852934e-01   2.257891e+00
4.296875e+01  2.000000e+04  3.179150e+01   3.287952e-01     3.146270e+01       3.159070e+01     1.827271e-01   2.258207e+00
4.328125e+01  2.000000e+04  3.178813e+01   3.380849e-01     3.145005e+01       3.159018e+01     1.801403e-01   2.258450e+00
4.359375e+01  2.000000e+04  3.177373e+01   3.490973e-01     3.142464e+01       3.157865e+01     1.775225e-01   2.258705e+00
4.390625e+01  2.000000e+04  3.130597e+01   3.317402e-01     3.097423e+01       3.111377e+01     1.749060e-01   2.259635e+00
4.421875e+01  2.000000e+04  2.897610e+01   2.561936e-01     2.871991e+01       2.878657e+01     1.724696e-01   2.262943e+00
4.453125e+01  2.000000e+04  2.741225e+01   2.165761e-01     2.719567e+01       2.722505e+01     1.703465e-01   2.267626e+00
4.484375e+01  2.000000e+04  2.727408e+01   2.032592e-01     2.707082e+01       2.708904e+01     1.683830e-01   2.272320e+00
4.515625e+01  2.000000e+04  2.727016e+01   1.998146e-01     2.707034e+01       2.708723e+01     1.664620e-01   2.276669e+00
4.546875e+01  2.000000e+04  2.726755e+01   2.008513e-01     2.706670e+01       2.708673e+01     1.645420e-01   2.280586e+00
4.578125e+01  2.000000e+04  2.726493e+01   2.043315e-01     2.706060e+01       2.708624e+01     1.626062e-01   2.284059e+00
4.609375e+01  2.000000e+04  2.726228e+01   2.101231e-01     2.705215e+01       2.708574e+01     1.606455e-01   2.287110e+00
4.640625e+01  2.000000e+04  2.725919e+01   2.194223e-01     2.703977e+01       2.708485e+01     1.586499e-01   2.289782e+00
4.671875e+01  2.000000e+04  2.719224e+01   2.259451e-01     2.696629e+01       2.702014e+01     1.566090e-01   2.292289e+00
4.703125e+01  2.000000e+04  2.605736e+01   1.976079e-01     2.585975e+01       2.588747e+01     1.546018e-01   2.295988e+00
4.734375e+01  2.000000e+04  2.353571e+01   1.534071e-01     2.338230e+01       2.336782e+01     1.527783e-01   2.302019e+00
4.765625e+01  2.000000e+04  2.277734e+01   1.395929e-01     2.263775e+01       2.261121e+01     1.511795e-01   2.308612e+00
4.796875e+01  2.000000e+04  2.274735e+01   1.336280e-01     2.261372e+01       2.258288e+01     1.496676e-01   2.314988e+00
4.828125e+01  2.000000e+04  2.274511e+01   1.312695e-01     2.261384e+01       2.258227e+01     1.481846e-01   2.320931e+00
4.859375e+01  2.000000e+04  2.274299e+01   1.308063e-01     2.261219e+01       2.258178e+01     1.467046e-01   2.326360e+00
4.890625e+01  2.000000e+04  2.274086e+01   1.312658e-01     2.260960e+01       2.258128e+01     1.452168e-01   2.331256e+00
4.921875e+01  2.000000e+04  2.273872e+01   1.321619e-01     2.260655e+01       2.258079e+01     1.437162e-01   2.335631e+00
4.953125e+01  2.000000e+04  2.273656e+01   1.332432e-01     2.260331e+01       2.258029e+01     1.422010e-01   2.339509e+00
4.984375e+01  2.000000e+04  2.273438e+01   1.343740e-01     2.260001e+01       2.257980e+01     1.406711e-01   2.342924e+00
5.015625e+01  2.000000e+04  2.273219e+01   1.354796e-01     2.259671e+01       2.257930e+01     1.391271e-01   2.345914e+00
5.046875e+01  2.000000e+04  2.272998e+01   1.365196e-01     2.259346e+01       2.257880e+01     1.375699e-01   2.348514e+00
5.078125e+01  2.000000e+04  2.272776e+01   1.374737e-01     2.259029e+01       2.257831e+01     1.360009e-01   2.350762e+00
5.109375e+01  2.000000e+04  2.272553e+01   1.383335e-01     2.258720e+01       2.257781e+01     1.344214e-01   2.352692e+00
5.140625e+01  2.000000e+04  2.272329e+01   1.390980e-01     2.258419e+01       2.257732e+01     1.328327e-01   2.354338e+00
5.171875e+01  2.000000e+04  2.272104e+01   1.397703e-01     2.258127e+01       2.257682e+01     1.312362e-01   2.355730e+00
5.203125e+01  2.000000e+04  2.271878e+01   1.403562e-01     2.257842e+01       2.257633e+01     1.296331e-01   2.356896e+00
5.234375e+01  2.000000e+04  2.271652e+01   1.408628e-01     2.257565e+01       2.257583e+01     1.280244e-01   2.357861e+00
5.265625e+01  2.000000e+04  2.271425e+01   1.412976e-01     2.257295e+01       2.257533e+01     1.264112e-01   2.358648e+00
5.296875e+01  2.000000e+04  2.271198e+01   1.416685e-01     2.257031e+01       2.257484e+01     1.247944e-01   2.359279e+00
5.328125e+01  2.000000e+04  2.270970e+01   1.419828e-01     2.256772e+01       2.257434e+01     1.231749e-01   2.359771e+00
5.359375e+01  2.000000e+04  2.270742e+01   1.422479e-01     2.256518e+01       2.257385e+01     1.215534e-01   2.360142e+00
5.390625e+01  2.000000e+04  2.270514e+01   1.424705e-01     2.256267e+01       2.257335e+01     1.199305e-01   2.360407e+00
5.421875e+01  2.000000e+04  2.270286e+01   1.426570e-01     2.256021e+01       2.257286e+01     1.183068e-01   2.360578e+00
5.453125e+01  2.000000e+04  2.270058e+01   1.428131e-01     2.255777e+01       2.257236e+01     1.166829e-01   2.360669e+00
5.484375e+01  2.000000e+04  2.269830e+01   1.429442e-01     2.255536e+01       2.257187e+01     1.150591e-01   2.360688e+00
5.515625e+01  2.000000e+04  2.269602e+01   1.430552e-01     2.255297e+01       2.257137e+01     1.134359e-01   2.360647e+00
5.546875e+01  2.000000e+04  2.269375e+01   1.431507e-01     2.255060e+01       2.257087e+01     1.118136e-01   2.360553e+00
5.578125e+01  2.000000e+04  2.269147e+01   1.432347e-01     2.254823e+01       2.257038e+01     1.101925e-01   2.360414e+00
5.609375e+01  2.000000e+04  2.268919e+01   1.433110e-01     2.254588e+01       2.256988e+01     1.085729e-01   2.360236e+00
5.640625e+01  2.000000e+04  2.268692e+01   1.433833e-01     2.254354e+01       2.256939e+01     1.069549e-01   2.360026e+00
5.671875e+01  2.000000e+04  2.268465e+01   1.434548e-01     2.254119e+01       2.256889e+01     1.053387e-01   2.359789e+00
5.703125e+01  2.000000e+04  2.268238e+01   1.435285e-01     2.253885e+01       2.256840e+01     1.037245e-01   2.359529e+00
5.734375e+01  2.000000e+04  2.268011e+01   1.436075e-01     2.253650e+01       2.256790e+01     1.021124e-01   2.359251e+00
5.765625e+01  2.000000e+04  2.267785e+01   1.436945e-01     2.253415e+01       2.256740e+01     1.005025e-01   2.358959e+00
5.796875e+01  2.000000e+04  2.267559e+01   1.437921e-01     2.253179e+01       2.256691e+01     9.889485e-02   2.358657e+00
5.828125e+01  2.000000e+04  2.267333e+01   1.439031e-01     2.252942e+01       2.256641e+01     9.728953e-02   2.358346e+00
5.859375e+01  2.000000e+04  2.267107e+01   1.440300e-01     2.252704e+01       2.256592e+01     9.568656e-02   2.358031e+00
5.890625e+01  2.000000e+04  2.266881e+01   1.441754e-01     2.252464e+01       2.256542e+01     9.408596e-02   2.357714e+00
5.921875e+01  2.000000e+04  2.266656e+01   1.443419e-01     2.252222e+01       2.256493e+01     9.248774e-02   2.357397e+00
5.953125e+01  2.000000e+04  2.266431e+01   1.445324e-01     2.251978e+01       2.256443e+01     9.089188e-02   2.357083e+00
5.984375e+01  2.000000e+04  2.266207e+01   1.447496e-01     2.251732e+01       2.256394e+01     8.929835e-02   2.356773e+00
6.015625e+01  2.000000e+04  2.265982e+01   1.449964e-01     2.251483e+01       2.256344e+01     8.770712e-02   2.356469e+00
6.046875e+01  2.000000e+04  2.265758e+01   1.452762e-01     2.251230e+01       2.256294e+01     8.611814e-02   2.356174e+00
6.078125e+01  2.000000e+04  2.265534e+01   1.455922e-01     2.250975e+01       2.256245e+01     8.453132e-02   2.355888e+00
6.109375e+01  2.000000e+04  2.265310e+01   1.459482e-01     2.250715e+01       2.256195e+01     8.294661e-02   2.355614e+00
6.140625e+01  2.000000e+04  2.265087e+01   1.463484e-01     2.250452e+01       2.256146e+01     8.136389e-02   2.355354e+00
6.171875e+01  2.000000e+04  2.264864e+01   1.467971e-01     2.250184e+01       2.256096e+01     7.978306e-02   2.355108e+00
6.203125e+01  2.000000e+04  2.264640e+01   1.472996e-01     2.249911e+01       2.256047e+01     7.820401e-02   2.354878e+00
6.234375e+01  2.000000e+04  2.264418e+01   1.478617e-01     2.249631e+01       2.255997e+01     7.662657e-02   2.354666e+00
6.265625e+01  2.000000e+04  2.264195e+01   1.484900e-01     2.249346e+01       2.255947e+01     7.505060e-02   2.354474e+00
6.296875e+01  2.000000e+04  2.263972e+01   1.491927e-01     2.249053e+01       2.255898e+01     7.347591e-02   2.354303e+00
6.328125e+01  2.000000e+04  2.263750e+01   1.499793e-01     2.248752e+01       2.255848e+01     7.190229e-02   2.354154e+00
6.359375e+01  2.000000e+04  2.263527e+01   1.508624e-01     2.248441e+01       2.255799e+01     7.032948e-02   2.354030e+00
6.390625e+01  2.000000e+04  2.263305e+01   1.518585e-01     2.248119e+01       2.255749e+01     6.875720e-02   2.353932e+00
6.421875e+01  2.000000e+04  2.263083e+01   1.529909e-01     2.247784e+01       2.255700e+01     6.718508e-02   2.353863e+00
6.453125e+01  2.000000e+04  2.262860e+01   1.542949e-01     2.247431e+01       2.255650e+01     6.561266e-02   2.353823e+00
6.484375e+01  2.000000e+04  2.262638e+01   1.558281e-01     2.247055e+01       2.255601e+01     6.403932e-02   2.353815e+00
6.515625e+01  2.000000e+04  2.262415e+01   1.576901e-01     2.246646e+01       2.255551e+01     6.246419e-02   2.353842e+00
6.546875e+01  2.000000e+04  2.262192e+01   1.600684e-01     2.246185e+01       2.255501e+01     6.088591e-02   2.353906e+00
6.578125e+01  2.000000e+04  2.261969e+01   1.633486e-01     2.245634e+01       2.255452e+01     5.930223e-02   2.354009e+00
6.609375e+01  2.000000e+04  2.261744e+01   1.684066e-01     2.244903e+01       2.255402e+01     5.770898e-02   2.354152e+00
6.640625e+01  2.000000e+04  2.261478e+01   1.768339e-01     2.243794e+01       2.255313e+01     5.609795e-02   2.354350e+00
6.671875e+01  2.000000e+04  2.254827e+01   1.817921e-01     2.236647e+01       2.248842e+01     5.445941e-02   2.354763e+00
6.703125e+01  2.000000e+04  2.141385e+01   1.489286e-01     2.126492e+01       2.135575e+01     5.287075e-02   2.356570e+00
6.734375e+01  2.000000e+04  1.889267e+01   9.893465e-02     1.879374e+01       1.883610e+01     5.147940e-02   2.360720e+00
