#Xaxis_E5     YlengthE5     discharge_E5   dischargeEFF_E5  dischargeINEFF_E5  rech_Moulins_E5  rech_meltR_E5  P_E5
5.039062e-01  7.500000e+02  6.280085e+00   1.272186e-01     6.152866e+00       6.258034e+00     2.006570e-02   1.143028e+00
5.273438e-01  7.500000e+02  6.259719e+00   1.329358e-01     6.126784e+00       6.237679e+00     2.005674e-02   1.173044e+00
5.507812e-01  7.500000e+02  6.239353e+00   1.396907e-01     6.099662e+00       6.217323e+00     2.004695e-02   1.202209e+00
5.742188e-01  7.500000e+02  6.218986e+00   1.471645e-01     6.071821e+00       6.196968e+00     2.003622e-02   1.230569e+00
5.976562e-01  7.968750e+02  6.173357e+00   1.545739e-01     6.018783e+00       6.176613e+00     2.002452e-02   1.279378e+00
6.210938e-01  7.968750e+02  6.176976e+00   1.621275e-01     6.014848e+00       6.154985e+00     2.001163e-02   1.306409e+00
6.445312e-01  7.968750e+02  6.155333e+00   1.708614e-01     5.984471e+00       6.133357e+00     1.999776e-02   1.332743e+00
6.679688e-01  7.968750e+02  6.133688e+00   1.808715e-01     5.952817e+00       6.111729e+00     1.998267e-02   1.358408e+00
6.914062e-01  7.968750e+02  6.112043e+00   1.917789e-01     5.920264e+00       6.090102e+00     1.996623e-02   1.383433e+00
7.148438e-01  7.968750e+02  6.090395e+00   2.034210e-01     5.886974e+00       6.068474e+00     1.994834e-02   1.407842e+00
7.382812e-01  7.968750e+02  6.068746e+00   2.156666e-01     5.853080e+00       6.046846e+00     1.992890e-02   1.431658e+00
7.617188e-01  7.968750e+02  6.047095e+00   2.282671e-01     5.818828e+00       6.025219e+00     1.990781e-02   1.454899e+00
7.851562e-01  8.437500e+02  6.008242e+00   2.404819e-01     5.767760e+00       6.003591e+00     1.988504e-02   1.502437e+00
8.085938e-01  8.437500e+02  6.002516e+00   2.523751e-01     5.750141e+00       5.980691e+00     1.986040e-02   1.524766e+00
8.320312e-01  8.437500e+02  5.979587e+00   2.652357e-01     5.714351e+00       5.957791e+00     1.983416e-02   1.546572e+00
8.554688e-01  8.437500e+02  5.956656e+00   2.791283e-01     5.677528e+00       5.934891e+00     1.980600e-02   1.567868e+00
8.789062e-01  8.437500e+02  5.933723e+00   2.936440e-01     5.640079e+00       5.911991e+00     1.977580e-02   1.588671e+00
9.023438e-01  8.437500e+02  5.910788e+00   3.086092e-01     5.602179e+00       5.889092e+00     1.974347e-02   1.608993e+00
9.257812e-01  8.437500e+02  5.887850e+00   3.238949e-01     5.563955e+00       5.866192e+00     1.970891e-02   1.628846e+00
9.492188e-01  8.437500e+02  5.864909e+00   3.393838e-01     5.525526e+00       5.843292e+00     1.967206e-02   1.648241e+00
9.726562e-01  8.437500e+02  5.841966e+00   3.549540e-01     5.487012e+00       5.820392e+00     1.963283e-02   1.667185e+00
9.960938e-01  8.437500e+02  5.819021e+00   3.703681e-01     5.448653e+00       5.797492e+00     1.959116e-02   1.685687e+00
1.019531e+00  8.906250e+02  5.784677e+00   3.849396e-01     5.399737e+00       5.774592e+00     1.954708e-02   1.732471e+00
1.042969e+00  8.906250e+02  5.771849e+00   3.986338e-01     5.373215e+00       5.750420e+00     1.950047e-02   1.750328e+00
1.066406e+00  8.906250e+02  5.747623e+00   4.128580e-01     5.334765e+00       5.726248e+00     1.945172e-02   1.767763e+00
1.089844e+00  8.906250e+02  5.723395e+00   4.276623e-01     5.295733e+00       5.702076e+00     1.940046e-02   1.784788e+00
1.113281e+00  8.906250e+02  5.699164e+00   4.426482e-01     5.256515e+00       5.677904e+00     1.934662e-02   1.801414e+00
1.136719e+00  8.906250e+02  5.674929e+00   4.576587e-01     5.217271e+00       5.653731e+00     1.929013e-02   1.817650e+00
1.160156e+00  8.906250e+02  5.650692e+00   4.725886e-01     5.178104e+00       5.629559e+00     1.923098e-02   1.833505e+00
1.183594e+00  8.906250e+02  5.626452e+00   4.873533e-01     5.139099e+00       5.605387e+00     1.916915e-02   1.848987e+00
1.207031e+00  8.906250e+02  5.602209e+00   5.018795e-01     5.100330e+00       5.581215e+00     1.910461e-02   1.864103e+00
1.230469e+00  8.906250e+02  5.577963e+00   5.161000e-01     5.061863e+00       5.557043e+00     1.903736e-02   1.878860e+00
1.253906e+00  8.906250e+02  5.553714e+00   5.299505e-01     5.023764e+00       5.532871e+00     1.896740e-02   1.893263e+00
1.277344e+00  8.906250e+02  5.529462e+00   5.433660e-01     4.986096e+00       5.508699e+00     1.889473e-02   1.907317e+00
1.300781e+00  8.906250e+02  5.505207e+00   5.562763e-01     4.948931e+00       5.484527e+00     1.881936e-02   1.921027e+00
1.324219e+00  8.906250e+02  5.480949e+00   5.685176e-01     4.912432e+00       5.460354e+00     1.874129e-02   1.934395e+00
1.347656e+00  9.375000e+02  5.449430e+00   5.795522e-01     4.869878e+00       5.436182e+00     1.866065e-02   1.980095e+00
1.371094e+00  9.375000e+02  5.431153e+00   5.893133e-01     4.841839e+00       5.410738e+00     1.857740e-02   1.993062e+00
1.394531e+00  9.375000e+02  5.405615e+00   5.991520e-01     4.806463e+00       5.385294e+00     1.849211e-02   2.005693e+00
1.417969e+00  9.375000e+02  5.380074e+00   6.091345e-01     4.770939e+00       5.359849e+00     1.840439e-02   2.018003e+00
1.441406e+00  9.375000e+02  5.354531e+00   6.189375e-01     4.735593e+00       5.334405e+00     1.831422e-02   2.030005e+00
1.464844e+00  9.375000e+02  5.328984e+00   6.284542e-01     4.700530e+00       5.308961e+00     1.822160e-02   2.041710e+00
1.488281e+00  9.375000e+02  5.303436e+00   6.376239e-01     4.665812e+00       5.283516e+00     1.812658e-02   2.053127e+00
1.511719e+00  9.375000e+02  5.277884e+00   6.464046e-01     4.631480e+00       5.258072e+00     1.802921e-02   2.064265e+00
1.535156e+00  9.375000e+02  5.252330e+00   6.547658e-01     4.597565e+00       5.232628e+00     1.792951e-02   2.075130e+00
1.558594e+00  9.375000e+02  5.226774e+00   6.626839e-01     4.564090e+00       5.207183e+00     1.782755e-02   2.085730e+00
1.582031e+00  9.375000e+02  5.201215e+00   6.701404e-01     4.531075e+00       5.181739e+00     1.772337e-02   2.096072e+00
1.605469e+00  9.375000e+02  5.175654e+00   6.771195e-01     4.498535e+00       5.156295e+00     1.761703e-02   2.106161e+00
1.628906e+00  9.375000e+02  5.150091e+00   6.836075e-01     4.466483e+00       5.130850e+00     1.750858e-02   2.116004e+00
1.652344e+00  9.375000e+02  5.124525e+00   6.895905e-01     4.434934e+00       5.105406e+00     1.739807e-02   2.125605e+00
1.675781e+00  9.375000e+02  5.098957e+00   6.950536e-01     4.403903e+00       5.079962e+00     1.728556e-02   2.134969e+00
1.699219e+00  9.375000e+02  5.073387e+00   6.999793e-01     4.373407e+00       5.054517e+00     1.717111e-02   2.144100e+00
1.722656e+00  9.375000e+02  5.047814e+00   7.043449e-01     4.343470e+00       5.029073e+00     1.705475e-02   2.152998e+00
1.746094e+00  9.375000e+02  5.022240e+00   7.080659e-01     4.314174e+00       5.003629e+00     1.693655e-02   2.161664e+00
1.769531e+00  9.843750e+02  4.992125e+00   7.107978e-01     4.281327e+00       4.978184e+00     1.681666e-02   2.206284e+00
1.792969e+00  9.843750e+02  4.969814e+00   7.124648e-01     4.257349e+00       4.951468e+00     1.669507e-02   2.214813e+00
1.816406e+00  9.843750e+02  4.942963e+00   7.140830e-01     4.228880e+00       4.924751e+00     1.657244e-02   2.223099e+00
1.839844e+00  9.843750e+02  4.916110e+00   7.157317e-01     4.200378e+00       4.898035e+00     1.644838e-02   2.231168e+00
1.863281e+00  9.843750e+02  4.889255e+00   7.172021e-01     4.172053e+00       4.871318e+00     1.632288e-02   2.239034e+00
1.886719e+00  9.843750e+02  4.862399e+00   7.184358e-01     4.143964e+00       4.844602e+00     1.619599e-02   2.246712e+00
1.910156e+00  9.843750e+02  4.835542e+00   7.194045e-01     4.116137e+00       4.817885e+00     1.606775e-02   2.254209e+00
1.933594e+00  9.843750e+02  4.808683e+00   7.200919e-01     4.088591e+00       4.791168e+00     1.593823e-02   2.261535e+00
1.957031e+00  9.843750e+02  4.781823e+00   7.204888e-01     4.061334e+00       4.764452e+00     1.580748e-02   2.268695e+00
1.980469e+00  9.843750e+02  4.754961e+00   7.205901e-01     4.034371e+00       4.737735e+00     1.567556e-02   2.275698e+00
2.003906e+00  9.843750e+02  4.728098e+00   7.203944e-01     4.007704e+00       4.711019e+00     1.554252e-02   2.282548e+00
2.027344e+00  9.843750e+02  4.701235e+00   7.199020e-01     3.981333e+00       4.684302e+00     1.540842e-02   2.289252e+00
2.050781e+00  9.843750e+02  4.674370e+00   7.191149e-01     3.955255e+00       4.657586e+00     1.527330e-02   2.295814e+00
2.074219e+00  9.843750e+02  4.647503e+00   7.180356e-01     3.929468e+00       4.630869e+00     1.513724e-02   2.302239e+00
2.097656e+00  9.843750e+02  4.620636e+00   7.166671e-01     3.903969e+00       4.604153e+00     1.500026e-02   2.308532e+00
2.121094e+00  9.843750e+02  4.593768e+00   7.150121e-01     3.878756e+00       4.577436e+00     1.486244e-02   2.314697e+00
2.144531e+00  9.843750e+02  4.566899e+00   7.130728e-01     3.853827e+00       4.550719e+00     1.472381e-02   2.320738e+00
2.167969e+00  9.843750e+02  4.540030e+00   7.108505e-01     3.829179e+00       4.524003e+00     1.458443e-02   2.326658e+00
2.191406e+00  9.843750e+02  4.513159e+00   7.083445e-01     3.804815e+00       4.497286e+00     1.444433e-02   2.332460e+00
2.214844e+00  9.843750e+02  4.486288e+00   7.055523e-01     3.780736e+00       4.470570e+00     1.430357e-02   2.338145e+00
2.238281e+00  9.843750e+02  4.459416e+00   7.024686e-01     3.756947e+00       4.443853e+00     1.416219e-02   2.343714e+00
2.261719e+00  9.843750e+02  4.432544e+00   6.990844e-01     3.733459e+00       4.417137e+00     1.402022e-02   2.349165e+00
2.285156e+00  9.843750e+02  4.405670e+00   6.953545e-01     3.710316e+00       4.390420e+00     1.387769e-02   2.354493e+00
2.308594e+00  1.031250e+03  4.375862e+00   6.910723e-01     3.684790e+00       4.363704e+00     1.373474e-02   2.398239e+00
2.332031e+00  1.031250e+03  4.350650e+00   6.861604e-01     3.664490e+00       4.335715e+00     1.359131e-02   2.403658e+00
2.355469e+00  1.031250e+03  4.322504e+00   6.812683e-01     3.641236e+00       4.307726e+00     1.344803e-02   2.408931e+00
2.378906e+00  1.031250e+03  4.294358e+00   6.764680e-01     3.617890e+00       4.279737e+00     1.330456e-02   2.414086e+00
2.402344e+00  1.031250e+03  4.266211e+00   6.716387e-01     3.594572e+00       4.251749e+00     1.316087e-02   2.419141e+00
2.425781e+00  1.031250e+03  4.238064e+00   6.667489e-01     3.571315e+00       4.223760e+00     1.301698e-02   2.424108e+00
2.449219e+00  1.031250e+03  4.209917e+00   6.617837e-01     3.548133e+00       4.195771e+00     1.287293e-02   2.428995e+00
2.472656e+00  1.031250e+03  4.181770e+00   6.567345e-01     3.525035e+00       4.167782e+00     1.272875e-02   2.433810e+00
2.496094e+00  1.031250e+03  4.153623e+00   6.515965e-01     3.502026e+00       4.139793e+00     1.258446e-02   2.438556e+00
2.519531e+00  1.031250e+03  4.125475e+00   6.463674e-01     3.479108e+00       4.111805e+00     1.244011e-02   2.443240e+00
2.542969e+00  1.031250e+03  4.097328e+00   6.410465e-01     3.456281e+00       4.083816e+00     1.229571e-02   2.447864e+00
2.566406e+00  1.031250e+03  4.069180e+00   6.356347e-01     3.433546e+00       4.055827e+00     1.215132e-02   2.452433e+00
2.589844e+00  1.031250e+03  4.041033e+00   6.301337e-01     3.410899e+00       4.027838e+00     1.200695e-02   2.456951e+00
2.613281e+00  1.031250e+03  4.012885e+00   6.245457e-01     3.388340e+00       3.999850e+00     1.186264e-02   2.461420e+00
2.636719e+00  1.031250e+03  3.984738e+00   6.188736e-01     3.365865e+00       3.971861e+00     1.171841e-02   2.465843e+00
2.660156e+00  1.031250e+03  3.956591e+00   6.131206e-01     3.343471e+00       3.943872e+00     1.157430e-02   2.470224e+00
2.683594e+00  1.031250e+03  3.928444e+00   6.072898e-01     3.321154e+00       3.915883e+00     1.143032e-02   2.474564e+00
2.707031e+00  1.031250e+03  3.900297e+00   6.013845e-01     3.298913e+00       3.887895e+00     1.128652e-02   2.478867e+00
2.730469e+00  1.031250e+03  3.872151e+00   5.954080e-01     3.276743e+00       3.859906e+00     1.114290e-02   2.483134e+00
2.753906e+00  1.031250e+03  3.844004e+00   5.893634e-01     3.254641e+00       3.831917e+00     1.099950e-02   2.487369e+00
2.777344e+00  1.031250e+03  3.815858e+00   5.832537e-01     3.232605e+00       3.803928e+00     1.085634e-02   2.491572e+00
2.800781e+00  1.031250e+03  3.787712e+00   5.770817e-01     3.210631e+00       3.775939e+00     1.071345e-02   2.495747e+00
2.824219e+00  1.031250e+03  3.759567e+00   5.708496e-01     3.188717e+00       3.747951e+00     1.057084e-02   2.499895e+00
2.847656e+00  1.031250e+03  3.731422e+00   5.645596e-01     3.166862e+00       3.719962e+00     1.042853e-02   2.504018e+00
2.871094e+00  1.031250e+03  3.703277e+00   5.582132e-01     3.145064e+00       3.691973e+00     1.028656e-02   2.508117e+00
2.894531e+00  1.031250e+03  3.675133e+00   5.518116e-01     3.123321e+00       3.663984e+00     1.014493e-02   2.512194e+00
2.917969e+00  1.031250e+03  3.646989e+00   5.453550e-01     3.101634e+00       3.635996e+00     1.000366e-02   2.516249e+00
2.941406e+00  1.031250e+03  3.618845e+00   5.388431e-01     3.080002e+00       3.608007e+00     9.862783e-03   2.520284e+00
2.964844e+00  1.031250e+03  3.590702e+00   5.322745e-01     3.058427e+00       3.580018e+00     9.722304e-03   2.524298e+00
2.988281e+00  1.031250e+03  3.562559e+00   5.256469e-01     3.036912e+00       3.552029e+00     9.582243e-03   2.528292e+00
3.011719e+00  1.031250e+03  3.534417e+00   5.189562e-01     3.015461e+00       3.524041e+00     9.442614e-03   2.532263e+00
3.035156e+00  1.031250e+03  3.506275e+00   5.121968e-01     2.994078e+00       3.496052e+00     9.303429e-03   2.536209e+00
3.058594e+00  1.031250e+03  3.478134e+00   5.053613e-01     2.972773e+00       3.468063e+00     9.164699e-03   2.540124e+00
3.082031e+00  1.031250e+03  3.449993e+00   4.984200e-01     2.951573e+00       3.440074e+00     9.026427e-03   2.544000e+00
3.105469e+00  1.078125e+03  3.419743e+00   4.912355e-01     2.928508e+00       3.412085e+00     8.888699e-03   2.585700e+00
3.128906e+00  1.078125e+03  3.392441e+00   4.837302e-01     2.908711e+00       3.382824e+00     8.751414e-03   2.589816e+00
3.152344e+00  1.078125e+03  3.363031e+00   4.763277e-01     2.886703e+00       3.353563e+00     8.615199e-03   2.593860e+00
3.175781e+00  1.078125e+03  3.333621e+00   4.690828e-01     2.864538e+00       3.324302e+00     8.479716e-03   2.597866e+00
3.199219e+00  1.078125e+03  3.304212e+00   4.619174e-01     2.842294e+00       3.295042e+00     8.344926e-03   2.601850e+00
3.222656e+00  1.078125e+03  3.274803e+00   4.548111e-01     2.819992e+00       3.265781e+00     8.210827e-03   2.605822e+00
3.246094e+00  1.078125e+03  3.245396e+00   4.477538e-01     2.797642e+00       3.236520e+00     8.077426e-03   2.609790e+00
3.269531e+00  1.078125e+03  3.215989e+00   4.407386e-01     2.775250e+00       3.207259e+00     7.944734e-03   2.613758e+00
3.292969e+00  1.078125e+03  3.186583e+00   4.337608e-01     2.752822e+00       3.177998e+00     7.812763e-03   2.617731e+00
3.316406e+00  1.078125e+03  3.157178e+00   4.268172e-01     2.730361e+00       3.148737e+00     7.681524e-03   2.621711e+00
3.339844e+00  1.078125e+03  3.127773e+00   4.199055e-01     2.707868e+00       3.119476e+00     7.551031e-03   2.625701e+00
3.363281e+00  1.078125e+03  3.098370e+00   4.130242e-01     2.685346e+00       3.090215e+00     7.421295e-03   2.629703e+00
3.386719e+00  1.078125e+03  3.068967e+00   4.061725e-01     2.662795e+00       3.060954e+00     7.292330e-03   2.633719e+00
3.410156e+00  1.078125e+03  3.039565e+00   3.993500e-01     2.640215e+00       3.031693e+00     7.164148e-03   2.637750e+00
3.433594e+00  1.078125e+03  3.010164e+00   3.925567e-01     2.617608e+00       3.002432e+00     7.036761e-03   2.641798e+00
3.457031e+00  1.078125e+03  2.980764e+00   3.857929e-01     2.594971e+00       2.973171e+00     6.910182e-03   2.645865e+00
3.480469e+00  1.078125e+03  2.951365e+00   3.790591e-01     2.572306e+00       2.943910e+00     6.784422e-03   2.649953e+00
3.503906e+00  1.078125e+03  2.921967e+00   3.723559e-01     2.549611e+00       2.914649e+00     6.659493e-03   2.654061e+00
3.527344e+00  1.078125e+03  2.892569e+00   3.656840e-01     2.526885e+00       2.885388e+00     6.535409e-03   2.658193e+00
3.550781e+00  1.078125e+03  2.863173e+00   3.590443e-01     2.504129e+00       2.856127e+00     6.412179e-03   2.662349e+00
3.574219e+00  1.078125e+03  2.833778e+00   3.524377e-01     2.481340e+00       2.826866e+00     6.289817e-03   2.666529e+00
3.597656e+00  1.078125e+03  2.804383e+00   3.458651e-01     2.458518e+00       2.797605e+00     6.168333e-03   2.670737e+00
3.621094e+00  1.078125e+03  2.774990e+00   3.393274e-01     2.435662e+00       2.768344e+00     6.047739e-03   2.674972e+00
3.644531e+00  1.078125e+03  2.745597e+00   3.328257e-01     2.412771e+00       2.739083e+00     5.928047e-03   2.679237e+00
3.667969e+00  1.078125e+03  2.716206e+00   3.263609e-01     2.389845e+00       2.709822e+00     5.809268e-03   2.683531e+00
3.691406e+00  1.078125e+03  2.686815e+00   3.199340e-01     2.366881e+00       2.680561e+00     5.691413e-03   2.687857e+00
3.714844e+00  1.078125e+03  2.657426e+00   3.135460e-01     2.343880e+00       2.651300e+00     5.574494e-03   2.692216e+00
3.738281e+00  1.078125e+03  2.628037e+00   3.071979e-01     2.320839e+00       2.622039e+00     5.458521e-03   2.696609e+00
3.761719e+00  1.078125e+03  2.598650e+00   3.008906e-01     2.297759e+00       2.592778e+00     5.343506e-03   2.701036e+00
3.785156e+00  1.078125e+03  2.569264e+00   2.946251e-01     2.274638e+00       2.563517e+00     5.229460e-03   2.705500e+00
3.808594e+00  1.078125e+03  2.539878e+00   2.884025e-01     2.251476e+00       2.534256e+00     5.116394e-03   2.710001e+00
3.832031e+00  1.078125e+03  2.510494e+00   2.822236e-01     2.228271e+00       2.504995e+00     5.004319e-03   2.714541e+00
3.855469e+00  1.078125e+03  2.481111e+00   2.760893e-01     2.205022e+00       2.475734e+00     4.893246e-03   2.719120e+00
3.878906e+00  1.078125e+03  2.451729e+00   2.700006e-01     2.181729e+00       2.446473e+00     4.783185e-03   2.723741e+00
3.902344e+00  1.078125e+03  2.422348e+00   2.639585e-01     2.158390e+00       2.417212e+00     4.674149e-03   2.728404e+00
3.925781e+00  1.078125e+03  2.392969e+00   2.579638e-01     2.135005e+00       2.387951e+00     4.566148e-03   2.733111e+00
3.949219e+00  1.078125e+03  2.363590e+00   2.520174e-01     2.111573e+00       2.358690e+00     4.459193e-03   2.737863e+00
3.972656e+00  1.078125e+03  2.334213e+00   2.461203e-01     2.088093e+00       2.329429e+00     4.353294e-03   2.742661e+00
3.996094e+00  1.078125e+03  2.304837e+00   2.402732e-01     2.064563e+00       2.300168e+00     4.248463e-03   2.747507e+00
4.019531e+00  1.078125e+03  2.275462e+00   2.344772e-01     2.040984e+00       2.270907e+00     4.144711e-03   2.752401e+00
4.042969e+00  1.078125e+03  2.246088e+00   2.287330e-01     2.017355e+00       2.241646e+00     4.042048e-03   2.757346e+00
4.066406e+00  1.078125e+03  2.216715e+00   2.230415e-01     1.993674e+00       2.212385e+00     3.940486e-03   2.762343e+00
4.089844e+00  1.078125e+03  2.187344e+00   2.174037e-01     1.969940e+00       2.183124e+00     3.840035e-03   2.767393e+00
4.113281e+00  1.078125e+03  2.157974e+00   2.118203e-01     1.946153e+00       2.153863e+00     3.740707e-03   2.772498e+00
4.136719e+00  1.078125e+03  2.128605e+00   2.062923e-01     1.922313e+00       2.124602e+00     3.642511e-03   2.777658e+00
4.160156e+00  1.078125e+03  2.099237e+00   2.008204e-01     1.898417e+00       2.095341e+00     3.545460e-03   2.782877e+00
4.183594e+00  1.078125e+03  2.069871e+00   1.954056e-01     1.874465e+00       2.066080e+00     3.449563e-03   2.788155e+00
4.207031e+00  1.078125e+03  2.040506e+00   1.900486e-01     1.850457e+00       2.036819e+00     3.354833e-03   2.793494e+00
4.230469e+00  1.078125e+03  2.011142e+00   1.847504e-01     1.826392e+00       2.007558e+00     3.261279e-03   2.798896e+00
4.253906e+00  1.078125e+03  1.981779e+00   1.795118e-01     1.802268e+00       1.978297e+00     3.168913e-03   2.804362e+00
4.277344e+00  1.078125e+03  1.952418e+00   1.743337e-01     1.778085e+00       1.949036e+00     3.077746e-03   2.809894e+00
4.300781e+00  1.078125e+03  1.923058e+00   1.692169e-01     1.753841e+00       1.919775e+00     2.987788e-03   2.815494e+00
4.324219e+00  1.078125e+03  1.893700e+00   1.641624e-01     1.729538e+00       1.890514e+00     2.899050e-03   2.821165e+00
4.347656e+00  1.078125e+03  1.864343e+00   1.591709e-01     1.705172e+00       1.861253e+00     2.811544e-03   2.826907e+00
4.371094e+00  1.078125e+03  1.834987e+00   1.542433e-01     1.680744e+00       1.831992e+00     2.725280e-03   2.832724e+00
4.394531e+00  1.078125e+03  1.805633e+00   1.493806e-01     1.656252e+00       1.802731e+00     2.640268e-03   2.838616e+00
4.417969e+00  1.078125e+03  1.776280e+00   1.445836e-01     1.631696e+00       1.773470e+00     2.556521e-03   2.844587e+00
4.441406e+00  1.078125e+03  1.746928e+00   1.398533e-01     1.607075e+00       1.744209e+00     2.474047e-03   2.850639e+00
4.464844e+00  1.078125e+03  1.717578e+00   1.351905e-01     1.582387e+00       1.714948e+00     2.392860e-03   2.856774e+00
4.488281e+00  1.078125e+03  1.688229e+00   1.305962e-01     1.557633e+00       1.685687e+00     2.312968e-03   2.862995e+00
4.511719e+00  1.078125e+03  1.658882e+00   1.260714e-01     1.532810e+00       1.656426e+00     2.234383e-03   2.869304e+00
4.535156e+00  1.078125e+03  1.629536e+00   1.216170e-01     1.507919e+00       1.627165e+00     2.157116e-03   2.875704e+00
4.558594e+00  1.078125e+03  1.600191e+00   1.172339e-01     1.482957e+00       1.597904e+00     2.081176e-03   2.882198e+00
4.582031e+00  1.078125e+03  1.570848e+00   1.129233e-01     1.457925e+00       1.568643e+00     2.006576e-03   2.888789e+00
4.605469e+00  1.078125e+03  1.541507e+00   1.086861e-01     1.432821e+00       1.539382e+00     1.933325e-03   2.895480e+00
4.628906e+00  1.078125e+03  1.512167e+00   1.045235e-01     1.407643e+00       1.510121e+00     1.861434e-03   2.902275e+00
4.652344e+00  1.078125e+03  1.482828e+00   1.004366e-01     1.382392e+00       1.480860e+00     1.790913e-03   2.909177e+00
4.675781e+00  1.078125e+03  1.453491e+00   9.642657e-02     1.357065e+00       1.451599e+00     1.721774e-03   2.916190e+00
4.699219e+00  1.078125e+03  1.424156e+00   9.249471e-02     1.331661e+00       1.422338e+00     1.654026e-03   2.923319e+00
4.722656e+00  1.078125e+03  1.394822e+00   8.864240e-02     1.306180e+00       1.393077e+00     1.587679e-03   2.930567e+00
4.746094e+00  1.078125e+03  1.365490e+00   8.487116e-02     1.280619e+00       1.363816e+00     1.522745e-03   2.937940e+00
4.769531e+00  1.078125e+03  1.336159e+00   8.118269e-02     1.254976e+00       1.334555e+00     1.459233e-03   2.945444e+00
4.792969e+00  1.078125e+03  1.306830e+00   7.757894e-02     1.229251e+00       1.305294e+00     1.397154e-03   2.953084e+00
4.816406e+00  1.078125e+03  1.277502e+00   7.406230e-02     1.203440e+00       1.276033e+00     1.336517e-03   2.960867e+00
4.839844e+00  1.078125e+03  1.248176e+00   7.063579e-02     1.177540e+00       1.246772e+00     1.277332e-03   2.968802e+00
4.863281e+00  1.078125e+03  1.218852e+00   6.730367e-02     1.151548e+00       1.217511e+00     1.219609e-03   2.976898e+00
4.886719e+00  1.078125e+03  1.189529e+00   6.407308e-02     1.125456e+00       1.188250e+00     1.163353e-03   2.985168e+00
4.910156e+00  1.078125e+03  1.160208e+00   6.096024e-02     1.099247e+00       1.158990e+00     1.108563e-03   2.993630e+00
4.933594e+00  1.078125e+03  1.130888e+00   5.802956e-02     1.072859e+00       1.129729e+00     1.055203e-03   3.002310e+00
4.957031e+00  1.031250e+03  1.099924e+00   5.530182e-02     1.044622e+00       1.100468e+00     1.002973e-03   2.989074e+00
4.980469e+00  1.031250e+03  1.073525e+00   5.255921e-02     1.020966e+00       1.072479e+00     9.521822e-04   2.997825e+00
5.003906e+00  1.031250e+03  1.045482e+00   4.978162e-02     9.957004e-01       1.044490e+00     9.027210e-04   3.006753e+00
5.027344e+00  1.031250e+03  1.017440e+00   4.705305e-02     9.703874e-01       1.016501e+00     8.546720e-04   3.015860e+00
5.050781e+00  1.031250e+03  9.894004e-01   4.439205e-02     9.450084e-01       9.885125e-01     8.080430e-04   3.025149e+00
