#Xaxis_E1     YlengthE1     discharge_E1  dischargeEFF_E1  dischargeINEFF_E1  rech_Moulins_E1  rech_meltR_E1  P_E1
1.253906e+00  8.906250e+02  5.572278e+00  4.296786e+00     1.275491e+00       5.532871e+00     3.585988e-02   1.878565e+00
1.277344e+00  8.906250e+02  5.547725e+00  4.278693e+00     1.269032e+00       5.508699e+00     3.551395e-02   1.883260e+00
1.300781e+00  8.906250e+02  5.523169e+00  4.261480e+00     1.261689e+00       5.484527e+00     3.516465e-02   1.887606e+00
1.324219e+00  8.906250e+02  5.498609e+00  4.244360e+00     1.254249e+00       5.460354e+00     3.481157e-02   1.891669e+00
1.347656e+00  9.375000e+02  5.454903e+00  4.218095e+00     1.236808e+00       5.436182e+00     3.445489e-02   1.900430e+00
1.371094e+00  9.375000e+02  5.448194e+00  4.175413e+00     1.272781e+00       5.410738e+00     3.408457e-02   1.904874e+00
1.394531e+00  9.375000e+02  5.422362e+00  4.119592e+00     1.302770e+00       5.385294e+00     3.373255e-02   1.908293e+00
1.417969e+00  9.375000e+02  5.396534e+00  4.087159e+00     1.309374e+00       5.359849e+00     3.338266e-02   1.911070e+00
1.441406e+00  9.375000e+02  5.370705e+00  4.059380e+00     1.311325e+00       5.334405e+00     3.303270e-02   1.913376e+00
1.464844e+00  9.375000e+02  5.344875e+00  4.032784e+00     1.312091e+00       5.308961e+00     3.268219e-02   1.915280e+00
1.488281e+00  9.375000e+02  5.319045e+00  4.006620e+00     1.312425e+00       5.283516e+00     3.233101e-02   1.916821e+00
1.511719e+00  9.375000e+02  5.293214e+00  3.980617e+00     1.312597e+00       5.258072e+00     3.197908e-02   1.918022e+00
1.535156e+00  9.375000e+02  5.267382e+00  3.954498e+00     1.312884e+00       5.232628e+00     3.162642e-02   1.918905e+00
1.558594e+00  9.375000e+02  5.241549e+00  3.927906e+00     1.313644e+00       5.207183e+00     3.127304e-02   1.919489e+00
1.582031e+00  9.375000e+02  5.215716e+00  3.901032e+00     1.314684e+00       5.181739e+00     3.091896e-02   1.919792e+00
1.605469e+00  9.375000e+02  5.189882e+00  3.874249e+00     1.315633e+00       5.156295e+00     3.056415e-02   1.919832e+00
1.628906e+00  9.375000e+02  5.164047e+00  3.847633e+00     1.316414e+00       5.130850e+00     3.020860e-02   1.919630e+00
1.652344e+00  9.375000e+02  5.138211e+00  3.821289e+00     1.316921e+00       5.105406e+00     2.985221e-02   1.919204e+00
1.675781e+00  9.375000e+02  5.112374e+00  3.795378e+00     1.316996e+00       5.079962e+00     2.949489e-02   1.918581e+00
1.699219e+00  9.375000e+02  5.086535e+00  3.770130e+00     1.316405e+00       5.054517e+00     2.913644e-02   1.917790e+00
1.722656e+00  9.375000e+02  5.060696e+00  3.745913e+00     1.314783e+00       5.029073e+00     2.877659e-02   1.916871e+00
1.746094e+00  9.375000e+02  5.034854e+00  3.721863e+00     1.312991e+00       5.003629e+00     2.841485e-02   1.915874e+00
1.769531e+00  9.843750e+02  4.989501e+00  3.688127e+00     1.301374e+00       4.978184e+00     2.805138e-02   1.919688e+00
1.792969e+00  9.843750e+02  4.981881e+00  3.638386e+00     1.343495e+00       4.951468e+00     2.767574e-02   1.919443e+00
1.816406e+00  9.843750e+02  4.954774e+00  3.575715e+00     1.379059e+00       4.924751e+00     2.732106e-02   1.918344e+00
1.839844e+00  9.843750e+02  4.927672e+00  3.536920e+00     1.390752e+00       4.898035e+00     2.697029e-02   1.916780e+00
1.863281e+00  9.843750e+02  4.900572e+00  3.502815e+00     1.397757e+00       4.871318e+00     2.662109e-02   1.914916e+00
1.886719e+00  9.843750e+02  4.873473e+00  3.469936e+00     1.403537e+00       4.844602e+00     2.627294e-02   1.912814e+00
1.910156e+00  9.843750e+02  4.846375e+00  3.437526e+00     1.408849e+00       4.817885e+00     2.592562e-02   1.910503e+00
1.933594e+00  9.843750e+02  4.819277e+00  3.405293e+00     1.413985e+00       4.791168e+00     2.557904e-02   1.908001e+00
1.957031e+00  9.843750e+02  4.792181e+00  3.373107e+00     1.419074e+00       4.764452e+00     2.523313e-02   1.905319e+00
1.980469e+00  9.843750e+02  4.765085e+00  3.340907e+00     1.424178e+00       4.737735e+00     2.488787e-02   1.902468e+00
2.003906e+00  9.843750e+02  4.737990e+00  3.308666e+00     1.429323e+00       4.711019e+00     2.454323e-02   1.899456e+00
2.027344e+00  9.843750e+02  4.710895e+00  3.276375e+00     1.434520e+00       4.684302e+00     2.419918e-02   1.896292e+00
2.050781e+00  9.843750e+02  4.683801e+00  3.244037e+00     1.439764e+00       4.657586e+00     2.385570e-02   1.892982e+00
2.074219e+00  9.843750e+02  4.656707e+00  3.211669e+00     1.445039e+00       4.630869e+00     2.351274e-02   1.889535e+00
2.097656e+00  9.843750e+02  4.629615e+00  3.179295e+00     1.450319e+00       4.604153e+00     2.317026e-02   1.885958e+00
2.121094e+00  9.843750e+02  4.602522e+00  3.146957e+00     1.455565e+00       4.577436e+00     2.282822e-02   1.882259e+00
2.144531e+00  9.843750e+02  4.575430e+00  3.114711e+00     1.460719e+00       4.550719e+00     2.248654e-02   1.878449e+00
2.167969e+00  9.843750e+02  4.548338e+00  3.082635e+00     1.465703e+00       4.524003e+00     2.214513e-02   1.874538e+00
2.191406e+00  9.843750e+02  4.521247e+00  3.050838e+00     1.470408e+00       4.497286e+00     2.180389e-02   1.870538e+00
2.214844e+00  9.843750e+02  4.494155e+00  3.019475e+00     1.474681e+00       4.470570e+00     2.146264e-02   1.866467e+00
2.238281e+00  9.843750e+02  4.467063e+00  2.988765e+00     1.478298e+00       4.443853e+00     2.112118e-02   1.862346e+00
2.261719e+00  9.843750e+02  4.439971e+00  2.959054e+00     1.480917e+00       4.417137e+00     2.077919e-02   1.858202e+00
2.285156e+00  9.843750e+02  4.412878e+00  2.929300e+00     1.483578e+00       4.390420e+00     2.043617e-02   1.854076e+00
2.308594e+00  1.031250e+03  4.363975e+00  2.887639e+00     1.476336e+00       4.363704e+00     2.009236e-02   1.854678e+00
2.332031e+00  1.031250e+03  4.357404e+00  2.829490e+00     1.527914e+00       4.335715e+00     1.973662e-02   1.851396e+00
2.355469e+00  1.031250e+03  4.329050e+00  2.757386e+00     1.571664e+00       4.307726e+00     1.940469e-02   1.847355e+00
2.378906e+00  1.031250e+03  4.300702e+00  2.711963e+00     1.588739e+00       4.279737e+00     1.907777e-02   1.842945e+00
2.402344e+00  1.031250e+03  4.272357e+00  2.671489e+00     1.600868e+00       4.251749e+00     1.875341e-02   1.838324e+00
2.425781e+00  1.031250e+03  4.244014e+00  2.632209e+00     1.611805e+00       4.223760e+00     1.843110e-02   1.833548e+00
2.449219e+00  1.031250e+03  4.215673e+00  2.593320e+00     1.622353e+00       4.195771e+00     1.811066e-02   1.828639e+00
2.472656e+00  1.031250e+03  4.187334e+00  2.554513e+00     1.632821e+00       4.167782e+00     1.779206e-02   1.823610e+00
2.496094e+00  1.031250e+03  4.158997e+00  2.515652e+00     1.643346e+00       4.139793e+00     1.747532e-02   1.818470e+00
2.519531e+00  1.031250e+03  4.130662e+00  2.476675e+00     1.653988e+00       4.111805e+00     1.716049e-02   1.813225e+00
2.542969e+00  1.031250e+03  4.102330e+00  2.437558e+00     1.664772e+00       4.083816e+00     1.684766e-02   1.807881e+00
2.566406e+00  1.031250e+03  4.074000e+00  2.398302e+00     1.675698e+00       4.055827e+00     1.653694e-02   1.802443e+00
2.589844e+00  1.031250e+03  4.045672e+00  2.358924e+00     1.686748e+00       4.027838e+00     1.622845e-02   1.796919e+00
2.613281e+00  1.031250e+03  4.017347e+00  2.319461e+00     1.697886e+00       3.999850e+00     1.592235e-02   1.791315e+00
2.636719e+00  1.031250e+03  3.989025e+00  2.279970e+00     1.709054e+00       3.971861e+00     1.561882e-02   1.785639e+00
2.660156e+00  1.031250e+03  3.960705e+00  2.240517e+00     1.720189e+00       3.943872e+00     1.531805e-02   1.779903e+00
2.683594e+00  1.031250e+03  3.932389e+00  2.201114e+00     1.731275e+00       3.915883e+00     1.502028e-02   1.774118e+00
2.707031e+00  1.031250e+03  3.904077e+00  2.161779e+00     1.742298e+00       3.887895e+00     1.472577e-02   1.768309e+00
2.730469e+00  1.031250e+03  3.875768e+00  2.122787e+00     1.752982e+00       3.859906e+00     1.443484e-02   1.762499e+00
2.753906e+00  1.031250e+03  3.847464e+00  2.084573e+00     1.762891e+00       3.831917e+00     1.414783e-02   1.756716e+00
2.777344e+00  1.031250e+03  3.819165e+00  2.047415e+00     1.771749e+00       3.803928e+00     1.386502e-02   1.750991e+00
2.800781e+00  1.031250e+03  3.790870e+00  2.011441e+00     1.779429e+00       3.775939e+00     1.358667e-02   1.745355e+00
2.824219e+00  1.031250e+03  3.762580e+00  1.976684e+00     1.785896e+00       3.747951e+00     1.331293e-02   1.739841e+00
2.847656e+00  1.031250e+03  3.734296e+00  1.943114e+00     1.791182e+00       3.719962e+00     1.304385e-02   1.734476e+00
2.871094e+00  1.031250e+03  3.706017e+00  1.910638e+00     1.795379e+00       3.691973e+00     1.277937e-02   1.729283e+00
2.894531e+00  1.031250e+03  3.677742e+00  1.879150e+00     1.798592e+00       3.663984e+00     1.251939e-02   1.724279e+00
2.917969e+00  1.031250e+03  3.649472e+00  1.848573e+00     1.800900e+00       3.635996e+00     1.226375e-02   1.719480e+00
2.941406e+00  1.031250e+03  3.621207e+00  1.818871e+00     1.802336e+00       3.608007e+00     1.201225e-02   1.714898e+00
2.964844e+00  1.031250e+03  3.592946e+00  1.790051e+00     1.802895e+00       3.580018e+00     1.176470e-02   1.710546e+00
2.988281e+00  1.031250e+03  3.564690e+00  1.762191e+00     1.802498e+00       3.552029e+00     1.152087e-02   1.706441e+00
3.011719e+00  1.031250e+03  3.536437e+00  1.735503e+00     1.800934e+00       3.524041e+00     1.128050e-02   1.702597e+00
3.035156e+00  1.031250e+03  3.508187e+00  1.710327e+00     1.797860e+00       3.496052e+00     1.104322e-02   1.699028e+00
3.058594e+00  1.031250e+03  3.479941e+00  1.687113e+00     1.792828e+00       3.468063e+00     1.080855e-02   1.695748e+00
3.082031e+00  1.031250e+03  3.451696e+00  1.664817e+00     1.786879e+00       3.440074e+00     1.057582e-02   1.692786e+00
3.105469e+00  1.078125e+03  3.400637e+00  1.631558e+00     1.769079e+00       3.412085e+00     1.034501e-02   1.695205e+00
3.128906e+00  1.078125e+03  3.393930e+00  1.580760e+00     1.813169e+00       3.382824e+00     1.010569e-02   1.693507e+00
3.152344e+00  1.078125e+03  3.364432e+00  1.515771e+00     1.848661e+00       3.353563e+00     9.890453e-03   1.691501e+00
3.175781e+00  1.078125e+03  3.334942e+00  1.479260e+00     1.855683e+00       3.324302e+00     9.682255e-03   1.689468e+00
3.199219e+00  1.078125e+03  3.305458e+00  1.449219e+00     1.856239e+00       3.295042e+00     9.478514e-03   1.687528e+00
3.222656e+00  1.078125e+03  3.275977e+00  1.421329e+00     1.854647e+00       3.265781e+00     9.278553e-03   1.685721e+00
3.246094e+00  1.078125e+03  3.246500e+00  1.394601e+00     1.851899e+00       3.236520e+00     9.082048e-03   1.684060e+00
3.269531e+00  1.078125e+03  3.217027e+00  1.368641e+00     1.848385e+00       3.207259e+00     8.888804e-03   1.682551e+00
3.292969e+00  1.078125e+03  3.187557e+00  1.343262e+00     1.844294e+00       3.177998e+00     8.698682e-03   1.681193e+00
3.316406e+00  1.078125e+03  3.158090e+00  1.318362e+00     1.839728e+00       3.148737e+00     8.511579e-03   1.679986e+00
3.339844e+00  1.078125e+03  3.128627e+00  1.293879e+00     1.834747e+00       3.119476e+00     8.327406e-03   1.678929e+00
3.363281e+00  1.078125e+03  3.099166e+00  1.269772e+00     1.829394e+00       3.090215e+00     8.146087e-03   1.678018e+00
3.386719e+00  1.078125e+03  3.069709e+00  1.246011e+00     1.823698e+00       3.060954e+00     7.967555e-03   1.677252e+00
3.410156e+00  1.078125e+03  3.040255e+00  1.222573e+00     1.817682e+00       3.031693e+00     7.791751e-03   1.676628e+00
3.433594e+00  1.078125e+03  3.010804e+00  1.199441e+00     1.811363e+00       3.002432e+00     7.618618e-03   1.676143e+00
3.457031e+00  1.078125e+03  2.981356e+00  1.176600e+00     1.804755e+00       2.973171e+00     7.448107e-03   1.675795e+00
3.480469e+00  1.078125e+03  2.951910e+00  1.154039e+00     1.797871e+00       2.943910e+00     7.280170e-03   1.675581e+00
3.503906e+00  1.078125e+03  2.922467e+00  1.131747e+00     1.790721e+00       2.914649e+00     7.114763e-03   1.675499e+00
3.527344e+00  1.078125e+03  2.893027e+00  1.109715e+00     1.783313e+00       2.885388e+00     6.951846e-03   1.675546e+00
3.550781e+00  1.078125e+03  2.863590e+00  1.087936e+00     1.775654e+00       2.856127e+00     6.791379e-03   1.675719e+00
3.574219e+00  1.078125e+03  2.834155e+00  1.066403e+00     1.767752e+00       2.826866e+00     6.633326e-03   1.676018e+00
3.597656e+00  1.078125e+03  2.804723e+00  1.045111e+00     1.759612e+00       2.797605e+00     6.477653e-03   1.676438e+00
3.621094e+00  1.078125e+03  2.775294e+00  1.024054e+00     1.751239e+00       2.768344e+00     6.324327e-03   1.676980e+00
3.644531e+00  1.078125e+03  2.745867e+00  1.003228e+00     1.742638e+00       2.739083e+00     6.173316e-03   1.677640e+00
3.667969e+00  1.078125e+03  2.716442e+00  9.826292e-01     1.733813e+00       2.709822e+00     6.024592e-03   1.678416e+00
3.691406e+00  1.078125e+03  2.687020e+00  9.622527e-01     1.724768e+00       2.680561e+00     5.878125e-03   1.679308e+00
3.714844e+00  1.078125e+03  2.657601e+00  9.420958e-01     1.715505e+00       2.651300e+00     5.733890e-03   1.680314e+00
3.738281e+00  1.078125e+03  2.628184e+00  9.221551e-01     1.706029e+00       2.622039e+00     5.591861e-03   1.681432e+00
3.761719e+00  1.078125e+03  2.598769e+00  9.024281e-01     1.696341e+00       2.592778e+00     5.452012e-03   1.682661e+00
3.785156e+00  1.078125e+03  2.569357e+00  8.829119e-01     1.686445e+00       2.563517e+00     5.314322e-03   1.683999e+00
3.808594e+00  1.078125e+03  2.539947e+00  8.636045e-01     1.676342e+00       2.534256e+00     5.178766e-03   1.685446e+00
3.832031e+00  1.078125e+03  2.510539e+00  8.445036e-01     1.666036e+00       2.504995e+00     5.045325e-03   1.687000e+00
3.855469e+00  1.078125e+03  2.481134e+00  8.256073e-01     1.655527e+00       2.475734e+00     4.913976e-03   1.688661e+00
3.878906e+00  1.078125e+03  2.451731e+00  8.069140e-01     1.644817e+00       2.446473e+00     4.784701e-03   1.690427e+00
3.902344e+00  1.078125e+03  2.422330e+00  7.884221e-01     1.633908e+00       2.417212e+00     4.657481e-03   1.692298e+00
3.925781e+00  1.078125e+03  2.392932e+00  7.701301e-01     1.622801e+00       2.387951e+00     4.532296e-03   1.694274e+00
3.949219e+00  1.078125e+03  2.363535e+00  7.520369e-01     1.611498e+00       2.358690e+00     4.409131e-03   1.696353e+00
3.972656e+00  1.078125e+03  2.334141e+00  7.341414e-01     1.600000e+00       2.329429e+00     4.287967e-03   1.698535e+00
3.996094e+00  1.078125e+03  2.304749e+00  7.164425e-01     1.588307e+00       2.300168e+00     4.168790e-03   1.700820e+00
4.019531e+00  1.078125e+03  2.275359e+00  6.989396e-01     1.576420e+00       2.270907e+00     4.051582e-03   1.703208e+00
4.042969e+00  1.078125e+03  2.245972e+00  6.816318e-01     1.564340e+00       2.241646e+00     3.936330e-03   1.705697e+00
4.066406e+00  1.078125e+03  2.216586e+00  6.645187e-01     1.552068e+00       2.212385e+00     3.823018e-03   1.708289e+00
4.089844e+00  1.078125e+03  2.187203e+00  6.475997e-01     1.539603e+00       2.183124e+00     3.711633e-03   1.710982e+00
4.113281e+00  1.078125e+03  2.157822e+00  6.308745e-01     1.526947e+00       2.153863e+00     3.602161e-03   1.713777e+00
4.136719e+00  1.078125e+03  2.128442e+00  6.143429e-01     1.514099e+00       2.124602e+00     3.494590e-03   1.716675e+00
4.160156e+00  1.078125e+03  2.099065e+00  5.980047e-01     1.501061e+00       2.095341e+00     3.388906e-03   1.719674e+00
4.183594e+00  1.078125e+03  2.069690e+00  5.818598e-01     1.487830e+00       2.066080e+00     3.285098e-03   1.722776e+00
4.207031e+00  1.078125e+03  2.040317e+00  5.659082e-01     1.474409e+00       2.036819e+00     3.183154e-03   1.725980e+00
4.230469e+00  1.078125e+03  2.010946e+00  5.501502e-01     1.460796e+00       2.007558e+00     3.083062e-03   1.729287e+00
4.253906e+00  1.078125e+03  1.981577e+00  5.345858e-01     1.446991e+00       1.978297e+00     2.984812e-03   1.732698e+00
4.277344e+00  1.078125e+03  1.952210e+00  5.192154e-01     1.432995e+00       1.949036e+00     2.888393e-03   1.736212e+00
