#Xaxis_B5     YlengthB5     discharge_B5   dischargeEFF_B5  dischargeINEFF_B5  rech_Moulins_B5  rech_meltR_B5  P_B5
2.359375e+01  2.000000e+04  5.010149e+01   9.396774e-01     4.916182e+01       4.964727e+01     4.133410e-01   2.135914e+00
2.390625e+01  2.000000e+04  5.006994e+01   9.373528e-01     4.913258e+01       4.962109e+01     4.084494e-01   2.137624e+00
2.421875e+01  2.000000e+04  5.006389e+01   9.402683e-01     4.912362e+01       4.962044e+01     4.035400e-01   2.138843e+00
2.453125e+01  2.000000e+04  5.005798e+01   9.428408e-01     4.911514e+01       4.961994e+01     3.986125e-01   2.139640e+00
2.484375e+01  2.000000e+04  5.005205e+01   9.444255e-01     4.910763e+01       4.961945e+01     3.936727e-01   2.140082e+00
2.515625e+01  2.000000e+04  5.004612e+01   9.450683e-01     4.910105e+01       4.961895e+01     3.887266e-01   2.140230e+00
2.546875e+01  2.000000e+04  5.004019e+01   9.449085e-01     4.909528e+01       4.961845e+01     3.837791e-01   2.140134e+00
2.578125e+01  2.000000e+04  5.003426e+01   9.440950e-01     4.909017e+01       4.961796e+01     3.788344e-01   2.139837e+00
2.609375e+01  2.000000e+04  5.002834e+01   9.427646e-01     4.908557e+01       4.961746e+01     3.738961e-01   2.139376e+00
2.640625e+01  2.000000e+04  5.002235e+01   9.408469e-01     4.908150e+01       4.961689e+01     3.689670e-01   2.138784e+00
2.671875e+01  2.000000e+04  5.000361e+01   9.356997e-01     4.906791e+01       4.960355e+01     3.640516e-01   2.138117e+00
2.703125e+01  2.000000e+04  4.977132e+01   9.187192e-01     4.885260e+01       4.937662e+01     3.591762e-01   2.137627e+00
2.734375e+01  2.000000e+04  4.926171e+01   8.940324e-01     4.836768e+01       4.887227e+01     3.543883e-01   2.137549e+00
2.765625e+01  2.000000e+04  4.909925e+01   8.805752e-01     4.821867e+01       4.871498e+01     3.496787e-01   2.137523e+00
2.796875e+01  2.000000e+04  4.893683e+01   8.662282e-01     4.807060e+01       4.855770e+01     3.450116e-01   2.137547e+00
2.828125e+01  2.000000e+04  4.842743e+01   8.420916e-01     4.758534e+01       4.805335e+01     3.404188e-01   2.137926e+00
2.859375e+01  2.000000e+04  4.819334e+01   8.276038e-01     4.736573e+01       4.782421e+01     3.359057e-01   2.138362e+00
2.890625e+01  2.000000e+04  4.808220e+01   8.173415e-01     4.726486e+01       4.771799e+01     3.314296e-01   2.138734e+00
2.921875e+01  2.000000e+04  4.761143e+01   7.984767e-01     4.681295e+01       4.725208e+01     3.270084e-01   2.139385e+00
2.953125e+01  2.000000e+04  4.729235e+01   7.846505e-01     4.650770e+01       4.693778e+01     3.226595e-01   2.140152e+00
2.984375e+01  2.000000e+04  4.715524e+01   7.711544e-01     4.638409e+01       4.680540e+01     3.183522e-01   2.140895e+00
3.015625e+01  2.000000e+04  4.635622e+01   7.369189e-01     4.561930e+01       4.601102e+01     3.141328e-01   2.142274e+00
3.046875e+01  2.000000e+04  4.555710e+01   7.065793e-01     4.485052e+01       4.521637e+01     3.100578e-01   2.144204e+00
3.078125e+01  2.000000e+04  4.539323e+01   6.925518e-01     4.470067e+01       4.505689e+01     3.060625e-01   2.146023e+00
3.109375e+01  2.000000e+04  4.476240e+01   6.646383e-01     4.409776e+01       4.443039e+01     3.021284e-01   2.148175e+00
3.140625e+01  2.000000e+04  4.382688e+01   6.313249e-01     4.319556e+01       4.349906e+01     2.983218e-01   2.150891e+00
3.171875e+01  2.000000e+04  4.361086e+01   6.170809e-01     4.299378e+01       4.328712e+01     2.946046e-01   2.153444e+00
3.203125e+01  2.000000e+04  4.314905e+01   5.974830e-01     4.255156e+01       4.282934e+01     2.909296e-01   2.156076e+00
3.234375e+01  2.000000e+04  4.213695e+01   5.687732e-01     4.156818e+01       4.182117e+01     2.873575e-01   2.159269e+00
3.265625e+01  2.000000e+04  4.183018e+01   5.580053e-01     4.127218e+01       4.151823e+01     2.838750e-01   2.162310e+00
3.296875e+01  2.000000e+04  4.181473e+01   5.588061e-01     4.125593e+01       4.150660e+01     2.803974e-01   2.164866e+00
3.328125e+01  2.000000e+04  4.181034e+01   5.620354e-01     4.124831e+01       4.150606e+01     2.768977e-01   2.166944e+00
3.359375e+01  2.000000e+04  4.180377e+01   5.644275e-01     4.123934e+01       4.150336e+01     2.733759e-01   2.168608e+00
3.390625e+01  2.000000e+04  4.170652e+01   5.605094e-01     4.114601e+01       4.140998e+01     2.698450e-01   2.170041e+00
3.421875e+01  2.000000e+04  4.123684e+01   5.455003e-01     4.069134e+01       4.094415e+01     2.663505e-01   2.171661e+00
3.453125e+01  2.000000e+04  4.092037e+01   5.350980e-01     4.038527e+01       4.063145e+01     2.629150e-01   2.173295e+00
3.484375e+01  2.000000e+04  4.088901e+01   5.336409e-01     4.035537e+01       4.060385e+01     2.594989e-01   2.174635e+00
3.515625e+01  2.000000e+04  4.088449e+01   5.349880e-01     4.034950e+01       4.060309e+01     2.560741e-01   2.175658e+00
3.546875e+01  2.000000e+04  4.088022e+01   5.364273e-01     4.034379e+01       4.060259e+01     2.526386e-01   2.176399e+00
3.578125e+01  2.000000e+04  4.087594e+01   5.375781e-01     4.033836e+01       4.060210e+01     2.491946e-01   2.176897e+00
3.609375e+01  2.000000e+04  4.087165e+01   5.384555e-01     4.033320e+01       4.060160e+01     2.457447e-01   2.177186e+00
3.640625e+01  2.000000e+04  4.086728e+01   5.390104e-01     4.032827e+01       4.060103e+01     2.422911e-01   2.177301e+00
3.671875e+01  2.000000e+04  4.085015e+01   5.373385e-01     4.031281e+01       4.058769e+01     2.388373e-01   2.177303e+00
3.703125e+01  2.000000e+04  4.061945e+01   5.270479e-01     4.009240e+01       4.036076e+01     2.354065e-01   2.177465e+00
3.734375e+01  2.000000e+04  4.011140e+01   5.110504e-01     3.960035e+01       3.985641e+01     2.320411e-01   2.178046e+00
3.765625e+01  2.000000e+04  3.995048e+01   5.030828e-01     3.944740e+01       3.969912e+01     2.287349e-01   2.178667e+00
3.796875e+01  2.000000e+04  3.978959e+01   4.946864e-01     3.929491e+01       3.954184e+01     2.254558e-01   2.179325e+00
3.828125e+01  2.000000e+04  3.928169e+01   4.792089e-01     3.880249e+01       3.903749e+01     2.222303e-01   2.180351e+00
3.859375e+01  2.000000e+04  3.904908e+01   4.701763e-01     3.857890e+01       3.880835e+01     2.190656e-01   2.181439e+00
3.890625e+01  2.000000e+04  3.893941e+01   4.643032e-01     3.847511e+01       3.870213e+01     2.159262e-01   2.182459e+00
3.921875e+01  2.000000e+04  3.847009e+01   4.526007e-01     3.801749e+01       3.823622e+01     2.128262e-01   2.183771e+00
3.953125e+01  2.000000e+04  3.815325e+01   4.440071e-01     3.770924e+01       3.792272e+01     2.097827e-01   2.185205e+00
3.984375e+01  2.000000e+04  3.806995e+01   4.382514e-01     3.763170e+01       3.784273e+01     2.067668e-01   2.186527e+00
4.015625e+01  2.000000e+04  3.766910e+01   4.257796e-01     3.724332e+01       3.744516e+01     2.037865e-01   2.188061e+00
4.046875e+01  2.000000e+04  3.726806e+01   4.149789e-01     3.685308e+01       3.704733e+01     2.008650e-01   2.189774e+00
4.078125e+01  2.000000e+04  3.715779e+01   4.079328e-01     3.674986e+01       3.694023e+01     1.979767e-01   2.191394e+00
4.109375e+01  2.000000e+04  3.652897e+01   3.887651e-01     3.614021e+01       3.631453e+01     1.951398e-01   2.193508e+00
4.140625e+01  2.000000e+04  3.559480e+01   3.667285e-01     3.522807e+01       3.538336e+01     1.924155e-01   2.196363e+00
4.171875e+01  2.000000e+04  3.540564e+01   3.599759e-01     3.504566e+01       3.519710e+01     1.897684e-01   2.199089e+00
4.203125e+01  2.000000e+04  3.539783e+01   3.609365e-01     3.503689e+01       3.519220e+01     1.871215e-01   2.201420e+00
4.234375e+01  2.000000e+04  3.539437e+01   3.632555e-01     3.503111e+01       3.519167e+01     1.844569e-01   2.203365e+00
4.265625e+01  2.000000e+04  3.538536e+01   3.644413e-01     3.502092e+01       3.518561e+01     1.817754e-01   2.204988e+00
4.296875e+01  2.000000e+04  3.523069e+01   3.593252e-01     3.487137e+01       3.503389e+01     1.790932e-01   2.206518e+00
4.328125e+01  2.000000e+04  3.472346e+01   3.467854e-01     3.437667e+01       3.452956e+01     1.764524e-01   2.208333e+00
4.359375e+01  2.000000e+04  3.449148e+01   3.399314e-01     3.415154e+01       3.430042e+01     1.738616e-01   2.210135e+00
4.390625e+01  2.000000e+04  3.438243e+01   3.352501e-01     3.404718e+01       3.419420e+01     1.712879e-01   2.211806e+00
4.421875e+01  2.000000e+04  3.391372e+01   3.252401e-01     3.358848e+01       3.372829e+01     1.687463e-01   2.213710e+00
4.453125e+01  2.000000e+04  3.359828e+01   3.187464e-01     3.327954e+01       3.341559e+01     1.662518e-01   2.215673e+00
4.484375e+01  2.000000e+04  3.356796e+01   3.178596e-01     3.325010e+01       3.338799e+01     1.637726e-01   2.217385e+00
4.515625e+01  2.000000e+04  3.356447e+01   3.187301e-01     3.324574e+01       3.338723e+01     1.612861e-01   2.218811e+00
4.546875e+01  2.000000e+04  3.356123e+01   3.197457e-01     3.324148e+01       3.338673e+01     1.587902e-01   2.219972e+00
4.578125e+01  2.000000e+04  3.355798e+01   3.206817e-01     3.323730e+01       3.338624e+01     1.562858e-01   2.220898e+00
4.609375e+01  2.000000e+04  3.355473e+01   3.215604e-01     3.323317e+01       3.338574e+01     1.537742e-01   2.221614e+00
4.640625e+01  2.000000e+04  3.355131e+01   3.223053e-01     3.322900e+01       3.338509e+01     1.512563e-01   2.222152e+00
4.671875e+01  2.000000e+04  3.352235e+01   3.202018e-01     3.320215e+01       3.335891e+01     1.487357e-01   2.222608e+00
4.703125e+01  2.000000e+04  3.306626e+01   3.060355e-01     3.276022e+01       3.290554e+01     1.462511e-01   2.223559e+00
4.734375e+01  2.000000e+04  3.205549e+01   2.841500e-01     3.177134e+01       3.189738e+01     1.438757e-01   2.225560e+00
4.765625e+01  2.000000e+04  3.175005e+01   2.749414e-01     3.147511e+01       3.159444e+01     1.415989e-01   2.227718e+00
4.796875e+01  2.000000e+04  3.173593e+01   2.741537e-01     3.146178e+01       3.158281e+01     1.393399e-01   2.229606e+00
4.828125e+01  2.000000e+04  3.173290e+01   2.753701e-01     3.145753e+01       3.158227e+01     1.370715e-01   2.231194e+00
4.859375e+01  2.000000e+04  3.172769e+01   2.763729e-01     3.145132e+01       3.157957e+01     1.347914e-01   2.232520e+00
4.890625e+01  2.000000e+04  3.163181e+01   2.738605e-01     3.135795e+01       3.148619e+01     1.325081e-01   2.233760e+00
4.921875e+01  2.000000e+04  3.116350e+01   2.650841e-01     3.089841e+01       3.102036e+01     1.302565e-01   2.235364e+00
4.953125e+01  2.000000e+04  3.084758e+01   2.591512e-01     3.058843e+01       3.070686e+01     1.280544e-01   2.237135e+00
4.984375e+01  2.000000e+04  3.076519e+01   2.554342e-01     3.050976e+01       3.062687e+01     1.258740e-01   2.238808e+00
5.015625e+01  2.000000e+04  3.036526e+01   2.461495e-01     3.011911e+01       3.022930e+01     1.237227e-01   2.240737e+00
5.046875e+01  2.000000e+04  2.996565e+01   2.380706e-01     2.972757e+01       2.983199e+01     1.216239e-01   2.242879e+00
5.078125e+01  2.000000e+04  2.991048e+01   2.363254e-01     2.967416e+01       2.977911e+01     1.195510e-01   2.244812e+00
5.109375e+01  2.000000e+04  2.990691e+01   2.372020e-01     2.966970e+01       2.977781e+01     1.174726e-01   2.246458e+00
5.140625e+01  2.000000e+04  2.990403e+01   2.384910e-01     2.966554e+01       2.977724e+01     1.153832e-01   2.247837e+00
5.171875e+01  2.000000e+04  2.988839e+01   2.386208e-01     2.964977e+01       2.976390e+01     1.132842e-01   2.249013e+00
5.203125e+01  2.000000e+04  2.965916e+01   2.335056e-01     2.942565e+01       2.953697e+01     1.111941e-01   2.250299e+00
5.234375e+01  2.000000e+04  2.915256e+01   2.248742e-01     2.892769e+01       2.903262e+01     1.091483e-01   2.251998e+00
5.265625e+01  2.000000e+04  2.899308e+01   2.208227e-01     2.877225e+01       2.887533e+01     1.071442e-01   2.253702e+00
5.296875e+01  2.000000e+04  2.883361e+01   2.162900e-01     2.861732e+01       2.871805e+01     1.051570e-01   2.255422e+00
5.328125e+01  2.000000e+04  2.832711e+01   2.080376e-01     2.811907e+01       2.821369e+01     1.032082e-01   2.257546e+00
5.359375e+01  2.000000e+04  2.809367e+01   2.037446e-01     2.788993e+01       2.798235e+01     1.013026e-01   2.259732e+00
5.390625e+01  2.000000e+04  2.789250e+01   1.980535e-01     2.769445e+01       2.778325e+01     9.941688e-02   2.261993e+00
5.421875e+01  2.000000e+04  2.695925e+01   1.837783e-01     2.677547e+01       2.685200e+01     9.759476e-02   2.265208e+00
5.453125e+01  2.000000e+04  2.633164e+01   1.746706e-01     2.615697e+01       2.622630e+01     9.586527e-02   2.268927e+00
5.484375e+01  2.000000e+04  2.622269e+01   1.717615e-01     2.605093e+01       2.611920e+01     9.417181e-02   2.272481e+00
5.515625e+01  2.000000e+04  2.582301e+01   1.672006e-01     2.565581e+01       2.572137e+01     9.249536e-02   2.276190e+00
5.546875e+01  2.000000e+04  2.542337e+01   1.634056e-01     2.525997e+01       2.532354e+01     9.085158e-02   2.280045e+00
5.578125e+01  2.000000e+04  2.531450e+01   1.598554e-01     2.515464e+01       2.521644e+01     8.922632e-02   2.283738e+00
5.609375e+01  2.000000e+04  2.468705e+01   1.477085e-01     2.453934e+01       2.459074e+01     8.764038e-02   2.287914e+00
5.640625e+01  2.000000e+04  2.375407e+01   1.346254e-01     2.361945e+01       2.365941e+01     8.614328e-02   2.292846e+00
5.671875e+01  2.000000e+04  2.354055e+01   1.297566e-01     2.341080e+01       2.344747e+01     8.470539e-02   2.297668e+00
5.703125e+01  2.000000e+04  2.308122e+01   1.223064e-01     2.295892e+01       2.298969e+01     8.329353e-02   2.302738e+00
5.734375e+01  2.000000e+04  2.207156e+01   1.113087e-01     2.196025e+01       2.198150e+01     8.195193e-02   2.308713e+00
5.765625e+01  2.000000e+04  2.176165e+01   1.071494e-01     2.165450e+01       2.167299e+01     8.067553e-02   2.314643e+00
5.796875e+01  2.000000e+04  2.159741e+01   1.050366e-01     2.149237e+01       2.151014e+01     7.941082e-02   2.320321e+00
5.828125e+01  2.000000e+04  2.109167e+01   1.012959e-01     2.099037e+01       2.100577e+01     7.816463e-02   2.326196e+00
5.859375e+01  2.000000e+04  2.086339e+01   1.001779e-01     2.076321e+01       2.077884e+01     7.694215e-02   2.331873e+00
5.890625e+01  2.000000e+04  2.084871e+01   1.010738e-01     2.074763e+01       2.076550e+01     7.571544e-02   2.337043e+00
5.921875e+01  2.000000e+04  2.084676e+01   1.025109e-01     2.074425e+01       2.076493e+01     7.447178e-02   2.341693e+00
5.953125e+01  2.000000e+04  2.084488e+01   1.039975e-01     2.074088e+01       2.076443e+01     7.321018e-02   2.345860e+00
5.984375e+01  2.000000e+04  2.084298e+01   1.054577e-01     2.073752e+01       2.076394e+01     7.193150e-02   2.349583e+00
6.015625e+01  2.000000e+04  2.084106e+01   1.069050e-01     2.073416e+01       2.076344e+01     7.063681e-02   2.352901e+00
6.046875e+01  2.000000e+04  2.083886e+01   1.083003e-01     2.073056e+01       2.076268e+01     6.932702e-02   2.355858e+00
6.078125e+01  2.000000e+04  2.080981e+01   1.084318e-01     2.070138e+01       2.073508e+01     6.800498e-02   2.358559e+00
6.109375e+01  2.000000e+04  2.049567e+01   1.041642e-01     2.039151e+01       2.042238e+01     6.669365e-02   2.361473e+00
6.140625e+01  2.000000e+04  2.002844e+01   9.896371e-02     1.992948e+01       1.995655e+01     6.542301e-02   2.364785e+00
6.171875e+01  2.000000e+04  1.993370e+01   9.756085e-02     1.983614e+01       1.986317e+01     6.418163e-02   2.367946e+00
6.203125e+01  2.000000e+04  1.992964e+01   9.804241e-02     1.983159e+01       1.986047e+01     6.293871e-02   2.370798e+00
6.234375e+01  2.000000e+04  1.992776e+01   9.893546e-02     1.982882e+01       1.985997e+01     6.168659e-02   2.373345e+00
6.265625e+01  2.000000e+04  1.992588e+01   9.989112e-02     1.982598e+01       1.985947e+01     6.042477e-02   2.375612e+00
6.296875e+01  2.000000e+04  1.992398e+01   1.008743e-01     1.982311e+01       1.985898e+01     5.915366e-02   2.377626e+00
6.328125e+01  2.000000e+04  1.992207e+01   1.019221e-01     1.982015e+01       1.985847e+01     5.787361e-02   2.379413e+00
6.359375e+01  2.000000e+04  1.991575e+01   1.025274e-01     1.981322e+01       1.985357e+01     5.658497e-02   2.381027e+00
6.390625e+01  2.000000e+04  1.972808e+01   9.882533e-02     1.962926e+01       1.966731e+01     5.530097e-02   2.382838e+00
6.421875e+01  2.000000e+04  1.879557e+01   8.746805e-02     1.870810e+01       1.873614e+01     5.407977e-02   2.385912e+00
6.453125e+01  2.000000e+04  1.816862e+01   8.024040e-02     1.808838e+01       1.811044e+01     5.295169e-02   2.389712e+00
6.484375e+01  2.000000e+04  1.806034e+01   7.715024e-02     1.798319e+01       1.800334e+01     5.186430e-02   2.393453e+00
6.515625e+01  2.000000e+04  1.766134e+01   7.174730e-02     1.758959e+01       1.760551e+01     5.080301e-02   2.397470e+00
6.546875e+01  2.000000e+04  1.726265e+01   6.761028e-02     1.719504e+01       1.720794e+01     4.978266e-02   2.401708e+00
6.578125e+01  2.000000e+04  1.718156e+01   6.621121e-02     1.711535e+01       1.712795e+01     4.878198e-02   2.405744e+00
6.609375e+01  2.000000e+04  1.686697e+01   6.322118e-02     1.680375e+01       1.681445e+01     4.779343e-02   2.409933e+00
6.640625e+01  2.000000e+04  1.640001e+01   6.005647e-02     1.633995e+01       1.634854e+01     4.683607e-02   2.414466e+00
6.671875e+01  2.000000e+04  1.629276e+01   5.891916e-02     1.623384e+01       1.624232e+01     4.590064e-02   2.418831e+00
6.703125e+01  2.000000e+04  1.606261e+01   5.628359e-02     1.600632e+01       1.601318e+01     4.497534e-02   2.423216e+00
6.734375e+01  2.000000e+04  1.555727e+01   5.242401e-02     1.550485e+01       1.550883e+01     4.407988e-02   2.427979e+00
