#Xaxis_B2     YlengthB2     discharge_B2   dischargeEFF_B2  dischargeINEFF_B2  rech_Moulins_B2  rech_meltR_B2  P_B2
1.234375e+01  2.000000e+04  5.466823e+01   1.452391e+00     5.321583e+01       5.413927e+01     4.813492e-01   2.179660e+00
1.265625e+01  2.000000e+04  5.465997e+01   1.454503e+00     5.320547e+01       5.413877e+01     4.742912e-01   2.179892e+00
1.296875e+01  2.000000e+04  5.465172e+01   1.453726e+00     5.319799e+01       5.413828e+01     4.672295e-01   2.179590e+00
1.328125e+01  2.000000e+04  5.464347e+01   1.450685e+00     5.319279e+01       5.413778e+01     4.601774e-01   2.178871e+00
1.359375e+01  2.000000e+04  5.463525e+01   1.445896e+00     5.318935e+01       5.413729e+01     4.531452e-01   2.177832e+00
1.390625e+01  2.000000e+04  5.462706e+01   1.439775e+00     5.318728e+01       5.413679e+01     4.461407e-01   2.176548e+00
1.421875e+01  2.000000e+04  5.461890e+01   1.432654e+00     5.318625e+01       5.413630e+01     4.391701e-01   2.175077e+00
1.453125e+01  2.000000e+04  5.461079e+01   1.424798e+00     5.318599e+01       5.413580e+01     4.322377e-01   2.173467e+00
1.484375e+01  2.000000e+04  5.460272e+01   1.416414e+00     5.318631e+01       5.413531e+01     4.253469e-01   2.171754e+00
1.515625e+01  2.000000e+04  5.459470e+01   1.407667e+00     5.318703e+01       5.413481e+01     4.184998e-01   2.169967e+00
1.546875e+01  2.000000e+04  5.458673e+01   1.398682e+00     5.318805e+01       5.413431e+01     4.116982e-01   2.168127e+00
1.578125e+01  2.000000e+04  5.457881e+01   1.389560e+00     5.318925e+01       5.413382e+01     4.049429e-01   2.166254e+00
1.609375e+01  2.000000e+04  5.457094e+01   1.380377e+00     5.319057e+01       5.413332e+01     3.982345e-01   2.164360e+00
1.640625e+01  2.000000e+04  5.456313e+01   1.371194e+00     5.319193e+01       5.413283e+01     3.915733e-01   2.162456e+00
1.671875e+01  2.000000e+04  5.455536e+01   1.362056e+00     5.319331e+01       5.413233e+01     3.849592e-01   2.160551e+00
1.703125e+01  2.000000e+04  5.454765e+01   1.353000e+00     5.319465e+01       5.413184e+01     3.783919e-01   2.158650e+00
1.734375e+01  2.000000e+04  5.453999e+01   1.344054e+00     5.319594e+01       5.413134e+01     3.718710e-01   2.156760e+00
1.765625e+01  2.000000e+04  5.453238e+01   1.335238e+00     5.319714e+01       5.413085e+01     3.653961e-01   2.154884e+00
1.796875e+01  2.000000e+04  5.452482e+01   1.326572e+00     5.319825e+01       5.413035e+01     3.589664e-01   2.153025e+00
1.828125e+01  2.000000e+04  5.451731e+01   1.318067e+00     5.319924e+01       5.412985e+01     3.525814e-01   2.151185e+00
1.859375e+01  2.000000e+04  5.450984e+01   1.309736e+00     5.320011e+01       5.412936e+01     3.462402e-01   2.149366e+00
1.890625e+01  2.000000e+04  5.450243e+01   1.301587e+00     5.320084e+01       5.412886e+01     3.399422e-01   2.147569e+00
1.921875e+01  2.000000e+04  5.449506e+01   1.293631e+00     5.320142e+01       5.412837e+01     3.336866e-01   2.145796e+00
1.953125e+01  2.000000e+04  5.448773e+01   1.285875e+00     5.320186e+01       5.412787e+01     3.274725e-01   2.144047e+00
1.984375e+01  2.000000e+04  5.448045e+01   1.278328e+00     5.320212e+01       5.412738e+01     3.212993e-01   2.142323e+00
2.015625e+01  2.000000e+04  5.447322e+01   1.271000e+00     5.320222e+01       5.412688e+01     3.151659e-01   2.140624e+00
2.046875e+01  2.000000e+04  5.446602e+01   1.263902e+00     5.320212e+01       5.412638e+01     3.090717e-01   2.138951e+00
2.078125e+01  2.000000e+04  5.445887e+01   1.257049e+00     5.320182e+01       5.412589e+01     3.030157e-01   2.137304e+00
2.109375e+01  2.000000e+04  5.445176e+01   1.250456e+00     5.320131e+01       5.412539e+01     2.969971e-01   2.135684e+00
2.140625e+01  2.000000e+04  5.444469e+01   1.244146e+00     5.320055e+01       5.412490e+01     2.910151e-01   2.134091e+00
2.171875e+01  2.000000e+04  5.443766e+01   1.238148e+00     5.319952e+01       5.412440e+01     2.850686e-01   2.132525e+00
2.203125e+01  2.000000e+04  5.443067e+01   1.232500e+00     5.319817e+01       5.412391e+01     2.791569e-01   2.130988e+00
2.234375e+01  2.000000e+04  5.442372e+01   1.227253e+00     5.319646e+01       5.412341e+01     2.732787e-01   2.129480e+00
2.265625e+01  2.000000e+04  5.441680e+01   1.222479e+00     5.319432e+01       5.412292e+01     2.674331e-01   2.128002e+00
2.296875e+01  2.000000e+04  5.440991e+01   1.218278e+00     5.319163e+01       5.412242e+01     2.616188e-01   2.126556e+00
2.328125e+01  2.000000e+04  5.440306e+01   1.214799e+00     5.318826e+01       5.412192e+01     2.558344e-01   2.125143e+00
2.359375e+01  2.000000e+04  5.439624e+01   1.212267e+00     5.318397e+01       5.412143e+01     2.500781e-01   2.123765e+00
2.390625e+01  2.000000e+04  5.438945e+01   1.211040e+00     5.317841e+01       5.412093e+01     2.443478e-01   2.122426e+00
2.421875e+01  2.000000e+04  5.438268e+01   1.211722e+00     5.317096e+01       5.412044e+01     2.386403e-01   2.121129e+00
2.453125e+01  2.000000e+04  5.437593e+01   1.215419e+00     5.316051e+01       5.411994e+01     2.329515e-01   2.119880e+00
2.484375e+01  2.000000e+04  5.436920e+01   1.224376e+00     5.314482e+01       5.411945e+01     2.272742e-01   2.118687e+00
2.515625e+01  2.000000e+04  5.436246e+01   1.243681e+00     5.311878e+01       5.411895e+01     2.215961e-01   2.117567e+00
2.546875e+01  2.000000e+04  5.435307e+01   1.279727e+00     5.307334e+01       5.411582e+01     2.158935e-01   2.116575e+00
2.578125e+01  2.000000e+04  5.407524e+01   1.273825e+00     5.280141e+01       5.384429e+01     2.101591e-01   2.116118e+00
2.609375e+01  2.000000e+04  5.094669e+01   1.037717e+00     4.990897e+01       5.072175e+01     2.046929e-01   2.118312e+00
2.640625e+01  2.000000e+04  4.628750e+01   8.213152e-01     4.546619e+01       4.606786e+01     1.998751e-01   2.123578e+00
2.671875e+01  2.000000e+04  4.535354e+01   7.557139e-01     4.459783e+01       4.513858e+01     1.956152e-01   2.129474e+00
2.703125e+01  2.000000e+04  4.532654e+01   7.274545e-01     4.459908e+01       4.511603e+01     1.915633e-01   2.135137e+00
2.734375e+01  2.000000e+04  4.532161e+01   7.179320e-01     4.460368e+01       4.511548e+01     1.875773e-01   2.140242e+00
2.765625e+01  2.000000e+04  4.531674e+01   7.176253e-01     4.459911e+01       4.511499e+01     1.835951e-01   2.144686e+00
2.796875e+01  2.000000e+04  4.531184e+01   7.217350e-01     4.459011e+01       4.511449e+01     1.795911e-01   2.148461e+00
2.828125e+01  2.000000e+04  4.530691e+01   7.284120e-01     4.457850e+01       4.511399e+01     1.755553e-01   2.151607e+00
2.859375e+01  2.000000e+04  4.530194e+01   7.376139e-01     4.456433e+01       4.511350e+01     1.714833e-01   2.154187e+00
2.890625e+01  2.000000e+04  4.529693e+01   7.511833e-01     4.454574e+01       4.511300e+01     1.673707e-01   2.156266e+00
2.921875e+01  2.000000e+04  4.529184e+01   7.745097e-01     4.451733e+01       4.511249e+01     1.632075e-01   2.157923e+00
2.953125e+01  2.000000e+04  4.527871e+01   8.115088e-01     4.446721e+01       4.510402e+01     1.589690e-01   2.159291e+00
2.984375e+01  2.000000e+04  4.474960e+01   7.957187e-01     4.395388e+01       4.457963e+01     1.546717e-01   2.161101e+00
3.015625e+01  2.000000e+04  4.077654e+01   5.887882e-01     4.018776e+01       4.061102e+01     1.506275e-01   2.165949e+00
3.046875e+01  2.000000e+04  3.680411e+01   4.751507e-01     3.632896e+01       3.664241e+01     1.471475e-01   2.173207e+00
3.078125e+01  2.000000e+04  3.627629e+01   4.474620e-01     3.582883e+01       3.611802e+01     1.440301e-01   2.180721e+00
3.109375e+01  2.000000e+04  3.626455e+01   4.343676e-01     3.583018e+01       3.610955e+01     1.410552e-01   2.187954e+00
3.140625e+01  2.000000e+04  3.626082e+01   4.303095e-01     3.583052e+01       3.610904e+01     1.381262e-01   2.194645e+00
3.171875e+01  2.000000e+04  3.625711e+01   4.313382e-01     3.582577e+01       3.610854e+01     1.351956e-01   2.200681e+00
3.203125e+01  2.000000e+04  3.625337e+01   4.349607e-01     3.581841e+01       3.610805e+01     1.322427e-01   2.206044e+00
3.234375e+01  2.000000e+04  3.624959e+01   4.399883e-01     3.580960e+01       3.610755e+01     1.292587e-01   2.210757e+00
3.265625e+01  2.000000e+04  3.624578e+01   4.459785e-01     3.579980e+01       3.610706e+01     1.262406e-01   2.214868e+00
3.296875e+01  2.000000e+04  3.624193e+01   4.529470e-01     3.578898e+01       3.610656e+01     1.231873e-01   2.218435e+00
3.328125e+01  2.000000e+04  3.623804e+01   4.613171e-01     3.577672e+01       3.610606e+01     1.200981e-01   2.221518e+00
3.359375e+01  2.000000e+04  3.623411e+01   4.721116e-01     3.576200e+01       3.610557e+01     1.169708e-01   2.224183e+00
3.390625e+01  2.000000e+04  3.623013e+01   4.876379e-01     3.574249e+01       3.610507e+01     1.137999e-01   2.226494e+00
3.421875e+01  2.000000e+04  3.622607e+01   5.134708e-01     3.571260e+01       3.610456e+01     1.105717e-01   2.228521e+00
3.453125e+01  2.000000e+04  3.621396e+01   5.545399e-01     3.565942e+01       3.609609e+01     1.072560e-01   2.230402e+00
3.484375e+01  2.000000e+04  3.568584e+01   5.511764e-01     3.513466e+01       3.557170e+01     1.038611e-01   2.232945e+00
3.515625e+01  2.000000e+04  3.171374e+01   3.697208e-01     3.134401e+01       3.160309e+01     1.006875e-01   2.239002e+00
3.546875e+01  2.000000e+04  2.774222e+01   2.715971e-01     2.747063e+01       2.763448e+01     9.804981e-02   2.247899e+00
3.578125e+01  2.000000e+04  2.721534e+01   2.514100e-01     2.696393e+01       2.711009e+01     9.578459e-02   2.257146e+00
3.609375e+01  2.000000e+04  2.720457e+01   2.395498e-01     2.696502e+01       2.710162e+01     9.368779e-02   2.266207e+00
3.640625e+01  2.000000e+04  2.720184e+01   2.341723e-01     2.696766e+01       2.710111e+01     9.166350e-02   2.274812e+00
3.671875e+01  2.000000e+04  2.719914e+01   2.336477e-01     2.696549e+01       2.710061e+01     8.965893e-02   2.282789e+00
3.703125e+01  2.000000e+04  2.719643e+01   2.365030e-01     2.695993e+01       2.710012e+01     8.764523e-02   2.290065e+00
3.734375e+01  2.000000e+04  2.719369e+01   2.422050e-01     2.695149e+01       2.709962e+01     8.560545e-02   2.296628e+00
3.765625e+01  2.000000e+04  2.719091e+01   2.512955e-01     2.693962e+01       2.709912e+01     8.352727e-02   2.302505e+00
3.796875e+01  2.000000e+04  2.718808e+01   2.660750e-01     2.692200e+01       2.709863e+01     8.139735e-02   2.307743e+00
3.828125e+01  2.000000e+04  2.718511e+01   2.928745e-01     2.689223e+01       2.709808e+01     7.919378e-02   2.312415e+00
3.859375e+01  2.000000e+04  2.716001e+01   3.333163e-01     2.682669e+01       2.707553e+01     7.687435e-02   2.316718e+00
3.890625e+01  2.000000e+04  2.622809e+01   3.169192e-01     2.591118e+01       2.614625e+01     7.447716e-02   2.321970e+00
3.921875e+01  2.000000e+04  2.157179e+01   1.538378e-01     2.141796e+01       2.149236e+01     7.228472e-02   2.331288e+00
3.953125e+01  2.000000e+04  1.844737e+01   1.034307e-01     1.834394e+01       1.836982e+01     7.057946e-02   2.342935e+00
3.984375e+01  2.000000e+04  1.817428e+01   9.825304e-02     1.807603e+01       1.809829e+01     6.915157e-02   2.354578e+00
4.015625e+01  2.000000e+04  1.816974e+01   9.360284e-02     1.807614e+01       1.809516e+01     6.786819e-02   2.365861e+00
4.046875e+01  2.000000e+04  1.816790e+01   9.057347e-02     1.807733e+01       1.809466e+01     6.664809e-02   2.376673e+00
4.078125e+01  2.000000e+04  1.816609e+01   8.950660e-02     1.807659e+01       1.809417e+01     6.545082e-02   2.386867e+00
4.109375e+01  2.000000e+04  1.816428e+01   8.981422e-02     1.807447e+01       1.809367e+01     6.425404e-02   2.396354e+00
4.140625e+01  2.000000e+04  1.816246e+01   9.100358e-02     1.807145e+01       1.809318e+01     6.304519e-02   2.405104e+00
4.171875e+01  2.000000e+04  1.816061e+01   9.276334e-02     1.806785e+01       1.809268e+01     6.181735e-02   2.413119e+00
4.203125e+01  2.000000e+04  1.815874e+01   9.492032e-02     1.806382e+01       1.809219e+01     6.056684e-02   2.420427e+00
4.234375e+01  2.000000e+04  1.815685e+01   9.739422e-02     1.805945e+01       1.809169e+01     5.929173e-02   2.427069e+00
4.265625e+01  2.000000e+04  1.815492e+01   1.001700e-01     1.805475e+01       1.809119e+01     5.799106e-02   2.433095e+00
4.296875e+01  2.000000e+04  1.815297e+01   1.032863e-01     1.804968e+01       1.809070e+01     5.666421e-02   2.438560e+00
4.328125e+01  2.000000e+04  1.815098e+01   1.068373e-01     1.804415e+01       1.809020e+01     5.531055e-02   2.443523e+00
4.359375e+01  2.000000e+04  1.814897e+01   1.109899e-01     1.803798e+01       1.808971e+01     5.392905e-02   2.448047e+00
4.390625e+01  2.000000e+04  1.814692e+01   1.160264e-01     1.803090e+01       1.808921e+01     5.251787e-02   2.452192e+00
4.421875e+01  2.000000e+04  1.814484e+01   1.224396e-01     1.802240e+01       1.808872e+01     5.107374e-02   2.456021e+00
4.453125e+01  2.000000e+04  1.814272e+01   1.311585e-01     1.801156e+01       1.808822e+01     4.959094e-02   2.459601e+00
4.484375e+01  2.000000e+04  1.814054e+01   1.441549e-01     1.799638e+01       1.808773e+01     4.805907e-02   2.462998e+00
4.515625e+01  2.000000e+04  1.813828e+01   1.662624e-01     1.797202e+01       1.808723e+01     4.645818e-02   2.466292e+00
4.546875e+01  2.000000e+04  1.813327e+01   2.067265e-01     1.792655e+01       1.808410e+01     4.474683e-02   2.469625e+00
4.578125e+01  2.000000e+04  1.785969e+01   2.385443e-01     1.762115e+01       1.781257e+01     4.287837e-02   2.473734e+00
4.609375e+01  2.000000e+04  1.473516e+01   1.299639e-01     1.460520e+01       1.469003e+01     4.106890e-02   2.482046e+00
4.640625e+01  2.000000e+04  1.007966e+01   2.234095e-02     1.005732e+01       1.003614e+01     3.960185e-02   2.495446e+00
4.671875e+01  2.000000e+04  9.149229e+00   2.360384e-02     9.125626e+00       9.106862e+00     3.855458e-02   2.510105e+00
4.703125e+01  2.000000e+04  9.125789e+00   2.603650e-02     9.099753e+00       9.084310e+00     3.774597e-02   2.524708e+00
4.734375e+01  2.000000e+04  9.124503e+00   2.434024e-02     9.100163e+00       9.083761e+00     3.707551e-02   2.539104e+00
4.765625e+01  2.000000e+04  9.123350e+00   2.229090e-02     9.101059e+00       9.083265e+00     3.647760e-02   2.553195e+00
4.796875e+01  2.000000e+04  9.122243e+00   2.082506e-02     9.101418e+00       9.082769e+00     3.592086e-02   2.566851e+00
4.828125e+01  2.000000e+04  9.121160e+00   1.992927e-02     9.101231e+00       9.082274e+00     3.538687e-02   2.579937e+00
4.859375e+01  2.000000e+04  9.120090e+00   1.947302e-02     9.100617e+00       9.081778e+00     3.486346e-02   2.592358e+00
4.890625e+01  2.000000e+04  9.119022e+00   1.933299e-02     9.099689e+00       9.081282e+00     3.434251e-02   2.604055e+00
4.921875e+01  2.000000e+04  9.117950e+00   1.941272e-02     9.098538e+00       9.080787e+00     3.381866e-02   2.614999e+00
4.953125e+01  2.000000e+04  9.116872e+00   1.964144e-02     9.097231e+00       9.080291e+00     3.328844e-02   2.625181e+00
4.984375e+01  2.000000e+04  9.115784e+00   1.996855e-02     9.095816e+00       9.079796e+00     3.274968e-02   2.634611e+00
5.015625e+01  2.000000e+04  9.114686e+00   2.035822e-02     9.094328e+00       9.079300e+00     3.220111e-02   2.643312e+00
5.046875e+01  2.000000e+04  9.113576e+00   2.078540e-02     9.092791e+00       9.078804e+00     3.164209e-02   2.651314e+00
5.078125e+01  2.000000e+04  9.112454e+00   2.123287e-02     9.091221e+00       9.078309e+00     3.107242e-02   2.658654e+00
5.109375e+01  2.000000e+04  9.111321e+00   2.168915e-02     9.089632e+00       9.077813e+00     3.049221e-02   2.665374e+00
5.140625e+01  2.000000e+04  9.110177e+00   2.214703e-02     9.088030e+00       9.077317e+00     2.990174e-02   2.671519e+00
5.171875e+01  2.000000e+04  9.109021e+00   2.260250e-02     9.086419e+00       9.076822e+00     2.930143e-02   2.677134e+00
5.203125e+01  2.000000e+04  9.107856e+00   2.305400e-02     9.084802e+00       9.076326e+00     2.869177e-02   2.682264e+00
5.234375e+01  2.000000e+04  9.106680e+00   2.350192e-02     9.083178e+00       9.075831e+00     2.807326e-02   2.686954e+00
5.265625e+01  2.000000e+04  9.105496e+00   2.394822e-02     9.081548e+00       9.075335e+00     2.744640e-02   2.691249e+00
5.296875e+01  2.000000e+04  9.104303e+00   2.439619e-02     9.079907e+00       9.074839e+00     2.681166e-02   2.695191e+00
5.328125e+01  2.000000e+04  9.103101e+00   2.485041e-02     9.078251e+00       9.074344e+00     2.616943e-02   2.698820e+00
5.359375e+01  2.000000e+04  9.101892e+00   2.531667e-02     9.076575e+00       9.073848e+00     2.552008e-02   2.702177e+00
5.390625e+01  2.000000e+04  9.100675e+00   2.580210e-02     9.074873e+00       9.073353e+00     2.486386e-02   2.705299e+00
5.421875e+01  2.000000e+04  9.099451e+00   2.631540e-02     9.073136e+00       9.072857e+00     2.420094e-02   2.708222e+00
5.453125e+01  2.000000e+04  9.098220e+00   2.686712e-02     9.071353e+00       9.072361e+00     2.353140e-02   2.710982e+00
5.484375e+01  2.000000e+04  9.096981e+00   2.747017e-02     9.069511e+00       9.071866e+00     2.285516e-02   2.713612e+00
5.515625e+01  2.000000e+04  9.095735e+00   2.814055e-02     9.067594e+00       9.071370e+00     2.217203e-02   2.716145e+00
5.546875e+01  2.000000e+04  9.094481e+00   2.889836e-02     9.065582e+00       9.070874e+00     2.148164e-02   2.718615e+00
5.578125e+01  2.000000e+04  9.093218e+00   2.976927e-02     9.063448e+00       9.070379e+00     2.078342e-02   2.721053e+00
5.609375e+01  2.000000e+04  9.091945e+00   3.078674e-02     9.061159e+00       9.069883e+00     2.007655e-02   2.723494e+00
5.640625e+01  2.000000e+04  9.090662e+00   3.199544e-02     9.058667e+00       9.069388e+00     1.935994e-02   2.725971e+00
5.671875e+01  2.000000e+04  9.089367e+00   3.345661e-02     9.055910e+00       9.068892e+00     1.863206e-02   2.728520e+00
5.703125e+01  2.000000e+04  9.088057e+00   3.525691e-02     9.052800e+00       9.068396e+00     1.789091e-02   2.731179e+00
5.734375e+01  2.000000e+04  9.086729e+00   3.752389e-02     9.049205e+00       9.067901e+00     1.713378e-02   2.733989e+00
5.765625e+01  2.000000e+04  9.085380e+00   4.045426e-02     9.044925e+00       9.067405e+00     1.635694e-02   2.736997e+00
5.796875e+01  2.000000e+04  9.084003e+00   4.436995e-02     9.039633e+00       9.066909e+00     1.555520e-02   2.740255e+00
5.828125e+01  2.000000e+04  9.082591e+00   4.983899e-02     9.032752e+00       9.066414e+00     1.472103e-02   2.743824e+00
5.859375e+01  2.000000e+04  9.081130e+00   5.796824e-02     9.023162e+00       9.065918e+00     1.384292e-02   2.747776e+00
5.890625e+01  2.000000e+04  9.079601e+00   7.121784e-02     9.008383e+00       9.065422e+00     1.290200e-02   2.752202e+00
5.921875e+01  2.000000e+04  9.077952e+00   9.591464e-02     8.982038e+00       9.064915e+00     1.186413e-02   2.757231e+00
5.953125e+01  2.000000e+04  9.068160e+00   1.422367e-01     8.925923e+00       9.056443e+00     1.066160e-02   2.763149e+00
5.984375e+01  2.000000e+04  8.542211e+00   1.727903e-01     8.369421e+00       8.532053e+00     9.244290e-03   2.771440e+00
6.015625e+01  2.000000e+04  4.572043e+00   4.136530e-02     4.530678e+00       4.563440e+00     7.828878e-03   2.786858e+00
6.046875e+01  2.000000e+04  6.022095e-01   -4.476313e-02    6.469726e-01       5.948274e-01     6.717736e-03   2.809122e+00
6.078125e+01  2.000000e+04  7.696777e-02   -2.468479e-02    1.016526e-01       7.043652e-02     5.943438e-03   2.833707e+00
6.109375e+01  2.000000e+04  6.794190e-02   -8.789522e-03    7.673142e-02       6.196532e-02     5.438685e-03   2.859186e+00
6.140625e+01  2.000000e+04  6.706197e-02   -3.240100e-03    7.030207e-02       6.145750e-02     5.100064e-03   2.885333e+00
6.171875e+01  2.000000e+04  6.629758e-02   -1.358652e-03    6.765623e-02       6.096188e-02     4.855494e-03   2.912045e+00
6.203125e+01  2.000000e+04  6.559820e-02   -6.162481e-04    6.621445e-02       6.046625e-02     4.670072e-03   2.939236e+00
6.234375e+01  2.000000e+04  6.494277e-02   -2.905372e-04    6.523330e-02       5.997062e-02     4.524648e-03   2.966831e+00
6.265625e+01  2.000000e+04  6.431846e-02   -1.375634e-04    6.445602e-02       5.947500e-02     4.407545e-03   2.994766e+00
6.296875e+01  2.000000e+04  6.371687e-02   -6.256046e-05    6.377943e-02       5.897937e-02     4.311121e-03   3.022986e+00
6.328125e+01  2.000000e+04  6.313224e-02   -2.488960e-05    6.315713e-02       5.848375e-02     4.230125e-03   3.051441e+00
6.359375e+01  2.000000e+04  6.256045e-02   -5.843210e-06    6.256630e-02       5.798812e-02     4.160820e-03   3.080088e+00
6.390625e+01  2.000000e+04  6.199852e-02   3.651373e-06     6.199487e-02       5.749250e-02     4.100482e-03   3.108890e+00
6.421875e+01  2.000000e+04  6.144422e-02   8.168256e-06     6.143605e-02       5.699687e-02     4.047085e-03   3.137814e+00
6.453125e+01  2.000000e+04  6.089587e-02   1.008051e-05     6.088579e-02       5.650125e-02     3.999100e-03   3.166830e+00
6.484375e+01  2.000000e+04  6.035217e-02   1.064427e-05     6.034153e-02       5.600562e-02     3.955359e-03   3.195914e+00
6.515625e+01  2.000000e+04  5.981215e-02   1.053248e-05     5.980162e-02       5.551000e-02     3.914959e-03   3.225042e+00
6.546875e+01  2.000000e+04  5.927503e-02   1.010688e-05     5.926493e-02       5.501437e-02     3.877199e-03   3.254192e+00
6.578125e+01  2.000000e+04  5.874021e-02   9.560414e-06     5.873065e-02       5.451875e-02     3.841527e-03   3.283347e+00
6.609375e+01  2.000000e+04  5.820720e-02   8.993592e-06     5.819821e-02       5.402312e-02     3.807509e-03   3.312489e+00
6.640625e+01  2.000000e+04  5.767563e-02   8.456128e-06     5.766718e-02       5.352750e-02     3.774799e-03   3.341602e+00
6.671875e+01  2.000000e+04  5.714520e-02   7.969953e-06     5.713723e-02       5.303187e-02     3.743122e-03   3.370673e+00
6.703125e+01  2.000000e+04  5.661565e-02   7.542056e-06     5.660811e-02       5.253625e-02     3.712254e-03   3.399688e+00
6.734375e+01  2.000000e+04  5.608680e-02   7.171681e-06     5.607963e-02       5.204062e-02     3.682018e-03   3.428635e+00
