#Xaxis_A6  YlengthA6  discharge_A6  dischargeEFF_A6  dischargeINEFF_A6  rech_Moulins_A6  rech_meltR_A6  P_A6
17.3438    20000      970.156       455.127          515.029            958.969          10.18          1.17058
17.6562    20000      966.41        450.595          515.816            955.35           10.065         1.16847
17.9688    20000      962.667       446.095          516.572            951.731          9.95121        1.16642
18.2812    20000      958.924       441.627          517.297            948.112          9.83875        1.16442
18.5938    20000      955.183       437.191          517.993            944.494          9.72757        1.16248
18.9062    20000      951.444       432.787          518.657            940.875          9.61763        1.16059
19.2188    20000      947.706       428.414          519.292            937.256          9.50892        1.15875
19.5312    20000      943.969       424.072          519.897            933.637          9.40142        1.15697
19.8438    20000      940.233       419.761          520.472            930.019          9.2951         1.15523
20.1562    20000      936.499       415.481          521.018            926.4            9.18995        1.15355
20.4688    20000      932.766       411.231          521.535            922.781          9.08594        1.15191
20.7812    20000      929.034       407.011          522.023            919.162          8.98306        1.15032
21.0938    20000      925.303       402.822          522.482            915.544          8.88128        1.14878
21.4062    20000      921.574       398.662          522.912            911.925          8.78059        1.14728
21.7188    20000      917.846       394.531          523.315            908.306          8.68098        1.14583
22.0312    20000      914.119       390.429          523.689            904.687          8.58241        1.14443
22.3438    20000      910.393       386.357          524.036            901.069          8.48489        1.14307
22.6562    20000      906.668       382.313          524.355            897.45           8.38838        1.14175
22.9688    20000      902.944       378.297          524.647            893.831          8.29288        1.14047
23.2812    20000      899.222       374.31           524.911            890.212          8.19837        1.13923
23.5938    20000      895.5         370.351          525.149            886.594          8.10483        1.13804
23.9062    20000      891.78        366.42           525.36             882.975          8.01225        1.13688
24.2188    20000      888.06        362.516          525.544            879.356          7.92062        1.13577
24.5312    20000      884.342       358.64           525.702            875.737          7.82992        1.13469
24.8438    20000      880.624       354.791          525.834            872.119          7.74013        1.13365
25.1562    20000      876.908       350.969          525.939            868.5            7.65125        1.13265
25.4688    20000      873.193       347.174          526.019            864.881          7.56327        1.13168
25.7812    20000      869.478       343.405          526.073            861.262          7.47616        1.13075
26.0938    20000      865.765       339.664          526.101            857.644          7.38992        1.12986
26.4062    20000      862.052       335.948          526.104            854.025          7.30454        1.129
26.7188    20000      858.34        332.259          526.081            850.406          7.22           1.12817
27.0312    20000      854.63        328.596          526.033            846.787          7.13629        1.12738
27.3438    20000      850.92        324.96           525.96             843.169          7.05341        1.12662
27.6562    20000      847.211       321.348          525.862            839.55           6.97133        1.1259
27.9688    20000      843.503       317.763          525.74             835.931          6.89006        1.1252
28.2812    20000      839.796       314.203          525.592            832.312          6.80958        1.12454
28.5938    20000      836.089       310.669          525.42             828.694          6.72987        1.12391
28.9062    20000      832.384       307.16           525.224            825.075          6.65094        1.12331
29.2188    20000      828.679       303.676          525.003            821.456          6.57277        1.12275
29.5312    20000      824.975       300.217          524.758            817.837          6.49535        1.12221
29.8438    20000      821.272       296.783          524.489            814.219          6.41868        1.1217
30.1562    20000      817.57        293.375          524.195            810.6            6.34273        1.12122
30.4688    20000      813.869       289.99           523.878            806.981          6.26752        1.12077
30.7812    20000      810.168       286.631          523.537            803.362          6.19302        1.12035
31.0938    20000      806.468       283.296          523.172            799.744          6.11922        1.11996
31.4062    20000      802.769       279.986          522.783            796.125          6.04613        1.1196
31.7188    20000      799.071       276.7            522.371            792.506          5.97373        1.11926
32.0312    20000      795.373       273.438          521.935            788.887          5.90202        1.11896
32.3438    20000      791.676       270.201          521.476            785.269          5.83098        1.11867
32.6562    20000      787.98        266.987          520.993            781.65           5.76061        1.11842
32.9688    20000      784.285       263.798          520.487            778.031          5.6909         1.1182
33.2812    20000      780.59        260.632          519.958            774.412          5.62185        1.118
33.5938    20000      776.896       257.491          519.406            770.794          5.55345        1.11782
33.9062    20000      773.203       254.373          518.83             767.175          5.48568        1.11767
34.2188    20000      769.511       251.279          518.232            763.556          5.41855        1.11755
34.5312    20000      765.819       248.208          517.61             759.937          5.35205        1.11746
34.8438    20000      762.128       245.161          516.966            756.319          5.28617        1.11738
35.1562    20000      758.437       242.138          516.299            752.7            5.2209         1.11734
35.4688    20000      754.747       239.138          515.61             749.081          5.15624        1.11732
35.7812    20000      751.058       236.161          514.897            745.462          5.09219        1.11732
36.0938    20000      747.37        233.207          514.162            741.844          5.02873        1.11735
36.4062    20000      743.682       230.277          513.405            738.225          4.96586        1.1174
36.7188    20000      739.995       227.37           512.625            734.606          4.90357        1.11748
37.0312    20000      736.308       224.485          511.823            730.987          4.84187        1.11758
37.3438    20000      732.622       221.624          510.998            727.369          4.78074        1.11771
37.6562    20000      728.937       218.785          510.152            723.75           4.72017        1.11786
37.9688    20000      725.252       215.97           509.283            720.131          4.66017        1.11803
38.2812    20000      721.568       213.177          508.392            716.512          4.60073        1.11823
38.5938    20000      717.885       210.406          507.479            712.894          4.54183        1.11845
38.9062    20000      714.202       207.659          506.543            709.275          4.48349        1.11869
39.2188    20000      710.52        204.933          505.586            705.656          4.42569        1.11896
39.5312    20000      706.838       202.23           504.608            702.037          4.36842        1.11925
39.8438    20000      703.157       199.55           503.607            698.419          4.31168        1.11956
40.1562    20000      699.476       196.892          502.584            694.8            4.25548        1.11989
40.4688    20000      695.796       194.256          501.54             691.181          4.19979        1.12025
40.7812    20000      692.117       191.642          500.475            687.562          4.14463        1.12063
41.0938    20000      688.438       189.051          499.388            683.944          4.08998        1.12104
41.4062    20000      684.76        186.481          498.279            680.325          4.03583        1.12146
41.7188    20000      681.082       183.933          497.149            676.706          3.9822         1.12191
42.0312    20000      677.405       181.408          495.997            673.087          3.92906        1.12238
42.3438    20000      673.729       178.904          494.825            669.469          3.87642        1.12287
42.6562    20000      670.052       176.422          493.631            665.85           3.82427        1.12339
42.9688    20000      666.377       173.961          492.416            662.231          3.77261        1.12392
43.2812    20000      662.702       171.522          491.18             658.612          3.72143        1.12448
43.5938    20000      659.028       169.105          489.923            654.994          3.67074        1.12506
43.9062    20000      655.354       166.709          488.645            651.375          3.62052        1.12567
44.2188    20000      651.68        164.335          487.346            647.756          3.57077        1.12629
44.5312    20000      648.007       161.981          486.026            644.137          3.52149        1.12694
44.8438    20000      644.335       159.649          484.685            640.519          3.47268        1.12761
45.1562    20000      640.663       157.339          483.324            636.9            3.42433        1.1283
45.4688    20000      636.992       155.049          481.943            633.281          3.37643        1.12901
45.7812    20000      633.321       152.78           480.54             629.662          3.32899        1.12975
46.0938    20000      629.65        150.533          479.117            626.044          3.282          1.1305
46.4062    20000      625.98        148.306          477.674            622.425          3.23546        1.13128
46.7188    20000      622.311       146.1            476.211            618.806          3.18936        1.13208
47.0312    20000      618.642       143.915          474.727            615.187          3.1437         1.13291
47.3438    20000      614.974       141.75           473.223            611.569          3.09848        1.13375
47.6562    20000      611.306       139.606          471.699            607.95           3.05369        1.13462
47.9688    20000      607.638       137.483          470.155            604.331          3.00933        1.1355
48.2812    20000      603.971       135.38           468.591            600.712          2.9654         1.13641
48.5938    20000      600.305       133.297          467.007            597.094          2.9219         1.13735
48.9062    20000      596.639       131.235          465.404            593.475          2.87881        1.1383
49.2188    20000      592.973       129.193          463.78             589.856          2.83615        1.13928
49.5312    20000      589.308       127.171          462.137            586.237          2.79389        1.14027
49.8438    20000      585.643       125.169          460.474            582.619          2.75206        1.14129
50.1562    20000      581.979       123.187          458.792            579              2.71063        1.14234
50.4688    20000      578.315       121.225          457.09             575.381          2.6696         1.1434
50.7812    20000      574.651       119.282          455.369            571.762          2.62899        1.14449
51.0938    20000      570.989       117.36           453.629            568.144          2.58877        1.1456
51.4062    20000      567.326       115.457          451.869            564.525          2.54895        1.14673
51.7188    20000      563.664       113.573          450.091            560.906          2.50952        1.14788
52.0312    20000      560.002       111.709          448.293            557.287          2.47049        1.14906
52.3438    20000      556.341       109.865          446.476            553.669          2.43185        1.15026
52.6562    20000      552.68        108.039          444.641            550.05           2.3936         1.15148
52.9688    20000      549.02        106.233          442.786            546.431          2.35573        1.15272
53.2812    20000      545.36        104.447          440.913            542.812          2.31824        1.15399
53.5938    20000      541.7         102.679          439.022            539.194          2.28114        1.15528
53.9062    20000      538.041       100.93           437.111            535.575          2.24441        1.1566
54.2188    20000      534.383       99.2002          435.182            531.956          2.20805        1.15793
54.5312    20000      530.724       97.4891          433.235            528.337          2.17207        1.15929
54.8438    20000      527.067       95.7968          431.27             524.719          2.13646        1.16068
55.1562    20000      523.409       94.1231          429.286            521.1            2.10122        1.16208
55.4688    20000      519.752       92.4679          427.284            517.481          2.06634        1.16352
55.7812    20000      516.095       90.8312          425.264            513.862          2.03182        1.16497
56.0938    20000      512.439       89.2129          423.226            510.244          1.99767        1.16645
56.4062    20000      508.783       87.6129          421.17             506.625          1.96387        1.16795
56.7188    20000      505.128       86.031           419.097            503.006          1.93043        1.16948
57.0312    20000      501.472       84.4673          417.005            499.387          1.89735        1.17103
57.3438    20000      497.818       82.9216          414.896            495.769          1.86462        1.17261
57.6562    20000      494.163       81.3939          412.77             492.15           1.83223        1.17421
57.9688    20000      490.509       79.8839          410.626            488.531          1.8002         1.17584
58.2812    20000      486.856       78.3918          408.464            484.912          1.76851        1.17749
58.5938    20000      483.203       76.9173          406.285            481.294          1.73716        1.17916
58.9062    20000      479.55        75.4604          404.09             477.675          1.70616        1.18087
59.2188    20000      475.897       74.0209          401.877            474.056          1.67549        1.1826
59.5312    20000      472.245       72.5989          399.646            470.437          1.64517        1.18435
59.8438    20000      468.594       71.1941          397.4              466.819          1.61518        1.18613
60.1562    20000      464.942       69.8066          395.136            463.2            1.58552        1.18794
60.4688    20000      461.291       68.4362          392.855            459.581          1.55619        1.18977
60.7812    20000      457.641       67.0827          390.558            455.962          1.5272         1.19163
61.0938    20000      453.99        65.7463          388.244            452.344          1.49853        1.19352
61.4062    20000      450.341       64.4266          385.914            448.725          1.47019        1.19543
61.7188    20000      446.691       63.1237          383.567            445.106          1.44217        1.19738
62.0312    20000      443.042       61.8375          381.204            441.487          1.41448        1.19935
62.3438    20000      439.393       60.5678          378.825            437.869          1.3871         1.20135
62.6562    20000      435.745       59.3146          376.43             434.25           1.36005        1.20337
62.9688    20000      432.096       58.0777          374.019            430.631          1.33331        1.20543
63.2812    20000      428.449       56.8571          371.592            427.012          1.30688        1.20751
63.5938    20000      424.801       55.6527          369.149            423.394          1.28077        1.20963
63.9062    20000      421.154       54.4643          366.69             419.775          1.25498        1.21177
64.2188    20000      417.507       53.292           364.215            416.156          1.22949        1.21395
64.5312    20000      413.861       52.1355          361.725            412.537          1.20431        1.21615
64.8438    20000      410.215       50.9949          359.22             408.919          1.17944        1.21839
65.1562    20000      406.569       49.8699          356.699            405.3            1.15487        1.22066
65.4688    20000      402.924       48.7606          354.163            401.681          1.13061        1.22295
65.7812    20000      399.279       47.6667          351.612            398.062          1.10665        1.22529
66.0938    20000      395.634       46.5883          349.046            394.444          1.08299        1.22765
66.4062    20000      391.989       45.5252          346.464            390.825          1.05963        1.23004
66.7188    20000      388.345       44.4773          343.868            387.206          1.03656        1.23247
67.0312    20000      384.702       43.4445          341.257            383.587          1.01379        1.23494
67.3438    20000      381.058       42.4267          338.631            379.969          0.991317       1.23743
67.6562    20000      377.415       41.4239          335.991            376.35           0.969136       1.23996
67.9688    20000      373.772       40.4359          333.336            372.731          0.947245       1.24253
68.2812    20000      370.13        39.4627          330.667            369.112          0.925644       1.24513
68.5938    20000      366.488       38.5041          327.983            365.494          0.904331       1.24777
68.9062    20000      362.846       37.56            325.286            361.875          0.883305       1.25044
69.2188    20000      359.204       36.6304          322.574            358.256          0.862564       1.25316
69.5312    20000      355.563       35.7152          319.848            354.637          0.842107       1.25591
69.8438    20000      351.922       34.8141          317.108            351.019          0.821933       1.25869
70.1562    20000      348.281       33.9273          314.354            347.4            0.802039       1.26152
70.4688    20000      344.641       33.0545          311.587            343.781          0.782425       1.26439
70.7812    20000      341.001       32.1956          308.805            340.162          0.76309        1.26729
71.0938    20000      337.361       31.3507          306.011            336.544          0.744031       1.27024
71.4062    20000      333.722       30.5195          303.203            332.925          0.725248       1.27323
71.7188    20000      330.083       29.7019          300.381            329.306          0.706739       1.27626
72.0312    20000      326.444       28.8979          297.546            325.687          0.688503       1.27934
72.3438    20000      322.806       28.1075          294.698            322.069          0.670539       1.28245
72.6562    20000      319.167       27.3303          291.837            318.45           0.652844       1.28562
72.9688    20000      315.53        26.5665          288.963            314.831          0.635419       1.28882
73.2812    20000      311.892       25.8159          286.076            311.213          0.618261       1.29208
73.5938    20000      308.255       25.0783          283.176            307.594          0.601369       1.29538
73.9062    20000      304.618       24.3538          280.264            303.975          0.584742       1.29873
74.2188    20000      300.981       23.6421          277.339            300.356          0.56838        1.30212
74.5312    20000      297.344       22.9432          274.401            296.738          0.552279       1.30557
74.8438    20000      293.708       22.2571          271.451            293.119          0.53644        1.30907
75.1562    20000      290.072       21.5835          268.489            289.5            0.520861       1.31262
75.4688    20000      286.437       20.9224          265.514            285.881          0.505541       1.31622
75.7812    20000      282.801       20.2738          262.528            282.263          0.490478       1.31988
76.0938    20000      279.166       19.6375          259.529            278.644          0.475671       1.32359
76.4062    20000      275.532       19.0134          256.518            275.025          0.46112        1.32735
76.7188    20000      271.897       18.4014          253.496            271.406          0.446822       1.33118
77.0312    20000      268.263       17.8015          250.462            267.788          0.432777       1.33506
77.3438    20000      264.629       17.2135          247.416            264.169          0.418984       1.339
77.6562    20000      260.996       16.6373          244.358            260.55           0.405441       1.34301
77.9688    20000      257.362       16.0729          241.289            256.931          0.392147       1.34707
78.2812    20000      253.729       15.5201          238.209            253.313          0.379101       1.3512
78.5938    20000      250.096       14.9789          235.117            249.694          0.366302       1.3554
78.9062    20000      246.464       14.4491          232.015            246.075          0.353748       1.35966
79.2188    20000      242.831       13.9307          228.901            242.456          0.341439       1.364
79.5312    20000      239.199       13.4236          225.776            238.838          0.329374       1.3684
79.8438    20000      235.568       12.9276          222.64             235.219          0.31755        1.37287
80.1562    20000      231.936       12.4427          219.493            231.6            0.305967       1.37742
80.4688    20000      228.305       11.9688          216.336            227.981          0.294625       1.38205
80.7812    20000      224.674       11.5059          213.168            224.363          0.283521       1.38675
81.0938    20000      221.043       11.0537          209.99             220.744          0.272654       1.39153
81.4062    20000      217.413       10.6122          206.801            217.125          0.262024       1.39639
81.7188    20000      213.783       10.1813          203.601            213.506          0.251629       1.40134
82.0312    20000      210.153       9.76091          200.392            209.888          0.241468       1.40638
82.3438    20000      206.523       9.35097          197.172            206.269          0.231541       1.4115
82.6562    20000      202.894       8.95136          193.942            202.65           0.221845       1.41672
82.9688    20000      199.265       8.56198          190.703            199.031          0.212379       1.42203
83.2812    20000      195.636       8.18276          187.453            195.413          0.203144       1.42743
83.5938    20000      192.007       7.81359          184.193            191.794          0.194136       1.43294
83.9062    20000      188.379       7.45438          180.924            188.175          0.185356       1.43855
84.2188    20000      184.751       7.10503          177.646            184.556          0.176801       1.44427
84.5312    20000      181.123       6.76547          174.357            180.938          0.168472       1.45009
84.8438    20000      177.495       6.43558          171.059            177.319          0.160366       1.45603
85.1562    20000      173.868       6.11529          167.752            173.7            0.152483       1.46209
85.4688    20000      170.24        5.80449          164.436            170.081          0.144821       1.46826
85.7812    20000      166.613       5.50311          161.11             166.463          0.137378       1.47456
86.0938    20000      162.987       5.21103          157.776            162.844          0.130155       1.48099
86.4062    20000      159.36        4.92818          154.432            159.225          0.123149       1.48755
86.7188    20000      155.734       4.65446          151.08             155.606          0.116359       1.49425
87.0312    20000      152.108       4.38978          147.718            151.988          0.109784       1.50109
87.3438    20000      148.482       4.13404          144.348            148.369          0.103423       1.50808
87.6562    20000      144.857       3.88716          140.97             144.75           0.0972744      1.51522
87.9688    20000      141.232       3.64904          137.583            141.131          0.0913364      1.52252
88.2812    20000      137.607       3.41958          134.187            137.513          0.0856079      1.52998
88.5938    20000      133.982       3.1987           130.783            133.894          0.0800876      1.53762
88.9062    20000      130.357       2.9863           127.371            130.275          0.0747738      1.54544
89.2188    20000      126.733       2.78229          123.951            126.656          0.0696652      1.55344
89.5312    20000      123.109       2.58657          120.522            123.038          0.0647601      1.56163
89.8438    20000      119.485       2.39904          117.086            119.419          0.0600569      1.57003
90.1562    20000      115.861       2.21962          113.641            115.8            0.0555541      1.57863
90.4688    20000      112.238       2.0482           110.189            112.181          0.0512498      1.58745
90.7812    20000      108.614       1.88468          106.73             108.563          0.0471424      1.59651
91.0938    20000      104.991       1.72898          103.262            104.944          0.0432298      1.6058
91.4062    20000      101.368       1.58097          99.7874            101.325          0.0395103      1.61533
91.7188    20000      97.7458       1.44058          96.3052            97.7063          0.0359818      1.62513
92.0312    20000      94.1234       1.30768          92.8157            94.0875          0.032642       1.63521
92.3438    20000      90.5012       1.18218          89.319             90.4688          0.0294889      1.64557
92.6562    20000      86.8791       1.06396          85.8152            86.85            0.0265201      1.65623
92.9688    20000      83.2573       0.952914         82.3044            83.2313          0.023733       1.66721
93.2812    20000      79.6357       0.848929         78.7868            79.6125          0.0211249      1.67851
93.5938    20000      76.0143       0.751883         75.2624            75.9938          0.0186932      1.69017
93.9062    20000      72.3931       0.661654         71.7314            72.375           0.0164347      1.7022
94.2188    20000      68.772        0.578112         68.1939            68.7563          0.0143464      1.71461
94.5312    20000      65.1512       0.501123         64.65              65.1375          0.0124246      1.72743
94.8438    20000      61.5305       0.430545         61.0999            61.5188          0.0106658      1.74069
95.1562    20000      57.91         0.366226         57.5437            57.9             0.0090659      1.7544
95.4688    20000      54.2896       0.308007         53.9816            54.2813          0.00762064     1.76859
95.7812    20000      50.6695       0.255717         50.4137            50.6625          0.00632534     1.7833
96.0938    20000      47.0494       0.20917          46.8403            47.0438          0.00517491     1.79854
96.4062    20000      43.4296       0.168166         43.2614            43.425           0.00416382     1.81436
96.7188    20000      39.8099       0.132487         39.6774            39.8063          0.00328603     1.83079
97.0312    20000      36.1903       0.101894         36.0884            36.1875          0.00253493     1.84786
97.3438    20000      32.5708       0.0761216        32.4947            32.5688          0.0019033      1.86561
97.6562    20000      28.9515       0.0548787        28.8966            28.95            0.00138319     1.88409
97.9688    20000      25.3323       0.03784          25.2945            25.3313          0.000965905    1.90333
98.2812    20000      21.7132       0.0246429        21.6886            21.7125          0.000641884    1.92339
98.5938    20000      18.0942       0.0148822        18.0793            18.0938          0.000400655    1.94431
98.9062    20000      14.4753       0.0081058        14.4671            14.475           0.000230763    1.96613
99.2188    20000      10.8564       0.00381024       10.8526            10.8563          0.000119727    1.98889
99.5312    20000      7.23756       0.0014392        7.23612            7.2375           5.40417e-05    2.01264
99.8438    20000      3.61877       0.000385446      3.61839            3.61875          1.92282e-05    2.03741
