#Xaxis_A1  YlengthA1  discharge_A1  dischargeEFF_A1  dischargeINEFF_A1  rech_Moulins_A1  rech_meltR_A1  P_A1
14.2188    20000      0.148655      1.51562e-05      0.14864            0.136297         0.0112457      3.60873
14.5312    20000      0.148128      1.5419e-05       0.148112           0.135801         0.011217       3.66291
14.8438    20000      0.1476        1.5685e-05       0.147584           0.135306         0.0111877      3.71583
15.1562    20000      0.147072      1.59541e-05      0.147056           0.13481          0.0111578      3.76743
15.4688    20000      0.146542      1.62257e-05      0.146526           0.134314         0.0111272      3.81766
15.7812    20000      0.146012      1.64994e-05      0.145996           0.133819         0.0110959      3.86644
16.0938    20000      0.145482      1.67744e-05      0.145465           0.133323         0.011064       3.91373
16.4062    20000      0.14495       1.70499e-05      0.144933           0.132827         0.0110314      3.95947
16.7188    20000      0.144418      1.7325e-05       0.144401           0.132332         0.0109982      4.00361
17.0312    20000      0.143885      1.75986e-05      0.143868           0.131836         0.0109643      4.04611
17.3438    20000      0.143351      1.78693e-05      0.143334           0.131341         0.0109297      4.08692
17.6562    20000      0.142817      1.8136e-05       0.142799           0.130845         0.0108944      4.12601
17.9688    20000      0.142282      1.83972e-05      0.142264           0.130349         0.0108584      4.16337
18.2812    20000      0.141746      1.86515e-05      0.141727           0.129854         0.0108219      4.19896
18.5938    20000      0.14121       1.88977e-05      0.141191           0.129358         0.0107846      4.23279
18.9062    20000      0.140672      1.91342e-05      0.140653           0.128862         0.0107467      4.26486
19.2188    20000      0.140134      1.93599e-05      0.140115           0.128367         0.0107082      4.29517
19.5312    20000      0.139596      1.95735e-05      0.139576           0.127871         0.0106691      4.32376
19.8438    20000      0.139057      1.97741e-05      0.139037           0.127376         0.0106295      4.35063
20.1562    20000      0.138517      1.99606e-05      0.138497           0.12688          0.0105892      4.37585
20.4688    20000      0.137976      2.01325e-05      0.137956           0.126384         0.0105485      4.39944
20.7812    20000      0.137435      2.0289e-05       0.137415           0.125889         0.0105072      4.42146
21.0938    20000      0.136894      2.043e-05        0.136873           0.125393         0.0104655      4.44197
21.4062    20000      0.136352      2.0555e-05       0.136331           0.124897         0.0104233      4.46103
21.7188    20000      0.135809      2.06642e-05      0.135789           0.124402         0.0103807      4.47871
22.0312    20000      0.135267      2.07577e-05      0.135246           0.123906         0.0103377      4.49507
22.3438    20000      0.134723      2.08357e-05      0.134702           0.123411         0.0102943      4.51018
22.6562    20000      0.13418       2.08986e-05      0.134159           0.122915         0.0102507      4.52412
22.9688    20000      0.133636      2.09469e-05      0.133615           0.122419         0.0102067      4.53695
23.2812    20000      0.133092      2.09812e-05      0.133071           0.121924         0.0101624      4.54874
23.5938    20000      0.132547      2.10022e-05      0.132526           0.121428         0.010118       4.55957
23.9062    20000      0.132002      2.10105e-05      0.131981           0.120932         0.0100733      4.5695
24.2188    20000      0.131457      2.10069e-05      0.131436           0.120437         0.0100284      4.57859
24.5312    20000      0.130912      2.09921e-05      0.130891           0.119941         0.00998329     4.5869
24.8438    20000      0.130367      2.0967e-05       0.130346           0.119446         0.00993808     4.5945
25.1562    20000      0.129821      2.09322e-05      0.1298             0.11895          0.00989274     4.60144
25.4688    20000      0.129276      2.08885e-05      0.129255           0.118454         0.0098473      4.60778
25.7812    20000      0.12873       2.08367e-05      0.128709           0.117959         0.00980176     4.61355
26.0938    20000      0.128184      2.07773e-05      0.128164           0.117463         0.00975615     4.61881
26.4062    20000      0.127639      2.07111e-05      0.127618           0.116967         0.00971049     4.62361
26.7188    20000      0.127093      2.06387e-05      0.127072           0.116472         0.00966477     4.62798
27.0312    20000      0.126547      2.05607e-05      0.126526           0.115976         0.00961903     4.63196
27.3438    20000      0.126001      2.04776e-05      0.12598            0.115481         0.00957327     4.63558
27.6562    20000      0.125455      2.039e-05        0.125435           0.114985         0.00952751     4.63888
27.9688    20000      0.124909      2.02982e-05      0.124889           0.114489         0.00948174     4.64188
28.2812    20000      0.124363      2.02029e-05      0.124343           0.113994         0.00943598     4.64462
28.5938    20000      0.123817      2.01042e-05      0.123797           0.113498         0.00939024     4.64712
28.9062    20000      0.123271      2.00028e-05      0.123251           0.113002         0.00934453     4.6494
29.2188    20000      0.122726      1.98987e-05      0.122706           0.112507         0.00929885     4.65148
29.5312    20000      0.12218       1.97925e-05      0.12216            0.112011         0.00925321     4.65338
29.8438    20000      0.121634      1.96843e-05      0.121614           0.111516         0.00920761     4.65512
30.1562    20000      0.121088      1.95745e-05      0.121069           0.11102          0.00916206     4.65672
30.4688    20000      0.120543      1.94632e-05      0.120523           0.110524         0.00911655     4.65819
30.7812    20000      0.119997      1.93507e-05      0.119978           0.110029         0.00907111     4.65955
31.0938    20000      0.119452      1.92371e-05      0.119432           0.109533         0.00902572     4.66079
31.4062    20000      0.118906      1.91227e-05      0.118887           0.109037         0.0089804      4.66195
31.7188    20000      0.118361      1.90076e-05      0.118342           0.108542         0.00893513     4.66303
32.0312    20000      0.117816      1.88919e-05      0.117797           0.108046         0.00888994     4.66403
32.3438    20000      0.11727       1.87758e-05      0.117252           0.107551         0.00884481     4.66497
32.6562    20000      0.116725      1.86593e-05      0.116707           0.107055         0.00879975     4.66585
32.9688    20000      0.11618       1.85426e-05      0.116162           0.106559         0.00875476     4.66668
33.2812    20000      0.115635      1.84257e-05      0.115617           0.106064         0.00870985     4.66747
33.5938    20000      0.11509       1.83088e-05      0.115072           0.105568         0.00866501     4.66822
33.9062    20000      0.114545      1.8192e-05       0.114527           0.105072         0.00862024     4.66894
34.2188    20000      0.114001      1.80752e-05      0.113983           0.104577         0.00857554     4.66963
34.5312    20000      0.113456      1.79585e-05      0.113438           0.104081         0.00853092     4.6703
34.8438    20000      0.112912      1.7842e-05       0.112894           0.103586         0.00848638     4.67095
35.1562    20000      0.112367      1.77258e-05      0.112349           0.10309          0.00844191     4.67158
35.4688    20000      0.111823      1.76098e-05      0.111805           0.102594         0.00839752     4.67221
35.7812    20000      0.111278      1.74941e-05      0.111261           0.102099         0.0083532      4.67282
36.0938    20000      0.110734      1.73788e-05      0.110717           0.101603         0.00830896     4.67343
36.4062    20000      0.11019       1.72638e-05      0.110173           0.101107         0.00826479     4.67404
36.7188    20000      0.109646      1.71493e-05      0.109629           0.100612         0.0082207      4.67464
37.0312    20000      0.109102      1.70351e-05      0.109085           0.100116         0.00817668     4.67525
37.3438    20000      0.108558      1.69214e-05      0.108541           0.0996206        0.00813274     4.67586
37.6562    20000      0.108014      1.6808e-05       0.107997           0.099125         0.00808888     4.67648
37.9688    20000      0.10747       1.66952e-05      0.107454           0.0986294        0.00804508     4.6771
38.2812    20000      0.106927      1.65828e-05      0.10691            0.0981337        0.00800136     4.67773
38.5938    20000      0.106383      1.64709e-05      0.106367           0.0976381        0.00795772     4.67837
38.9062    20000      0.10584       1.63595e-05      0.105823           0.0971425        0.00791415     4.67902
39.2188    20000      0.105296      1.62485e-05      0.10528            0.0966469        0.00787064     4.67968
39.5312    20000      0.104753      1.61381e-05      0.104737           0.0961512        0.00782722     4.68035
39.8438    20000      0.104209      1.60281e-05      0.104193           0.0956556        0.00778386     4.68104
40.1562    20000      0.103666      1.59186e-05      0.10365            0.09516          0.00774057     4.68174
40.4688    20000      0.103123      1.58097e-05      0.103107           0.0946644        0.00769735     4.68246
40.7812    20000      0.10258       1.57012e-05      0.102564           0.0941687        0.0076542      4.68319
41.0938    20000      0.102037      1.55932e-05      0.102022           0.0936731        0.00761112     4.68394
41.4062    20000      0.101494      1.54858e-05      0.101479           0.0931775        0.00756811     4.6847
41.7188    20000      0.100951      1.53788e-05      0.100936           0.0926819        0.00752517     4.68549
42.0312    20000      0.100409      1.52723e-05      0.100393           0.0921862        0.00748229     4.68629
42.3438    20000      0.099866      1.51663e-05      0.0998509          0.0916906        0.00743948     4.68711
42.6562    20000      0.0993234     1.50608e-05      0.0993084          0.091195         0.00739673     4.68795
42.9688    20000      0.0987809     1.49558e-05      0.098766           0.0906994        0.00735405     4.68881
43.2812    20000      0.0982384     1.48513e-05      0.0982236          0.0902037        0.00731144     4.68969
43.5938    20000      0.0976961     1.47473e-05      0.0976813          0.0897081        0.00726889     4.69059
43.9062    20000      0.0971537     1.46437e-05      0.0971391          0.0892125        0.0072264      4.69151
44.2188    20000      0.0966115     1.45406e-05      0.096597           0.0887169        0.00718397     4.69245
44.5312    20000      0.0960693     1.4438e-05       0.0960549          0.0882212        0.0071416      4.69342
44.8438    20000      0.0955272     1.43358e-05      0.0955129          0.0877256        0.0070993      4.6944
45.1562    20000      0.0949852     1.42342e-05      0.0949709          0.08723          0.00705706     4.69541
45.4688    20000      0.0944432     1.41329e-05      0.094429           0.0867344        0.00701487     4.69643
45.7812    20000      0.0939013     1.40321e-05      0.0938872          0.0862387        0.00697275     4.69748
46.0938    20000      0.0933594     1.39318e-05      0.0933455          0.0857431        0.00693068     4.69856
46.4062    20000      0.0928176     1.38319e-05      0.0928038          0.0852475        0.00688867     4.69965
46.7188    20000      0.0922759     1.37324e-05      0.0922622          0.0847519        0.00684672     4.70077
47.0312    20000      0.0917342     1.36334e-05      0.0917206          0.0842562        0.00680483     4.70191
47.3438    20000      0.0911926     1.35348e-05      0.0911791          0.0837606        0.00676299     4.70307
47.6562    20000      0.0906511     1.34366e-05      0.0906376          0.083265         0.0067212      4.70426
47.9688    20000      0.0901096     1.33389e-05      0.0900963          0.0827694        0.00667948     4.70547
48.2812    20000      0.0895682     1.32415e-05      0.0895549          0.0822737        0.0066378      4.70671
48.5938    20000      0.0890268     1.31446e-05      0.0890137          0.0817781        0.00659618     4.70796
48.9062    20000      0.0884855     1.3048e-05       0.0884725          0.0812825        0.00655461     4.70925
49.2188    20000      0.0879443     1.29519e-05      0.0879313          0.0807869        0.0065131      4.71055
49.5312    20000      0.0874031     1.28562e-05      0.0873902          0.0802912        0.00647163     4.71188
49.8438    20000      0.0868619     1.27608e-05      0.0868492          0.0797956        0.00643022     4.71324
50.1562    20000      0.0863208     1.26659e-05      0.0863082          0.0793           0.00638886     4.71461
50.4688    20000      0.0857798     1.25713e-05      0.0857672          0.0788044        0.00634754     4.71602
50.7812    20000      0.0852388     1.24771e-05      0.0852264          0.0783087        0.00630628     4.71745
51.0938    20000      0.0846979     1.23833e-05      0.0846855          0.0778131        0.00626506     4.7189
51.4062    20000      0.0841571     1.22898e-05      0.0841448          0.0773175        0.0062239      4.72038
51.7188    20000      0.0836163     1.21967e-05      0.0836041          0.0768219        0.00618278     4.72188
52.0312    20000      0.0830755     1.21039e-05      0.0830634          0.0763262        0.00614171     4.72341
52.3438    20000      0.0825348     1.20115e-05      0.0825228          0.0758306        0.00610068     4.72497
52.6562    20000      0.0819941     1.19195e-05      0.0819822          0.075335         0.0060597      4.72655
52.9688    20000      0.0814535     1.18278e-05      0.0814417          0.0748394        0.00601877     4.72816
53.2812    20000      0.080913      1.17365e-05      0.0809012          0.0743437        0.00597788     4.72979
53.5938    20000      0.0803724     1.16454e-05      0.0803608          0.0738481        0.00593703     4.73145
53.9062    20000      0.079832      1.15548e-05      0.0798204          0.0733525        0.00589623     4.73314
54.2188    20000      0.0792916     1.14644e-05      0.0792801          0.0728569        0.00585547     4.73485
54.5312    20000      0.0787512     1.13744e-05      0.0787398          0.0723612        0.00581475     4.73659
54.8438    20000      0.0782109     1.12847e-05      0.0781996          0.0718656        0.00577407     4.73836
55.1562    20000      0.0776706     1.11953e-05      0.0776594          0.07137          0.00573344     4.74015
55.4688    20000      0.0771304     1.11062e-05      0.0771192          0.0708744        0.00569285     4.74197
55.7812    20000      0.0765902     1.10174e-05      0.0765791          0.0703787        0.00565229     4.74382
56.0938    20000      0.07605       1.0929e-05       0.0760391          0.0698831        0.00561178     4.7457
56.4062    20000      0.0755099     1.08408e-05      0.0754991          0.0693875        0.00557131     4.74761
56.7188    20000      0.0749699     1.07529e-05      0.0749591          0.0688919        0.00553087     4.74954
57.0312    20000      0.0744298     1.06654e-05      0.0744192          0.0683962        0.00549047     4.7515
57.3438    20000      0.0738899     1.05781e-05      0.0738793          0.0679006        0.00545012     4.75349
57.6562    20000      0.0733499     1.04911e-05      0.0733394          0.067405         0.00540979     4.75551
57.9688    20000      0.07281       1.04044e-05      0.0727996          0.0669094        0.00536951     4.75756
58.2812    20000      0.0722702     1.03179e-05      0.0722599          0.0664137        0.00532926     4.75964
58.5938    20000      0.0717304     1.02318e-05      0.0717201          0.0659181        0.00528904     4.76175
58.9062    20000      0.0711906     1.01459e-05      0.0711804          0.0654225        0.00524886     4.76389
59.2188    20000      0.0706508     1.00603e-05      0.0706408          0.0649269        0.00520872     4.76606
59.5312    20000      0.0701111     9.97496e-06      0.0701012          0.0644312        0.00516861     4.76825
59.8438    20000      0.0695715     9.88988e-06      0.0695616          0.0639356        0.00512853     4.77048
60.1562    20000      0.0690318     9.80505e-06      0.069022           0.06344          0.00508848     4.77275
60.4688    20000      0.0684922     9.72049e-06      0.0684825          0.0629444        0.00504847     4.77504
60.7812    20000      0.0679527     9.63617e-06      0.067943           0.0624487        0.00500849     4.77736
61.0938    20000      0.0674131     9.55211e-06      0.0674036          0.0619531        0.00496854     4.77972
61.4062    20000      0.0668737     9.46829e-06      0.0668642          0.0614575        0.00492862     4.78211
61.7188    20000      0.0663342     9.38472e-06      0.0663248          0.0609619        0.00488873     4.78453
62.0312    20000      0.0657948     9.30139e-06      0.0657855          0.0604662        0.00484887     4.78698
62.3438    20000      0.0652554     9.2183e-06       0.0652462          0.0599706        0.00480904     4.78947
62.6562    20000      0.064716      9.13544e-06      0.0647069          0.059475         0.00476924     4.79199
62.9688    20000      0.0641767     9.05281e-06      0.0641676          0.0589794        0.00472947     4.79455
63.2812    20000      0.0636374     8.97041e-06      0.0636284          0.0584837        0.00468973     4.79714
63.5938    20000      0.0630981     8.88823e-06      0.0630892          0.0579881        0.00465001     4.79976
63.9062    20000      0.0625589     8.80628e-06      0.0625501          0.0574925        0.00461032     4.80242
64.2188    20000      0.0620196     8.72455e-06      0.0620109          0.0569969        0.00457065     4.80512
64.5312    20000      0.0614805     8.64303e-06      0.0614718          0.0565012        0.00453101     4.80785
64.8438    20000      0.0609413     8.56173e-06      0.0609327          0.0560056        0.0044914      4.81062
65.1562    20000      0.0604022     8.48064e-06      0.0603937          0.05551          0.00445181     4.81342
65.4688    20000      0.0598631     8.39976e-06      0.0598547          0.0550144        0.00441224     4.81627
65.7812    20000      0.059324      8.31908e-06      0.0593157          0.0545187        0.0043727      4.81915
66.0938    20000      0.0587849     8.23861e-06      0.0587767          0.0540231        0.00433318     4.82206
66.4062    20000      0.0582459     8.15834e-06      0.0582377          0.0535275        0.00429369     4.82502
66.7188    20000      0.0577069     8.07826e-06      0.0576988          0.0530319        0.00425421     4.82802
67.0312    20000      0.0571679     7.99838e-06      0.0571599          0.0525362        0.00421476     4.83106
67.3438    20000      0.056629      7.91869e-06      0.056621           0.0520406        0.00417533     4.83413
67.6562    20000      0.05609       7.83919e-06      0.0560822          0.051545         0.00413592     4.83725
67.9688    20000      0.0555511     7.75987e-06      0.0555434          0.0510494        0.00409652     4.84041
68.2812    20000      0.0550122     7.68074e-06      0.0550045          0.0505537        0.00405715     4.84361
68.5938    20000      0.0544734     7.60179e-06      0.0544657          0.0500581        0.0040178      4.84686
68.9062    20000      0.0539345     7.52302e-06      0.053927           0.0495625        0.00397846     4.85014
69.2188    20000      0.0533957     7.44442e-06      0.0533882          0.0490669        0.00393915     4.85348
69.5312    20000      0.0528569     7.366e-06        0.0528495          0.0485712        0.00389985     4.85685
69.8438    20000      0.0523181     7.28775e-06      0.0523108          0.0480756        0.00386056     4.86027
70.1562    20000      0.0517793     7.20967e-06      0.0517721          0.04758          0.00382129     4.86374
70.4688    20000      0.0512405     7.13175e-06      0.0512334          0.0470844        0.00378204     4.86725
70.7812    20000      0.0507018     7.05399e-06      0.0506947          0.0465887        0.00374281     4.87081
71.0938    20000      0.0501631     6.9764e-06       0.0501561          0.0460931        0.00370358     4.87442
71.4062    20000      0.0496243     6.89896e-06      0.0496174          0.0455975        0.00366437     4.87808
71.7188    20000      0.0490856     6.82168e-06      0.0490788          0.0451019        0.00362518     4.88179
72.0312    20000      0.048547      6.74455e-06      0.0485402          0.0446062        0.003586       4.88554
72.3438    20000      0.0480083     6.66757e-06      0.0480016          0.0441106        0.00354682     4.88935
72.6562    20000      0.0474696     6.59074e-06      0.047463           0.043615         0.00350767     4.89321
72.9688    20000      0.046931      6.51405e-06      0.0469245          0.0431194        0.00346852     4.89713
73.2812    20000      0.0463923     6.43751e-06      0.0463859          0.0426237        0.00342938     4.90109
73.5938    20000      0.0458537     6.3611e-06       0.0458474          0.0421281        0.00339025     4.90512
73.9062    20000      0.0453151     6.28484e-06      0.0453088          0.0416325        0.00335113     4.9092
74.2188    20000      0.0447765     6.2087e-06       0.0447703          0.0411369        0.00331202     4.91333
74.5312    20000      0.0442379     6.1327e-06       0.0442318          0.0406412        0.00327292     4.91752
74.8438    20000      0.0436993     6.05683e-06      0.0436933          0.0401456        0.00323382     4.92177
75.1562    20000      0.0431607     5.98109e-06      0.0431548          0.03965          0.00319473     4.92608
75.4688    20000      0.0426222     5.90547e-06      0.0426163          0.0391544        0.00315565     4.93046
75.7812    20000      0.0420836     5.82997e-06      0.0420778          0.0386587        0.00311657     4.93489
76.0938    20000      0.041545      5.75459e-06      0.0415393          0.0381631        0.0030775      4.93939
76.4062    20000      0.0410065     5.67932e-06      0.0410008          0.0376675        0.00303843     4.94395
76.7188    20000      0.0404679     5.60417e-06      0.0404623          0.0371719        0.00299937     4.94858
77.0312    20000      0.0399294     5.52914e-06      0.0399238          0.0366762        0.0029603      4.95327
77.3438    20000      0.0393908     5.45421e-06      0.0393854          0.0361806        0.00292124     4.95804
77.6562    20000      0.0388523     5.37938e-06      0.0388469          0.035685         0.00288218     4.96287
77.9688    20000      0.0383137     5.30466e-06      0.0383084          0.0351894        0.00284312     4.96777
78.2812    20000      0.0377752     5.23004e-06      0.0377699          0.0346937        0.00280407     4.97275
78.5938    20000      0.0372366     5.15552e-06      0.0372315          0.0341981        0.00276501     4.9778
78.9062    20000      0.0366981     5.08109e-06      0.036693           0.0337025        0.00272594     4.98293
79.2188    20000      0.0361595     5.00675e-06      0.0361545          0.0332069        0.00268688     4.98813
79.5312    20000      0.035621      4.9325e-06       0.035616           0.0327112        0.00264781     4.99342
79.8438    20000      0.0350824     4.85834e-06      0.0350775          0.0322156        0.00260874     4.99878
80.1562    20000      0.0345438     4.78426e-06      0.0345391          0.03172          0.00256967     5.00423
80.4688    20000      0.0340053     4.71026e-06      0.0340006          0.0312244        0.00253059     5.00977
80.7812    20000      0.0334667     4.63634e-06      0.0334621          0.0307287        0.0024915      5.01539
81.0938    20000      0.0329281     4.5625e-06       0.0329235          0.0302331        0.0024524      5.0211
81.4062    20000      0.0323895     4.48872e-06      0.032385           0.0297375        0.0024133      5.0269
81.7188    20000      0.0318509     4.41501e-06      0.0318465          0.0292419        0.00237419     5.03279
82.0312    20000      0.0313123     4.34137e-06      0.0313079          0.0287462        0.00233507     5.03878
82.3438    20000      0.0307737     4.26779e-06      0.0307694          0.0282506        0.00229593     5.04486
82.6562    20000      0.030235      4.19426e-06      0.0302308          0.027755         0.00225679     5.05105
82.9688    20000      0.0296964     4.1208e-06       0.0296922          0.0272594        0.00221763     5.05734
83.2812    20000      0.0291577     4.04738e-06      0.0291536          0.0267637        0.00217846     5.06373
83.5938    20000      0.028619      3.97401e-06      0.028615           0.0262681        0.00213928     5.07024
83.9062    20000      0.0280803     3.90069e-06      0.0280764          0.0257725        0.00210008     5.07685
84.2188    20000      0.0275416     3.8274e-06       0.0275378          0.0252769        0.00206086     5.08358
84.5312    20000      0.0270028     3.75416e-06      0.0269991          0.0247812        0.00202163     5.09043
84.8438    20000      0.0264641     3.68095e-06      0.0264604          0.0242856        0.00198238     5.09739
85.1562    20000      0.0259253     3.60776e-06      0.0259217          0.02379          0.0019431      5.10448
85.4688    20000      0.0253865     3.53461e-06      0.025383           0.0232944        0.00190381     5.1117
85.7812    20000      0.0248477     3.46147e-06      0.0248442          0.0227987        0.00186449     5.11905
86.0938    20000      0.0243088     3.38835e-06      0.0243054          0.0223031        0.00182516     5.12653
86.4062    20000      0.0237699     3.31525e-06      0.0237666          0.0218075        0.00178579     5.13416
86.7188    20000      0.023231      3.24215e-06      0.0232278          0.0213119        0.0017464      5.14193
87.0312    20000      0.0226921     3.16906e-06      0.0226889          0.0208162        0.00170699     5.14984
87.3438    20000      0.0221531     3.09596e-06      0.02215            0.0203206        0.00166754     5.15791
87.6562    20000      0.0216141     3.02287e-06      0.0216111          0.019825         0.00162807     5.16613
87.9688    20000      0.0210751     2.94976e-06      0.0210721          0.0193294        0.00158856     5.17452
88.2812    20000      0.020536      2.87663e-06      0.0205331          0.0188337        0.00154902     5.18308
88.5938    20000      0.0199969     2.80349e-06      0.0199941          0.0183381        0.00150945     5.19181
88.9062    20000      0.0194577     2.73032e-06      0.019455           0.0178425        0.00146984     5.20072
89.2188    20000      0.0189185     2.65711e-06      0.0189159          0.0173469        0.0014302      5.20981
89.5312    20000      0.0183793     2.58387e-06      0.0183767          0.0168512        0.00139051     5.2191
89.8438    20000      0.01784       2.51059e-06      0.0178375          0.0163556        0.00135079     5.22858
90.1562    20000      0.0173007     2.43725e-06      0.0172983          0.01586          0.00131102     5.23828
90.4688    20000      0.0167613     2.36386e-06      0.016759           0.0153644        0.00127121     5.24819
90.7812    20000      0.0162219     2.2904e-06       0.0162196          0.0148687        0.00123135     5.25832
91.0938    20000      0.0156824     2.21688e-06      0.0156802          0.0143731        0.00119144     5.26868
91.4062    20000      0.0151429     2.14327e-06      0.0151407          0.0138775        0.00115149     5.27928
91.7188    20000      0.0146033     2.06958e-06      0.0146012          0.0133819        0.00111148     5.29013
92.0312    20000      0.0140636     1.99579e-06      0.0140616          0.0128862        0.00107142     5.30125
92.3438    20000      0.0135239     1.9219e-06       0.013522           0.0123906        0.0010313      5.31263
92.6562    20000      0.0129841     1.84789e-06      0.0129823          0.011895         0.000991117    5.3243
92.9688    20000      0.0124443     1.77376e-06      0.0124425          0.0113994        0.000950875    5.33626
93.2812    20000      0.0119044     1.6995e-06       0.0119027          0.0109037        0.000910569    5.34853
93.5938    20000      0.0113644     1.6251e-06       0.0113628          0.0104081        0.000870197    5.36113
93.9062    20000      0.0108243     1.55054e-06      0.0108228          0.0099125        0.000829753    5.37406
94.2188    20000      0.0102842     1.47581e-06      0.0102827          0.00941687       0.000789237    5.38734
94.5312    20000      0.00974394    1.40091e-06      0.00974254         0.00892125       0.000748645    5.401
94.8438    20000      0.00920362    1.32581e-06      0.0092023          0.00842562       0.000707973    5.41505
95.1562    20000      0.00866321    1.2505e-06       0.00866196         0.00793          0.000667218    5.42951
95.4688    20000      0.00812271    1.17497e-06      0.00812153         0.00743437       0.000626376    5.4444
95.7812    20000      0.0075821     1.0992e-06       0.007581           0.00693875       0.000585443    5.45974
96.0938    20000      0.00704139    1.02318e-06      0.00704037         0.00644312       0.000544416    5.47556
96.4062    20000      0.00650057    9.46874e-07      0.00649962         0.0059475        0.00050329     5.4919
96.7188    20000      0.00595964    8.70273e-07      0.00595877         0.00545187       0.000462059    5.50877
97.0312    20000      0.00541858    7.93353e-07      0.00541779         0.00495625       0.00042072     5.5262
97.3438    20000      0.00487741    7.16089e-07      0.00487669         0.00446062       0.000379268    5.54425
97.6562    20000      0.0043361     6.38456e-07      0.00433546         0.003965         0.000337695    5.56294
97.9688    20000      0.00379465    5.60424e-07      0.00379409         0.00346937       0.000295998    5.58231
98.2812    20000      0.00325306    4.81964e-07      0.00325258         0.00297375       0.000254168    5.60241
98.5938    20000      0.00271131    4.0304e-07       0.00271091         0.00247812       0.0002122      5.6233
98.9062    20000      0.00216941    3.23615e-07      0.00216909         0.0019825        0.000170086    5.64503
99.2188    20000      0.00162734    2.43647e-07      0.00162709         0.00148687       0.000127818    5.66767
